secs,pps,tps,gps,glst,bpc
0,1516941,168987,19574,497,0.002
5,784126,211314,11106,189,0.005
10,687637,265553,9578,6,0.008
15,517134,354609,8476,419,0.009
20,530638,442521,8220,1495,0.010
25,476460,521438,8202,377,0.012
30,516484,595695,7893,1074,0.015
35,460300,672502,7715,1143,0.016
40,482426,736657,7604,2103,0.019
45,502801,847367,7712,340,0.021
50,513140,904775,7611,750,0.024
55,548582,1026531,7697,16,0.028
60,557049,1104554,7673,299,0.030
65,535986,1161583,7603,1230,0.032
70,508778,1216400,7533,1442,0.032
75,518783,1289475,7491,64,0.035
80,507068,1341233,7476,392,0.038
85,505890,1412888,7348,41,0.040
90,514236,1498750,7385,217,0.042
95,504476,1572719,7360,246,0.045
100,499251,1603551,7256,62,0.046
105,485518,1659436,7208,555,0.048
110,481198,1717718,7174,822,0.050
115,480814,1813490,7191,291,0.051
120,510445,1874719,7173,880,0.053
125,543290,1933532,7150,929,0.062
130,535616,2008886,7138,414,0.064
135,533378,2068681,7117,423,0.066
140,529623,2189552,7172,104,0.068
145,529623,2287493,7238,168,0.070
150,545911,2352681,7199,6,0.076
155,542246,2382583,7171,389,0.078
160,531764,2445074,7125,329,0.080
165,523049,2513574,7097,203,0.080
170,527864,2633316,7179,65,0.083
175,519459,2691198,7125,921,0.084
180,515237,2734388,7103,2434,0.086
185,503744,2791500,7084,2722,0.086
190,498294,2866951,7080,3821,0.087
195,492541,2943079,7077,2407,0.089
200,490681,3017127,7069,2582,0.090
205,487650,3095546,7071,3307,0.092
210,489118,3173821,7073,2233,0.094
215,494262,3256699,7084,1905,0.097
220,509395,3339846,7095,1769,0.103
225,507016,3420161,7100,2544,0.105
230,497414,3497508,7098,1459,0.106
235,495067,3556946,7087,852,0.107
240,500368,3629793,7076,480,0.111
245,506519,3711149,7084,667,0.113
250,502661,3771144,7074,1883,0.115
255,515044,3832832,7068,1603,0.119
260,520238,3889469,7054,3002,0.123
265,516712,3963862,7048,2109,0.125
270,513136,4044410,7053,1173,0.127
275,520266,4128676,7064,223,0.130
280,524585,4183677,7046,1195,0.134
285,524772,4221635,7023,790,0.137
290,520741,4290303,7008,1547,0.139
295,525782,4348582,6998,2571,0.141
300,525631,4423008,6993,936,0.145
305,525349,4484123,6987,1018,0.147
310,519071,4540389,6975,2739,0.148
315,516375,4613937,6969,2146,0.149
320,515215,4659572,6960,4435,0.151
325,512301,4733304,6955,4387,0.152
330,513786,4809908,6954,3761,0.155
335,511918,4885107,6951,3556,0.157
340,507478,4961375,6949,3409,0.158
345,505483,5024923,6948,3803,0.160
350,503042,5103907,6951,1535,0.162
355,500099,5169177,6952,148,0.163
360,500962,5242468,6946,1210,0.165
365,501215,5317415,6943,1273,0.167
370,499733,5396901,6946,1243,0.170
375,497803,5448344,6946,746,0.171
380,513794,5526776,6947,279,0.176
385,516005,5676470,6989,400,0.181
390,519114,5724475,6985,536,0.185
395,514585,5781635,6976,0,0.185
400,515119,5869846,6973,412,0.187
405,517793,5973411,6989,71,0.189
410,518166,6013168,7005,75,0.191
415,508714,5988688,6917,1310,0.193
420,510129,6048879,6911,1428,0.194
425,505643,6122145,6906,1442,0.196
430,506837,6185360,6905,1,0.199
435,506085,6239740,6893,2332,0.201
440,502455,6296813,6885,2226,0.202
445,499323,6372156,6882,1620,0.203
450,496734,6434541,6880,1355,0.205
455,497536,6538919,6894,35,0.207
460,495525,6588896,6893,489,0.208
465,498302,6687917,6901,116,0.211
470,515165,6771824,6908,741,0.216
475,514714,6842881,6902,423,0.220
480,511074,6916799,6899,728,0.222
485,513151,6980134,6898,211,0.223
490,510793,7085789,6913,110,0.225
495,509978,7136826,6913,428,0.227
500,507974,7174151,6887,716,0.230
505,509558,7244170,6880,1578,0.232
510,512878,7294986,6879,367,0.236
515,515325,7488729,6928,196,0.239
520,513444,7550246,6926,116,0.240
525,511472,7609750,6934,225,0.241
530,515590,7642061,6905,159,0.246
535,518278,7719536,6905,336,0.249
540,517407,7793549,6903,555,0.251
545,515395,7841436,6900,1627,0.253
550,518992,7933118,6902,1110,0.256
555,518077,8012419,6904,1308,0.259
560,521646,8076782,6904,2055,0.263
565,524274,8152280,6903,2194,0.267
570,522959,8216165,6903,4011,0.269
575,521453,8293672,6903,5646,0.270
580,523695,8368003,6901,5822,0.273
585,523159,8423296,6894,6371,0.275
590,520968,8485548,6893,6165,0.277
595,518552,8545204,6889,7637,0.278
600,516843,8621325,6889,7394,0.280
605,514371,8695591,6887,8365,0.281
610,514240,8756019,6884,8638,0.282
615,516080,8835858,6887,1256,0.285
620,515112,8913315,6887,92,0.288
625,515133,8973799,6885,1919,0.290
630,513643,9016883,6879,216,0.292
635,515352,9165219,6904,213,0.294
640,514458,9214805,6893,1094,0.297
645,514291,9289649,6892,1116,0.299
650,514201,9354237,6893,1690,0.302
655,513760,9450337,6898,1523,0.304
660,517361,9517000,6900,1580,0.308
665,516410,9577249,6897,2094,0.310
670,514676,9652950,6897,1460,0.311
675,514136,9728068,6896,1849,0.313
680,512048,9793793,6897,406,0.314
685,510125,9868188,6895,690,0.316
690,509667,9944107,6895,537,0.317
695,508729,9992991,6893,449,0.319
700,511047,10146972,6920,62,0.321
705,521189,10239451,6923,49,0.325
710,520480,10322862,6928,0,0.327
715,521277,10372713,6935,570,0.329
720,524716,10413356,6911,1836,0.334
725,524809,10486925,6910,2560,0.336
730,528219,10560969,6908,3210,0.342
735,528473,10623460,6907,3161,0.344
740,528860,10686199,6907,2875,0.346
745,530056,10731558,6903,289,0.349
750,528089,10778748,6892,106,0.352
755,528144,10855892,6893,974,0.354
760,528683,10932366,6893,336,0.356
765,529093,11035544,6901,164,0.359
770,528518,11081654,6898,80,0.362
775,528181,11132119,6890,14,0.364
780,528453,11213445,6901,963,0.365
785,528143,11259132,6882,895,0.368
790,527055,11338104,6883,300,0.371
795,527394,11428326,6892,155,0.373
800,532129,11502317,6890,377,0.379
805,530336,11562033,6888,1437,0.380
810,529543,11639121,6888,18,0.381
815,528181,11703157,6888,157,0.383
820,526089,11761674,6885,123,0.384
825,523615,11807638,6875,116,0.384
830,522287,11854579,6865,1183,0.385
835,521997,11920191,6866,1059,0.388
840,524804,12019874,6871,82,0.391
845,524334,12081821,6870,1198,0.393
850,524078,12144408,6870,130,0.395
855,525105,12236661,6871,833,0.398
860,526881,12300220,6871,692,0.401
865,529635,12382940,6875,712,0.406
870,529350,12442265,6872,48,0.409
875,533078,12531099,6872,231,0.415
880,537643,12575417,6875,289,0.418
885,540246,12621674,6866,172,0.421
890,539092,12671236,6864,121,0.426
895,536987,12682185,6836,587,0.431
900,537715,12752726,6839,376,0.434
905,537759,12846372,6848,1288,0.436
910,535736,12908120,6840,2414,0.437
915,534507,12962968,6835,304,0.436
920,533917,13041081,6836,1787,0.439
925,531741,13118904,6836,1296,0.439
930,531186,13182460,6836,2302,0.440
935,531985,13247292,6836,1242,0.443
940,531230,13313117,6837,781,0.445
945,530113,13391209,6838,1216,0.447
950,529475,13466869,6837,1089,0.449
955,540269,13544492,6837,739,0.453
960,541721,13606098,6836,1783,0.463
965,542089,13665562,6834,1368,0.467
970,542719,13739780,6832,881,0.470
975,541665,13802262,6831,2927,0.471
980,542685,13879598,6832,2852,0.474
985,542935,13958218,6832,1725,0.477
990,542844,14023323,6833,1267,0.479
