secs,pps,tps,gps,glst,bpc
0,678357,80579,3795,918,0.002
5,635251,156400,3538,1790,0.005
10,682097,217035,3446,2444,0.009
15,802990,296874,3374,3838,0.014
20,795504,366778,3366,3133,0.017
25,775840,442043,3354,3770,0.021
30,891686,517143,3345,2467,0.028
35,858000,585308,3336,45,0.032
40,846345,660200,3330,367,0.036
45,850062,734098,3320,726,0.040
50,880133,807372,3310,1022,0.046
55,871410,885018,3319,255,0.049
60,874069,949980,3306,273,0.054
65,855650,1025509,3306,442,0.057
70,816155,1109590,3311,64,0.059
75,821296,1206649,3354,618,0.062
80,847491,1275608,3340,1446,0.067
85,867351,1341234,3335,516,0.073
90,873528,1410192,3322,1231,0.078
95,868356,1477214,3321,1048,0.082
100,863076,1538062,3307,2086,0.086
105,868742,1610254,3302,984,0.090
110,857713,1667058,3295,1132,0.093
115,851287,1745050,3289,1629,0.098
120,842968,1808412,3281,2408,0.100
125,849878,1875128,3280,2746,0.105
130,851206,1938170,3273,2942,0.108
135,860644,2010050,3269,1415,0.115
140,849352,2066610,3262,2049,0.117
145,862243,2136240,3256,2956,0.124
150,862859,2203290,3256,2000,0.128
155,885426,2280830,3261,34,0.135
160,877182,2359656,3259,276,0.139
165,881247,2418405,3257,465,0.143
170,888348,2475633,3253,9,0.149
175,881150,2528619,3234,95,0.153
180,890000,2600250,3232,1125,0.159
185,885516,2662463,3226,1985,0.162
190,885850,2719100,3221,3164,0.167
195,896146,2791804,3220,3748,0.171
200,889010,2867710,3223,3697,0.176
205,894437,2939193,3220,3572,0.180
210,889646,2998676,3220,3890,0.185
215,883746,3079668,3220,3475,0.188
220,877552,3139869,3220,3435,0.191
225,878979,3210112,3217,4487,0.195
230,876174,3277645,3217,3571,0.199
235,871873,3354412,3221,497,0.202
240,880406,3417174,3217,1935,0.208
245,881469,3488374,3215,1326,0.213
250,884979,3549982,3216,1242,0.218
255,882146,3630845,3217,1292,0.222
260,881389,3744500,3228,610,0.227
265,877979,3824387,3228,927,0.231
270,872008,3880768,3225,2158,0.233
275,883578,3950545,3222,2971,0.240
280,881933,4010115,3222,2412,0.244
285,878057,4072117,3218,3561,0.247
290,882512,4143530,3217,2938,0.252
295,880942,4209195,3216,2895,0.257
300,875478,4278350,3213,3917,0.259
305,877512,4335271,3211,4849,0.264
310,875279,4406031,3209,5372,0.268
315,877183,4465215,3208,5736,0.273
320,870095,4536942,3207,6334,0.275
325,877818,4608989,3207,6701,0.281
330,881260,4675621,3207,6498,0.287
335,876464,4749666,3208,4144,0.290
340,884319,4816887,3208,2324,0.296
345,886244,4890363,3208,2810,0.301
350,885612,4961178,3207,3476,0.305
355,888073,5018208,3205,4589,0.311
360,885075,5081300,3203,5168,0.314
365,885013,5153713,3202,4157,0.318
370,883975,5219145,3202,4764,0.322
375,884852,5275362,3200,380,0.329
380,883682,5352621,3198,1209,0.333
385,883141,5410129,3197,1805,0.338
390,890059,5473674,3195,3123,0.344
395,893810,5543776,3194,3547,0.350
400,890922,5610288,3194,2235,0.354
405,896541,5684621,3194,2447,0.360
410,894092,5749967,3194,2905,0.364
415,891941,5814806,3193,3746,0.367
420,892096,5878454,3192,4692,0.371
425,891796,5941496,3190,5382,0.376
430,889694,6013910,3190,5710,0.380
435,890583,6072468,3189,5627,0.384
440,890571,6134214,3187,7072,0.388
445,891072,6203506,3185,8113,0.393
450,889867,6266819,3183,9133,0.397
455,888317,6324409,3183,9906,0.401
460,891870,6384754,3180,11472,0.407
465,891454,6440141,3178,12324,0.411
470,894947,6517116,3177,12978,0.417
475,894087,6577576,3177,13215,0.421
480,895313,6649819,3177,13673,0.426
485,901903,6714858,3177,14410,0.433
490,904601,6779079,3176,15158,0.439
495,906253,6848067,3174,15738,0.443
500,907871,6922628,3175,15527,0.450
505,905902,6979538,3174,16649,0.453
510,911546,7050277,3173,17509,0.459
515,912833,7115810,3173,18170,0.464
520,912261,7192149,3175,630,0.468
525,911207,7256511,3174,110,0.472
530,912004,7330547,3175,309,0.477
535,912858,7396800,3175,944,0.481
