secs,pps,tps,gps,glst,bpc
0,2640772,110793,2139,43,0.009
5,2643255,242577,2079,97,0.020
10,2990916,349441,1994,239,0.037
15,3225400,450782,1919,300,0.056
20,3103529,543155,1886,214,0.068
25,2996740,643471,1855,319,0.080
30,2877596,744465,1831,166,0.091
35,2861009,856420,1825,8,0.104
40,2847498,934713,1791,96,0.117
45,2839158,1036717,1788,17,0.131
50,2776609,1111401,1760,574,0.143
55,2692698,1186760,1737,564,0.151
60,2668788,1261476,1722,860,0.162
65,2677143,1344880,1708,1120,0.176
70,2676744,1424129,1696,1158,0.190
75,2632537,1509565,1688,1077,0.197
80,2710067,1588777,1679,1197,0.218
85,2708972,1677140,1675,951,0.231
90,2680201,1762730,1670,814,0.241
95,2696739,1848116,1664,1057,0.255
100,2707625,1928819,1659,1291,0.265
105,2678771,2010262,1655,1659,0.280
110,2663666,2088386,1648,1721,0.291
115,2656935,2154602,1639,2282,0.303
120,2636126,2234447,1632,2830,0.314
125,2628852,2325607,1633,2590,0.325
130,2616540,2407278,1630,2998,0.336
135,2584930,2492539,1627,3046,0.345
140,2584963,2574632,1625,3068,0.357
145,2588565,2661390,1624,3066,0.370
150,2552055,2727953,1618,2987,0.378
155,2530046,2808290,1613,3102,0.387
160,2508230,2879846,1611,3246,0.395
165,2488593,2971322,1610,3021,0.404
170,2501805,3051282,1607,3157,0.419
175,2539039,3132154,1606,3351,0.435
180,2545466,3219727,1605,3209,0.450
185,2553976,3307840,1605,130,0.466
190,2537299,3392149,1603,160,0.476
195,2527007,3473656,1602,273,0.484
200,2520824,3555546,1602,207,0.496
205,2497527,3617454,1596,441,0.503
210,2489795,3700890,1594,345,0.514
215,2484927,3788374,1594,342,0.526
220,2503808,3871421,1594,301,0.541
225,2489407,3946903,1590,758,0.551
230,2494374,4023870,1590,636,0.563
235,2492824,4109428,1589,769,0.575
240,2488749,4188266,1587,1168,0.585
245,2496939,4271235,1587,977,0.600
250,2493580,4349378,1585,1288,0.611
255,2503426,4430725,1585,1075,0.626
260,2498786,4510219,1584,1465,0.637
265,2498162,4599670,1584,1649,0.649
270,2486894,4683301,1583,1775,0.658
275,2482084,4764396,1583,2065,0.669
280,2479889,4843591,1581,2257,0.680
285,2483458,4932571,1582,2270,0.693
290,2483017,5013353,1581,2382,0.705
