secs,pps,tps,gps
0,67738,38808,3216
5,67738,38808,3216
10,67873,39031,3224
15,68396,39149,3248
20,68109,38988,3234
25,67250,38689,3194
30,67585,38940,3210
35,67695,39017,3216
40,67766,39068,3219
45,68023,39132,3231
50,67940,39077,3227
55,68008,39107,3230
60,67958,39096,3228
65,68008,39149,3230
70,67826,39104,3222
75,67711,39046,3217
80,67667,39032,3214
85,67646,39035,3214
90,67593,39008,3211
95,67331,38842,3199
100,67332,38849,3199
105,67327,38848,3198
110,67345,38854,3199
115,67361,38862,3200
120,67361,38862,3200
125,67351,38878,3200
130,67383,38876,3201
135,67379,38865,3201
140,67403,38868,3202
145,67429,38884,3203
150,67366,38852,3200
155,67341,38847,3199
160,67363,38859,3200
165,67315,38847,3198
170,67256,38835,3195
175,67096,38731,3188
180,67089,38728,3187
185,66998,38684,3183
190,66940,38648,3180
195,66898,38623,3178
200,66915,38627,3179
205,66953,38647,3181
210,67088,38731,3187
215,67249,38831,3195
220,67424,38925,3203
225,67487,38966,3206
230,67588,39015,3211
235,67713,39079,3217
240,67881,39169,3225
245,67993,39242,3230
250,68084,39294,3234
255,68142,39331,3237
260,68250,39396,3242
265,68367,39468,3248
270,68496,39537,3254
275,68651,39623,3261
280,68734,39672,3265
285,68828,39726,3269
290,68986,39820,3277
295,69110,39896,3283
300,69200,39945,3287
305,69331,40010,3293
310,69421,40059,3297
315,69519,40112,3302
320,69614,40168,3306
325,69702,40225,3311
330,69784,40269,3314
335,69906,40338,3320
340,70012,40401,3325
345,70043,40414,3327
350,70143,40465,3331
355,70207,40510,3334
360,70249,40534,3336
365,70329,40574,3340
370,70405,40618,3344
375,70502,40674,3348
380,70587,40720,3352
385,70678,40770,3357
390,70787,40828,3362
395,70847,40859,3365
400,70929,40903,3368
405,70969,40927,3370
410,71063,40973,3375
415,71140,41014,3378
420,71234,41070,3383
425,71272,41092,3385
430,71299,41103,3386
435,71309,41109,3386
440,71327,41118,3387
445,71319,41111,3387
450,71308,41100,3386
455,71305,41096,3386
460,71284,41083,3385
465,71257,41065,3384
470,71234,41049,3383
475,71190,41028,3380
480,71190,41028,3380
485,71154,41007,3379
490,71119,40985,3377
495,71092,40966,3376
500,71081,40962,3375
505,71040,40938,3373
510,70975,40901,3370
515,70925,40877,3368
520,70923,40872,3368
525,70896,40856,3366
530,70836,40825,3364
535,70771,40790,3361
540,70759,40782,3360
545,70712,40759,3358
550,70668,40731,3356
555,70630,40708,3354
560,70623,40704,3353
565,70591,40684,3352
570,70562,40668,3351
575,70539,40655,3349
580,70535,40652,3349
585,70501,40631,3348
590,70451,40601,3345
595,70423,40584,3344
600,70391,40564,3342
605,70353,40544,3341
610,70334,40536,3340
615,70297,40516,3338
620,70284,40506,3337
625,70243,40484,3335
630,70207,40468,3334
635,70174,40441,3332
640,70171,40436,3332
645,70131,40413,3330
650,70106,40399,3329
655,70091,40389,3328
660,70077,40380,3327
665,70047,40359,3326
670,70015,40340,3324
675,69961,40308,3322
680,69935,40295,3321
685,69921,40285,3320
690,69913,40281,3320
695,69895,40270,3319
700,69891,40268,3318
705,69902,40276,3319
710,69891,40270,3318
715,69910,40284,3319
720,69930,40293,3320
725,69966,40310,3322
730,69986,40322,3323
735,70014,40345,3324
740,70054,40364,3326
745,70092,40385,3328
750,70140,40412,3330
755,70166,40426,3331
760,70180,40434,3332
765,70186,40437,3332
770,70211,40454,3334
775,70248,40478,3335
780,70264,40486,3336
785,70304,40507,3338
790,70321,40516,3339
795,70339,40529,3340
800,70362,40543,3341
805,70413,40572,3343
810,70456,40601,3345
815,70492,40621,3347
820,70541,40648,3349
825,70585,40676,3351
830,70620,40698,3353
835,70667,40725,3355
840,70689,40739,3356
845,70735,40767,3359
850,70766,40785,3360
855,70807,40811,3362
860,70857,40837,3364
865,70900,40859,3366
870,70936,40880,3368
875,70950,40890,3369
880,70988,40910,3371
885,71019,40927,3372
890,71042,40941,3373
895,71072,40957,3375
900,71106,40973,3376
905,71138,40990,3378
910,71174,41009,3379
915,71185,41015,3380
920,71198,41021,3380
925,71205,41026,3381
930,71205,41028,3381
935,71187,41021,3380
940,71178,41014,3379
945,71178,41014,3379
950,71153,40999,3378
955,71129,40986,3377
960,71129,40986,3377
965,71132,40983,3377
970,71123,40978,3377
975,71103,40969,3376
980,71077,40953,3375
985,71056,40944,3374
990,71043,40937,3373
