secs,pps,tps,gps,glst,bpc
0,1259157,220068,7397,228,0.007
5,1081989,468778,7602,890,0.015
10,1076562,664380,7516,1590,0.022
15,1128649,851370,7413,2910,0.031
20,1237192,1046386,7421,3856,0.042
25,1394972,1251810,7388,4345,0.055
30,1409487,1478443,7402,4358,0.070
35,1381875,1722951,7491,4927,0.078
40,1387502,1913840,7471,6234,0.086
45,1364404,2130890,7492,7056,0.097
50,1386463,2370169,7533,7666,0.108
55,1362705,2562011,7518,8746,0.115
60,1422061,2780353,7533,9538,0.131
65,1459392,2995191,7538,10472,0.145
70,1416332,3206214,7534,11056,0.151
75,1583886,3443174,7553,12009,0.180
80,1599866,3621515,7543,12976,0.192
85,1614918,3852170,7547,13760,0.206
90,1601678,4042437,7532,15007,0.215
95,1558794,4249372,7521,16033,0.222
100,1546343,4484658,7533,16973,0.230
105,1513011,4681862,7531,17844,0.237
110,1515912,4900035,7539,18610,0.248
115,1518867,5136196,7550,19645,0.259
120,1516168,5319672,7529,21075,0.269
125,1532689,5535152,7532,22010,0.283
130,1505311,5730670,7529,22205,0.289
135,1503677,5908165,7503,22962,0.299
140,1492203,6103162,7500,24450,0.308
145,1486500,6344087,7516,24854,0.318
150,1484104,6576898,7522,25762,0.328
155,1515065,6791514,7524,25846,0.345
160,1538003,7014253,7534,25821,0.361
165,1539432,7228501,7536,26304,0.372
170,1547080,7454404,7549,25986,0.385
175,1538001,7660846,7542,26626,0.395
180,1554710,7833771,7517,1477,0.409
185,1557216,8048880,7519,1006,0.419
190,1543934,8245806,7518,2061,0.430
195,1529481,8450745,7511,2570,0.435
200,1524943,8647262,7510,3236,0.446
205,1525328,8878933,7513,3259,0.458
210,1522725,9097571,7518,3406,0.467
215,1542628,9371388,7542,3043,0.485
220,1540997,9574430,7546,3401,0.495
225,1540099,9820044,7559,3648,0.506
230,1550404,10062061,7568,3805,0.521
235,1552478,10354784,7592,3470,0.532
240,1546449,10597404,7601,3456,0.541
245,1545384,10879301,7626,3345,0.553
250,1542213,11127285,7637,3130,0.562
255,1532286,11379826,7651,3722,0.569
260,1535739,11632554,7665,4205,0.581
265,1524170,11919531,7680,4195,0.589
270,1531117,12128183,7684,4836,0.602
275,1537483,12442327,7706,3827,0.616
280,1543771,12685715,7711,4998,0.629
285,1544408,12931608,7719,5352,0.639
290,1552554,13181585,7728,5942,0.655
295,1554626,13427144,7734,5842,0.666
300,1562147,13685348,7748,6238,0.680
305,1582699,13937576,7757,6469,0.700
310,1571631,14209994,7769,6617,0.708
315,1573293,14509816,7786,6885,0.718
320,1569526,14711141,7784,7645,0.727
325,1578428,15026456,7810,758,0.753
330,1572814,15310656,7818,549,0.763
335,1582391,15593339,7834,1362,0.778
340,1575979,15839279,7838,1462,0.787
345,1572207,16116415,7850,1398,0.796
350,1562845,16388036,7859,1735,0.803
355,1568818,16636000,7864,2261,0.817
360,1576997,16884645,7869,2561,0.832
365,1570752,17141113,7878,2564,0.841
370,1568925,17441176,7891,2726,0.852
375,1565007,17709881,7898,2376,0.861
380,1573366,17957645,7902,2272,0.876
385,1582706,18206710,7906,2261,0.893
390,1580439,18451364,7908,3037,0.904
395,1584632,18707282,7916,3334,0.917
400,1577421,18959424,7921,4220,0.924
405,1571336,19231495,7928,4560,0.932
410,1573144,19455855,7928,4342,0.945
415,1573441,19771625,7939,4167,0.957
420,1571194,20027273,7945,3847,0.966
425,1572359,20279207,7950,3907,0.979
430,1585025,20555627,7957,4060,0.998
435,1584419,20810649,7963,3429,1.009
440,1588496,21106262,7971,3606,1.022
445,1589007,21364094,7978,2679,1.035
450,1590298,21682709,7988,3293,1.048
455,1595066,21931214,7991,2794,1.060
460,1594803,22192087,7997,2587,1.073
465,1594980,22472794,8005,1902,1.086
470,1594024,22772912,8014,2743,1.097
475,1596282,23031783,8020,3291,1.110
480,1598198,23279177,8021,4169,1.122
485,1606640,23534916,8026,4017,1.140
