secs,pps,tps,gps
0,158244,61486,7408
5,156940,60755,7345
10,154066,59737,7211
15,152643,59326,7145
20,152323,59260,7130
25,151159,58792,7075
30,150311,58479,7036
35,149920,58311,7017
40,149645,58276,7005
45,149742,58315,7009
50,149661,58271,7005
55,149655,58298,7005
60,149855,58325,7014
65,150016,58358,7022
70,150133,58392,7027
75,150030,58374,7023
80,149880,58322,7015
85,150048,58390,7023
90,150154,58437,7028
95,150101,58423,7026
100,150164,58473,7029
105,150228,58501,7032
110,150326,58540,7036
115,150398,58574,7040
120,150265,58514,7034
125,150131,58458,7027
130,150178,58483,7030
135,150231,58487,7032
140,150297,58525,7035
145,150372,58553,7039
150,150376,58565,7039
155,150416,58562,7041
160,150407,58570,7040
165,150311,58538,7036
170,150179,58485,7030
175,150105,58476,7026
180,150126,58493,7027
185,150106,58490,7027
190,150194,58521,7031
195,150258,58553,7034
200,150281,58562,7035
205,150251,58549,7033
210,150288,58571,7035
215,150345,58585,7038
220,150380,58594,7039
225,150231,58540,7032
230,150238,58529,7033
235,150208,58514,7031
240,150254,58527,7033
245,150254,58529,7033
250,150228,58506,7032
255,150282,58526,7035
260,150308,58533,7036
265,150291,58517,7035
270,150156,58469,7029
275,150152,58464,7028
280,150124,58454,7027
285,150026,58419,7023
290,149938,58388,7019
295,149966,58400,7020
300,150143,58462,7028
305,150229,58496,7032
310,150229,58505,7033
315,150245,58514,7033
320,150206,58497,7032
325,150184,58490,7031
330,150130,58475,7028
335,150166,58487,7030
340,150203,58505,7032
345,150265,58531,7035
350,150312,58551,7037
355,150360,58565,7039
360,150439,58595,7043
365,150440,58590,7043
370,150419,58579,7042
375,150344,58556,7039
380,150340,58548,7038
385,150227,58509,7033
390,150251,58522,7034
395,150199,58510,7032
400,150188,58503,7031
405,150192,58504,7032
410,150204,58507,7032
415,150213,58508,7033
420,150145,58480,7029
425,150141,58479,7029
430,150066,58448,7026
435,150113,58467,7028
440,150126,58470,7029
445,150147,58477,7030
450,150145,58473,7029
455,150178,58483,7031
460,150208,58499,7032
465,150193,58491,7032
470,150151,58471,7030
475,150137,58468,7029
480,150163,58480,7030
485,150160,58478,7030
490,150101,58453,7027
495,150058,58434,7025
500,150069,58436,7026
505,150045,58429,7025
510,150056,58434,7025
515,150018,58421,7024
520,149977,58404,7022
525,149939,58389,7020
530,149901,58375,7018
535,149870,58363,7017
540,149831,58347,7015
545,149828,58342,7015
550,149803,58331,7013
555,149819,58338,7014
560,149791,58327,7013
565,149771,58319,7012
570,149768,58318,7012
575,149718,58303,7010
580,149713,58305,7009
585,149679,58296,7008
590,149633,58280,7006
595,149630,58280,7006
600,149631,58279,7006
605,149622,58276,7005
610,149584,58261,7003
615,149545,58247,7002
620,149547,58251,7002
625,149553,58253,7002
630,149570,58263,7003
635,149590,58274,7004
640,149611,58285,7005
645,149659,58305,7007
650,149681,58311,7008
655,149692,58317,7008
660,149741,58337,7011
665,149729,58332,7010
670,149717,58328,7010
675,149722,58329,7010
680,149717,58325,7010
685,149709,58324,7009
690,149712,58324,7009
695,149676,58315,7008
700,149667,58309,7007
705,149666,58309,7007
710,149663,58309,7007
715,149672,58314,7008
720,149661,58312,7007
725,149619,58300,7005
730,149621,58303,7005
735,149615,58302,7005
740,149588,58294,7004
745,149584,58293,7004
750,149563,58283,7003
755,149537,58274,7001
760,149533,58272,7001
765,149543,58274,7002
770,149502,58258,7000
775,149509,58254,7000
780,149486,58244,6999
785,149474,58235,6999
790,149463,58231,6998
795,149467,58233,6998
800,149488,58237,6999
805,149484,58236,6999
810,149485,58236,6999
815,149505,58243,7000
820,149518,58248,7001
825,149500,58241,7000
830,149495,58238,7000
835,149503,58243,7000
840,149506,58242,7000
845,149500,58242,7000
850,149514,58250,7001
855,149513,58249,7001
860,149501,58246,7000
865,149519,58252,7001
870,149504,58249,7000
875,149481,58240,6999
880,149458,58233,6998
885,149448,58230,6998
890,149445,58229,6998
895,149422,58219,6996
900,149382,58204,6995
905,149371,58198,6994
910,149350,58191,6993
915,149360,58197,6994
920,149378,58203,6994
925,149378,58204,6994
930,149353,58195,6993
935,149346,58192,6993
940,149342,58190,6993
945,149336,58186,6993
950,149322,58181,6992
955,149303,58177,6991
960,149303,58176,6991
965,149298,58173,6991
970,149308,58179,6991
975,149272,58165,6990
980,149264,58163,6989
985,149244,58156,6988
990,149261,58162,6989
