secs,pps,tps,gps,glst,bpc
0,3549117,8416,310,547,0.005
5,2818457,28509,315,703,0.019
10,2453765,46464,314,805,0.030
15,2462849,63041,316,782,0.043
20,2236251,81695,317,697,0.050
25,2229285,100319,318,549,0.061
30,2173579,117993,315,683,0.071
35,2184925,135594,316,596,0.083
40,2208995,150462,313,273,0.095
45,2238586,164698,310,448,0.109
50,2242798,181234,309,513,0.121
55,2278831,193220,305,845,0.135
60,2256721,208809,303,1156,0.146
65,2227779,223720,302,1418,0.156
70,2311565,242147,302,1559,0.173
75,2311536,259491,303,1685,0.186
80,2290305,276429,303,1895,0.196
85,2314730,293145,302,2081,0.211
90,2313985,307993,301,2328,0.223
95,2349888,326148,302,38,0.239
100,2342560,340013,301,318,0.249
105,2330708,358997,302,353,0.261
110,2346063,375334,302,477,0.275
115,2366608,392071,302,659,0.289
120,2347578,410355,302,799,0.300
125,2339785,426841,302,1012,0.310
130,2328203,442553,302,1209,0.321
135,2320659,458195,302,1446,0.332
140,2330985,475743,302,1586,0.346
145,2312653,492500,302,1766,0.355
150,2317086,507637,301,2019,0.368
155,2327152,521435,300,2347,0.382
160,2327474,535810,300,2561,0.394
165,2332671,553549,300,2754,0.407
170,2323641,570569,300,2895,0.418
175,2323382,588102,301,3022,0.430
180,2312488,604411,300,3231,0.440
185,2308101,621746,301,3363,0.451
190,2303983,638795,301,3325,0.462
195,2309964,653940,301,3388,0.476
200,2314330,673422,301,3397,0.488
205,2315870,689400,301,3557,0.501
210,2314037,706354,301,3727,0.513
215,2310238,724723,301,3849,0.524
220,2320655,741857,302,3997,0.538
225,2316303,757298,301,4191,0.549
230,2319841,776546,302,4353,0.563
235,2331760,790714,301,4575,0.578
240,2335133,805710,301,4810,0.591
245,2353349,821680,301,5085,0.607
250,2358444,837216,301,5272,0.621
255,2354331,854334,301,5237,0.632
260,2347354,869802,301,5292,0.642
265,2343039,884333,300,5580,0.653
270,2345270,902314,300,5661,0.666
275,2349771,918552,301,162,0.679
280,2347471,935224,301,338,0.691
285,2358618,951878,301,567,0.706
290,2355702,967644,301,778,0.718
295,2345065,981346,300,1099,0.727
300,2346078,996084,300,1379,0.739
305,2343727,1014270,300,1491,0.752
310,2346992,1031585,300,1626,0.764
315,2348660,1045413,300,1885,0.776
320,2359242,1063615,300,2018,0.792
325,2357342,1080053,300,2221,0.805
330,2354991,1095928,300,2320,0.816
335,2365739,1115468,300,2426,0.832
340,2354665,1131007,300,2596,0.841
345,2352091,1149156,300,2591,0.852
350,2346981,1164935,300,2694,0.863
355,2339640,1180010,300,2929,0.872
360,2342616,1196378,300,3160,0.886
365,2340405,1211445,300,3391,0.897
370,2334514,1229216,300,3477,0.907
375,2331589,1246863,300,3676,0.917
380,2338404,1261823,300,3921,0.933
385,2338806,1278846,300,4084,0.945
390,2341443,1297255,300,4217,0.958
395,2339756,1313112,300,4282,0.970
400,2342803,1329632,300,4256,0.983
405,2341338,1343867,300,4438,0.994
410,2330391,1359394,300,4504,1.003
415,2321548,1376664,300,4532,1.011
420,2326508,1394112,300,4630,1.025
425,2320123,1414679,300,4684,1.035
430,2321344,1431428,300,4864,1.047
435,2322441,1448349,300,5023,1.060
440,2321481,1463877,300,5248,1.071
445,2329659,1482191,300,5353,1.086
450,2332594,1499683,301,5503,1.101
455,2331972,1516133,300,156,1.113
460,2328933,1530864,300,416,1.124
465,2337097,1546426,300,614,1.139
470,2334207,1564829,300,728,1.150
475,2329456,1582658,301,799,1.160
480,2328724,1600232,301,998,1.173
485,2332501,1617163,301,1150,1.186
490,2327043,1634288,301,1277,1.196
495,2334419,1647823,300,1564,1.211
500,2332415,1665506,300,1735,1.223
