secs,pps,tps,gps,glst,bpc
0,695158,84473,3827,180,0.003
5,574503,163502,3699,493,0.005
10,589342,235796,3552,1006,0.009
15,548702,345089,3738,202,0.011
20,508530,402554,3616,1307,0.013
25,778678,471196,3552,1620,0.024
30,702136,535462,3509,1761,0.026
35,724946,612652,3468,2273,0.030
40,783559,670277,3439,3164,0.037
45,753170,747049,3405,3951,0.040
50,765305,808308,3399,4122,0.044
55,773703,887548,3383,4422,0.049
60,789176,944781,3364,5242,0.055
65,797823,1025800,3357,5368,0.060
70,788105,1083320,3343,6060,0.063
75,832228,1155107,3331,6823,0.071
80,878103,1234879,3347,1103,0.079
85,875325,1301325,3324,2490,0.085
90,854878,1362851,3310,3432,0.086
95,839413,1427592,3302,4190,0.090
100,851238,1492263,3296,4571,0.096
105,835205,1564242,3291,4184,0.099
110,811200,1638009,3289,4176,0.101
115,810369,1703651,3286,2954,0.105
120,799828,1777884,3286,752,0.108
125,793043,1844104,3284,241,0.111
130,783844,1901610,3266,1087,0.114
135,790754,1964509,3258,2223,0.120
140,774921,2026628,3250,3255,0.121
145,780499,2083261,3244,4490,0.126
150,785279,2145434,3236,5759,0.131
155,779788,2208700,3230,6620,0.135
160,789211,2270078,3223,7602,0.141
165,780292,2343409,3222,7576,0.144
170,775705,2410402,3223,6145,0.147
175,762068,2481991,3220,6013,0.148
180,750999,2555867,3221,5564,0.151
185,756008,2614575,3219,6142,0.155
190,753757,2686368,3217,3978,0.159
195,755544,2752671,3217,1919,0.164
200,751083,2824382,3215,1143,0.167
205,758273,2883838,3214,1685,0.172
210,763142,2953544,3211,2687,0.178
215,768302,3017020,3207,1751,0.183
220,759415,3076792,3207,62,0.185
225,766607,3144996,3202,864,0.190
230,767112,3206315,3197,2078,0.195
235,775047,3272455,3197,2478,0.202
240,767258,3335921,3194,2842,0.204
245,771053,3407867,3193,3291,0.209
250,779621,3473793,3193,3800,0.215
255,776701,3545658,3192,4135,0.219
260,780018,3611520,3191,4628,0.224
265,784071,3677049,3191,4495,0.229
270,784964,3751401,3192,3499,0.234
275,787417,3815521,3190,4255,0.239
280,795657,3887021,3189,4916,0.246
285,797725,3965352,3193,519,0.249
290,792022,4031417,3193,716,0.252
295,794134,4103078,3182,640,0.259
300,794766,4186325,3190,279,0.263
305,797384,4237875,3184,164,0.268
310,794588,4307468,3181,491,0.273
315,791194,4379519,3181,971,0.276
320,797623,4446565,3181,19,0.282
325,798398,4528999,3188,22,0.285
330,797553,4601484,3188,732,0.288
335,801976,4658303,3187,1687,0.295
340,806683,4734658,3185,2353,0.301
345,804708,4793041,3184,2782,0.305
350,802805,4866589,3185,2760,0.308
355,802820,4942715,3187,2268,0.313
360,798844,5014936,3187,2866,0.316
365,799451,5081133,3187,3329,0.320
370,797695,5151712,3186,4036,0.324
375,795050,5211412,3186,3253,0.327
380,795054,5283642,3186,3516,0.331
385,793470,5356460,3186,3451,0.335
390,799281,5420126,3184,4124,0.342
395,794669,5487534,3185,3282,0.344
400,798652,5552653,3185,3834,0.350
405,795308,5623821,3184,3968,0.353
410,791708,5699681,3186,11,0.360
415,788122,5773754,3190,55,0.362
420,786393,5828092,3184,1304,0.366
425,782432,5900221,3184,1716,0.368
430,782163,5959708,3184,2107,0.372
435,782865,6038549,3183,625,0.376
440,784458,6107260,3185,254,0.382
445,784071,6158338,3181,1228,0.386
450,781920,6220884,3179,2563,0.389
455,785225,6283653,3178,3245,0.395
460,786378,6347117,3176,4243,0.400
465,792815,6418447,3176,4563,0.406
470,793625,6484469,3176,4465,0.413
475,797218,6546647,3174,5470,0.419
480,797572,6615023,3176,568,0.421
485,796613,6688117,3176,744,0.425
490,797619,6762196,3177,540,0.429
495,794484,6829386,3178,669,0.433
500,793617,6906363,3177,1150,0.435
505,793414,6956556,3176,2289,0.441
510,791502,7027267,3175,2439,0.444
515,790381,7098966,3175,2890,0.448
520,790355,7162044,3174,3979,0.452
525,797191,7217919,3172,3369,0.460
530,799064,7291040,3173,1727,0.466
535,795821,7357558,3173,1770,0.468
540,794585,7437428,3173,473,0.472
545,792671,7507064,3175,161,0.475
550,793687,7579772,3175,415,0.480
555,791348,7647420,3176,311,0.482
560,789659,7719840,3176,513,0.486
565,785610,7786134,3177,802,0.488
570,783737,7852000,3177,1282,0.491
575,783899,7921942,3176,1711,0.495
580,786875,7988014,3176,51,0.501
585,793455,8051338,3175,907,0.510
590,796210,8122241,3175,1487,0.517
595,791586,8187646,3174,1058,0.518
600,791273,8252950,3174,1681,0.521
605,795439,8322999,3174,2435,0.527
610,796769,8379779,3173,3410,0.534
615,796744,8449332,3172,4126,0.539
620,797695,8508171,3172,644,0.540
625,806430,8577208,3170,200,0.551
630,801927,8641914,3170,560,0.553
635,799474,8707975,3170,1016,0.555
640,800391,8772396,3170,1206,0.559
645,798373,8852652,3170,926,0.564
650,796358,8912700,3171,985,0.566
655,794378,8977724,3171,1884,0.569
660,792664,9046663,3169,2765,0.572
665,798421,9102320,3168,3848,0.579
670,798524,9180347,3168,3911,0.585
675,801079,9238252,3168,4355,0.591
680,804732,9311282,3168,4682,0.597
685,802798,9375085,3167,5700,0.601
690,799552,9432614,3167,6749,0.603
695,797133,9510843,3167,5867,0.606
700,797438,9577654,3167,5972,0.610
705,796705,9643204,3167,6374,0.614
710,797421,9713781,3167,6964,0.619
715,794735,9780598,3167,5070,0.621
720,795899,9851991,3167,5606,0.626
725,793594,9910287,3167,6270,0.629
730,798961,9974751,3166,6932,0.637
735,799557,10046583,3166,7514,0.641
740,799319,10109407,3165,8135,0.646
745,799624,10174126,3165,8644,0.650
750,800043,10246336,3165,8506,0.655
755,798033,10304738,3165,8744,0.658
760,795518,10383525,3165,8841,0.661
765,793492,10458756,3166,8442,0.663
770,790605,10517622,3166,8647,0.665
775,787451,10590149,3166,9052,0.667
780,785915,10655688,3166,9267,0.669
785,785985,10726798,3165,9909,0.674
790,784280,10792709,3166,10167,0.677
795,781850,10865382,3166,9542,0.679
800,781823,10942639,3167,745,0.682
805,779246,11006018,3167,37,0.685
810,777958,11078015,3167,327,0.688
815,780370,11135746,3166,178,0.693
820,780574,11208008,3166,143,0.699
825,782137,11291228,3169,101,0.702
830,780417,11349147,3167,360,0.705
835,778851,11416423,3168,100,0.708
840,777367,11505195,3170,257,0.711
845,778541,11565804,3169,487,0.715
850,779258,11634486,3168,1248,0.720
855,781264,11700450,3168,1399,0.726
860,780221,11766548,3168,657,0.730
865,777846,11831174,3168,908,0.733
870,781192,11904062,3168,1128,0.739
875,780110,11966715,3168,1880,0.743
880,780786,12030300,3167,2822,0.747
885,781583,12093367,3167,356,0.761
890,780816,12164817,3166,951,0.765
895,779164,12222977,3166,1505,0.768
900,777300,12293663,3166,2071,0.771
905,779499,12351645,3166,2118,0.777
910,780774,12421557,3165,2757,0.783
915,780123,12485319,3165,2750,0.786
920,779651,12548568,3164,3549,0.790
925,778967,12604670,3163,4337,0.793
930,778003,12680670,3163,4858,0.796
935,779034,12737032,3162,5555,0.802
940,778712,12802923,3162,4483,0.806
945,775792,12872380,3162,4270,0.807
950,774049,12931077,3162,3861,0.810
955,772868,13010144,3162,3850,0.812
960,773039,13070284,3162,4028,0.817
965,773258,13137926,3161,5469,0.822
970,770901,13194201,3160,6412,0.823
975,770234,13263833,3160,7238,0.826
980,769724,13328945,3160,5208,0.830
985,767734,13395045,3160,4952,0.833
990,765405,13460735,3160,2797,0.834
