secs,pps,tps,gps
0,11115,9591,524
5,11115,9591,524
10,11115,9591,524
15,11115,9591,524
20,11062,9543,522
25,10861,9402,512
30,10861,9402,512
35,10861,9402,512
40,10861,9402,512
45,10803,9374,510
50,10858,9413,512
55,10858,9413,512
60,10858,9413,512
65,10858,9413,512
70,10830,9368,511
75,10837,9369,511
80,10837,9369,511
85,10837,9369,511
90,10818,9350,510
95,10794,9313,509
100,10782,9301,508
105,10782,9301,508
110,10782,9301,508
115,10763,9276,507
120,10792,9303,509
125,10792,9303,509
130,10792,9303,509
135,10794,9302,509
140,10776,9291,508
145,10775,9293,508
150,10775,9293,508
155,10775,9293,508
160,10755,9281,507
165,10749,9265,507
170,10751,9261,507
175,10751,9261,507
180,10751,9261,507
185,10756,9260,507
190,10757,9256,507
195,10766,9267,507
200,10766,9267,507
205,10766,9258,507
210,10766,9258,507
215,10746,9260,507
220,10746,9260,507
225,10746,9260,507
230,10745,9256,506
235,10739,9244,506
240,10748,9250,507
245,10748,9250,507
250,10748,9250,507
255,10733,9244,506
260,10757,9255,507
265,10757,9255,507
270,10757,9255,507
275,10761,9258,507
280,10769,9265,508
285,10774,9272,508
290,10774,9272,508
295,10774,9272,508
300,10764,9269,507
305,10758,9260,507
310,10765,9263,507
315,10765,9263,507
320,10765,9263,507
325,10771,9265,508
330,10760,9254,507
335,10760,9254,507
340,10760,9254,507
345,10760,9258,507
350,10760,9258,507
355,10762,9253,507
360,10762,9253,507
365,10762,9253,507
370,10762,9250,507
375,10762,9250,507
380,10751,9238,507
385,10751,9238,507
390,10751,9238,507
395,10751,9236,507
400,10748,9238,507
405,10740,9234,506
410,10740,9234,506
415,10736,9232,506
420,10736,9232,506
425,10743,9233,506
430,10746,9229,506
435,10746,9229,506
440,10746,9229,506
445,10738,9223,506
450,10738,9223,506
455,10737,9224,506
460,10737,9224,506
465,10737,9217,506
470,10728,9211,506
475,10728,9212,506
480,10728,9212,506
485,10728,9212,506
490,10726,9209,505
495,10731,9210,506
500,10737,9212,506
505,10737,9212,506
510,10737,9212,506
515,10729,9206,506
520,10725,9203,505
525,10724,9201,505
530,10724,9201,505
535,10724,9201,505
540,10721,9196,505
545,10721,9199,505
550,10721,9199,505
555,10721,9199,505
560,10721,9199,505
565,10730,9202,506
570,10734,9203,506
575,10734,9203,506
580,10734,9203,506
585,10736,9205,506
590,10733,9197,506
595,10733,9197,506
600,10733,9197,506
605,10733,9197,506
610,10729,9191,506
615,10720,9185,505
620,10720,9185,505
625,10720,9185,505
630,10720,9185,505
635,10716,9181,505
640,10705,9173,504
645,10705,9173,504
650,10705,9173,504
655,10702,9173,504
660,10705,9176,504
665,10709,9178,505
670,10709,9178,505
675,10709,9178,505
680,10709,9178,505
685,10701,9173,504
690,10700,9174,504
695,10700,9174,504
700,10700,9174,504
705,10699,9173,504
710,10701,9175,504
715,10701,9175,504
720,10701,9175,504
725,10701,9175,504
730,10705,9175,504
735,10702,9171,504
740,10702,9171,504
745,10702,9171,504
750,10705,9173,504
755,10711,9176,505
760,10708,9174,505
765,10708,9174,505
770,10708,9174,505
775,10712,9177,505
780,10710,9173,505
785,10707,9170,505
790,10707,9170,505
795,10707,9170,505
800,10703,9168,504
805,10700,9165,504
810,10699,9164,504
815,10699,9164,504
820,10699,9164,504
825,10698,9162,504
830,10695,9162,504
835,10694,9160,504
840,10694,9160,504
845,10695,9160,504
850,10695,9160,504
855,10688,9154,504
860,10688,9154,504
865,10688,9154,504
870,10683,9152,503
875,10688,9154,504
880,10687,9153,504
885,10687,9153,504
890,10688,9152,504
895,10688,9152,504
900,10691,9154,504
905,10694,9157,504
910,10694,9157,504
915,10697,9157,504
920,10697,9158,504
925,10700,9159,504
930,10700,9159,504
935,10700,9159,504
940,10702,9157,504
945,10703,9157,504
950,10705,9159,504
955,10705,9159,504
960,10705,9159,504
965,10701,9158,504
970,10700,9157,504
