secs,pps,tps,gps
0,59878,33584,2810
5,78988,44501,3708
10,74544,41927,3499
15,72828,41196,3419
20,71287,40472,3347
25,70849,40219,3327
30,69974,39711,3286
35,69271,39369,3253
40,68755,39029,3228
45,68380,38855,3211
50,67959,38609,3191
55,67146,38130,3153
60,66421,37761,3119
65,65918,37509,3096
70,65796,37441,3090
75,65413,37228,3072
80,65062,37023,3056
85,64763,36819,3041
90,64410,36627,3025
95,64389,36609,3024
100,64376,36580,3023
105,64053,36384,3008
110,63880,36295,3000
115,63436,36055,2979
120,63436,36055,2979
125,63361,36015,2976
130,63408,36042,2978
135,63339,36000,2975
140,63082,35875,2963
145,63072,35874,2962
150,62866,35786,2953
155,62565,35620,2939
160,62390,35510,2930
165,62388,35497,2930
170,62336,35477,2928
175,62260,35444,2924
180,62316,35465,2927
185,62244,35431,2924
190,62232,35431,2923
195,62173,35405,2920
200,62141,35389,2919
205,61967,35293,2911
210,61878,35230,2907
215,61844,35217,2905
220,61816,35204,2904
225,61789,35188,2902
230,61621,35095,2895
235,61585,35074,2893
240,61540,35052,2891
245,61523,35047,2890
250,61510,35029,2889
255,61476,35001,2888
260,61493,35010,2889
265,61468,35003,2887
270,61468,35011,2887
275,61438,34985,2886
280,61444,34992,2886
285,61437,34994,2886
290,61450,35004,2887
295,61462,35008,2887
300,61402,34975,2885
305,61379,34965,2883
310,61345,34948,2882
315,61341,34952,2882
320,61336,34945,2881
325,61250,34908,2877
330,61278,34923,2879
335,61267,34919,2878
340,61270,34918,2878
345,61275,34921,2879
350,61277,34920,2879
355,61283,34924,2879
360,61279,34920,2879
365,61290,34917,2879
370,61264,34912,2878
375,61274,34922,2879
380,61285,34925,2879
385,61352,34958,2882
390,61378,34967,2884
395,61371,34962,2883
400,61389,34973,2884
405,61376,34970,2883
410,61355,34960,2882
415,61375,34969,2883
420,61364,34963,2883
425,61332,34944,2881
430,61316,34937,2881
435,61228,34887,2877
440,61173,34851,2874
445,61050,34786,2868
450,60919,34714,2862
455,60897,34702,2861
460,60865,34683,2860
465,60886,34687,2860
470,60858,34668,2859
475,60833,34650,2858
480,60799,34629,2856
485,60775,34616,2855
490,60739,34594,2854
495,60734,34589,2853
500,60727,34585,2853
505,60699,34569,2852
510,60683,34560,2851
515,60673,34558,2850
520,60658,34547,2850
525,60648,34541,2849
530,60661,34543,2850
535,60647,34530,2849
540,60644,34529,2849
545,60658,34535,2850
550,60641,34526,2849
555,60633,34523,2849
560,60628,34519,2848
565,60613,34511,2848
570,60569,34487,2846
575,60561,34476,2845
580,60549,34468,2845
585,60521,34453,2843
590,60490,34440,2842
595,60477,34434,2841
600,60445,34415,2840
605,60419,34400,2839
610,60386,34381,2837
615,60383,34378,2837
620,60352,34364,2836
625,60354,34365,2836
630,60339,34357,2835
635,60331,34352,2835
640,60324,34350,2834
645,60319,34345,2834
650,60272,34317,2832
655,60251,34305,2831
660,60224,34290,2830
665,60182,34263,2828
670,60174,34257,2827
675,60157,34245,2826
680,60141,34235,2826
685,60096,34208,2824
690,60082,34197,2823
695,60074,34193,2823
700,60077,34193,2823
705,60067,34187,2822
710,60047,34177,2821
715,60023,34164,2820
720,60013,34159,2820
725,60012,34155,2820
730,59973,34136,2818
735,59964,34132,2817
740,59960,34130,2817
745,59958,34128,2817
750,59927,34111,2816
755,59932,34111,2816
760,59940,34114,2816
765,59943,34115,2816
770,59948,34119,2817
775,59942,34113,2816
780,59936,34113,2816
785,59926,34107,2816
790,59936,34111,2816
795,59950,34113,2817
800,59953,34117,2817
805,59944,34111,2816
810,59931,34104,2816
815,59933,34104,2816
820,59940,34109,2816
825,59939,34111,2816
830,59935,34107,2816
835,59922,34103,2815
840,59913,34099,2815
845,59916,34101,2815
850,59936,34110,2816
855,59942,34112,2816
860,59945,34114,2816
865,59956,34121,2817
870,59972,34131,2818
875,59958,34118,2817
880,59963,34119,2817
885,59963,34119,2817
890,59962,34119,2817
895,59968,34121,2817
900,59981,34130,2818
905,59973,34126,2818
910,59976,34129,2818
915,59978,34132,2818
920,59986,34137,2818
925,59996,34141,2819
930,60004,34146,2819
935,60023,34158,2820
940,60031,34164,2820
945,60043,34170,2821
950,60077,34189,2822
955,60108,34209,2824
960,60133,34225,2825
965,60150,34237,2826
970,60157,34241,2826
975,60157,34242,2826
980,60165,34247,2827
985,60164,34248,2827
990,60172,34253,2827
