secs,pps,tps,gps,glst,bpc
0,779639,64427,3454,5578,0.003
5,725190,139384,3268,12135,0.007
10,651551,206007,3207,18721,0.011
15,695869,272934,3180,24473,0.016
20,806448,337039,3147,31055,0.023
25,769423,394583,3121,37630,0.027
30,731524,466690,3109,44221,0.030
35,742355,526445,3108,50587,0.035
40,825328,589579,3089,57153,0.043
45,839084,661677,3088,63126,0.049
50,855680,722534,3094,67654,0.056
55,854925,792621,3083,74401,0.061
60,861353,857325,3079,80067,0.068
65,847218,914936,3073,84825,0.071
70,856305,981025,3074,91101,0.077
75,853733,1047292,3075,97102,0.082
80,843172,1119033,3074,103273,0.086
85,861281,1177592,3072,109718,0.093
90,854958,1247085,3065,115767,0.099
95,850659,1304140,3060,121085,0.103
100,852596,1368010,3055,127766,0.108
105,841379,1423219,3047,132992,0.112
110,840932,1481296,3046,138455,0.117
115,827918,1549032,3037,144477,0.120
120,817370,1615151,3039,150388,0.125
125,807917,1671927,3036,157099,0.128
130,827780,1729035,3033,163684,0.136
135,841864,1800122,3032,169979,0.143
140,846668,1858852,3033,174081,0.150
145,842406,1931917,3035,178747,0.154
150,856903,1996538,3035,184715,0.162
155,858833,2060029,3032,190999,0.167
160,854947,2117744,3031,195696,0.172
165,856117,2182114,3030,200431,0.178
170,869005,2253406,3030,204834,0.185
175,866622,2308633,3026,211443,0.191
180,866757,2374919,3029,5947,0.196
185,861387,2438973,3028,10828,0.200
190,867126,2503477,3028,17129,0.206
195,862398,2561656,3028,22897,0.210
200,859059,2636987,3033,28299,0.215
205,859220,2704496,3037,33580,0.220
210,865309,2774822,3035,39952,0.227
215,867942,2832655,3035,46086,0.233
220,866816,2903173,3034,52405,0.238
225,864293,2959858,3033,58234,0.243
230,860675,3017630,3032,64519,0.247
235,857231,3088315,3032,70567,0.251
240,857328,3147922,3033,76639,0.257
245,855418,3218004,3032,82946,0.262
250,870431,3274299,3030,89759,0.270
255,871762,3330645,3028,96429,0.277
260,875752,3400865,3027,102639,0.283
265,870803,3447692,3023,5236,0.291
270,877807,3503882,3021,11935,0.299
275,880775,3584770,3024,18194,0.304
280,879077,3644655,3025,25169,0.310
285,873570,3724114,3027,31978,0.314
290,870763,3784240,3028,39124,0.318
295,871490,3859511,3031,46097,0.324
300,874861,3936265,3035,52837,0.330
305,873390,4013702,3040,59569,0.336
310,874856,4082509,3043,66258,0.340
315,881358,4160484,3047,71735,0.349
320,889264,4239146,3052,78914,0.358
325,892378,4315197,3055,86241,0.366
330,891654,4388650,3061,92337,0.370
335,891573,4474749,3066,99354,0.376
340,898310,4562863,3072,106069,0.384
345,893954,4643448,3078,112724,0.389
350,893653,4732242,3084,119527,0.393
355,891194,4804771,3088,126345,0.398
360,894308,4883956,3092,133701,0.405
365,901942,4970979,3097,140344,0.414
370,904056,5059391,3103,146973,0.421
375,903621,5130800,3106,154557,0.426
380,904058,5214498,3108,162342,0.432
385,901049,5294748,3112,168986,0.436
390,904677,5375037,3116,175450,0.443
395,904321,5446442,3119,182587,0.449
400,907329,5525212,3122,189704,0.456
405,909285,5611203,3125,196729,0.463
410,908309,5688113,3127,202904,0.468
415,908807,5768976,3131,209134,0.474
420,916193,5848732,3134,216292,0.483
425,917687,5921367,3137,223585,0.490
430,923554,6007553,3140,230766,0.499
435,925509,6094865,3143,237571,0.506
440,925114,6175439,3146,244349,0.511
445,928796,6256078,3150,5437,0.519
450,930029,6352052,3157,5612,0.530
455,934379,6439700,3161,12594,0.539
460,935932,6519983,3164,19575,0.546
465,938648,6606863,3167,25730,0.551
470,938093,6681115,3170,30399,0.559
475,942490,6769687,3173,34465,0.567
480,938735,6848046,3175,41398,0.571
485,938418,6928842,3178,47641,0.577
490,935941,7012243,3179,53196,0.581
495,935553,7083004,3180,58291,0.586
500,935939,7149024,3179,65417,0.593
505,939928,7222416,3179,72058,0.601
510,941915,7282267,3178,78458,0.608
515,944129,7353097,3176,85526,0.616
520,947356,7411347,3175,92114,0.623
525,951277,7475151,3173,98566,0.631
530,952892,7545405,3172,105224,0.639
535,951026,7602020,3170,112040,0.644
540,949483,7667194,3169,118391,0.650
545,950131,7725756,3168,122607,0.655
550,948914,7797471,3167,128652,0.661
555,947362,7852971,3165,135569,0.666
560,950747,7932420,3164,140645,0.674
565,948328,7987345,3162,147583,0.679
570,949458,8047329,3161,153349,0.685
575,949290,8112058,3160,159634,0.691
580,953946,8178254,3160,165832,0.699
585,960096,8249112,3158,171418,0.711
590,958684,8306692,3157,177930,0.716
595,955767,8376294,3155,184731,0.720
600,955572,8444314,3156,4440,0.717
605,953404,8501842,3155,10881,0.721
610,950784,8567187,3154,16949,0.725
615,948477,8638300,3153,23245,0.729
620,948919,8697708,3152,28512,0.735
625,946603,8760176,3151,34183,0.740
630,946211,8816467,3149,40454,0.745
635,946313,8888026,3148,45042,0.751
640,943630,8950953,3147,49128,0.755
645,940363,9008239,3146,54135,0.758
650,938241,9069854,3144,60840,0.762
655,938328,9126774,3143,66846,0.768
660,942210,9190978,3142,72639,0.777
665,940676,9262839,3141,78640,0.782
670,940124,9321019,3140,85001,0.787
675,937594,9383850,3139,91279,0.791
680,940418,9448283,3138,97182,0.799
685,938306,9504668,3137,103506,0.803
690,936838,9575057,3135,109331,0.808
695,940760,9638268,3134,115758,0.815
700,938867,9694099,3133,120339,0.821
705,939591,9750397,3132,126872,0.828
710,943270,9807368,3131,133548,0.836
715,943869,9875916,3129,140363,0.841
720,943436,9937128,3127,146700,0.849
725,942585,9992053,3126,151108,0.854
730,943360,10055739,3125,154944,0.861
735,944395,10112010,3123,159972,0.867
740,941851,10167903,3122,165664,0.871
745,943804,10238646,3121,171777,0.878
750,943079,10295954,3120,174980,0.884
755,941872,10366634,3120,179694,0.889
760,941371,10425257,3119,185325,0.894
765,944472,10488427,3118,191550,0.903
770,943014,10552048,3117,196143,0.907
775,943310,10607985,3116,200827,0.912
780,942592,10671197,3115,3517,0.918
785,939751,10733164,3114,9908,0.921
790,938813,10792283,3114,15568,0.926
795,941481,10852411,3112,22511,0.934
800,938828,10905991,3110,29290,0.938
805,937321,10968372,3109,35805,0.942
810,936498,11033460,3108,41625,0.947
815,935765,11109417,3109,46813,0.952
820,935075,11178794,3110,52435,0.957
825,933582,11254832,3111,59294,0.962
830,931891,11324273,3112,66359,0.966
835,940985,11410561,3113,69314,0.981
840,940085,11480564,3114,75803,0.986
845,940885,11569732,3117,81883,0.993
850,940405,11647070,3118,5367,1.011
855,942222,11723783,3119,13251,1.018
860,941547,11804243,3121,20613,1.024
865,942797,11886410,3123,27529,1.031
870,945202,11976072,3126,34294,1.040
875,948382,12065431,3128,41438,1.049
880,948893,12155468,3130,48426,1.056
885,951395,12245113,3133,55471,1.065
890,951918,12327609,3135,61300,1.071
895,950285,12417261,3137,67918,1.075
900,951227,12507470,3140,74591,1.082
905,952754,12600666,3143,80445,1.090
910,952126,12683237,3145,86715,1.095
915,952834,12754327,3146,93271,1.102
920,951758,12838333,3147,99732,1.107
925,950299,12915540,3148,106026,1.112
930,950674,12983918,3148,112652,1.117
935,950050,13041683,3147,119099,1.123
940,948020,13107914,3147,125604,1.126
945,949092,13178218,3146,132229,1.133
950,950989,13234674,3145,139087,1.142
955,950099,13305380,3144,145425,1.147
960,951317,13366772,3145,150855,1.154
965,952015,13438827,3144,157146,1.161
970,950188,13503212,3144,162123,1.165
975,951167,13562979,3143,166459,1.172
980,949408,13634169,3143,172427,1.176
985,948321,13701897,3143,178051,1.181
990,947694,13765444,3142,184131,1.186
