secs,pps,tps,gps
0,3623,4823,170
5,3617,4699,170
10,3614,4636,169
15,3480,4574,163
20,3405,4503,160
25,3426,4466,161
30,3398,4449,159
35,3410,4437,160
40,3389,4414,159
45,3396,4411,159
50,3389,4400,159
55,3396,4384,159
60,3385,4364,159
65,3404,4360,160
70,3401,4358,159
75,3408,4360,160
80,3388,4348,159
85,3389,4342,159
90,3392,4340,159
95,3391,4339,159
100,3374,4331,158
105,3375,4323,158
110,3371,4319,158
115,3360,4314,158
120,3355,4309,157
125,3343,4302,157
130,3350,4304,157
135,3353,4307,157
140,3346,4306,157
145,3348,4304,157
150,3349,4301,157
155,3347,4299,157
160,3355,4300,157
165,3347,4295,157
170,3351,4294,157
175,3346,4292,157
180,3343,4291,157
185,3337,4290,157
190,3338,4291,157
195,3336,4289,156
200,3335,4288,156
205,3335,4285,156
210,3338,4284,157
215,3336,4281,156
220,3339,4280,157
225,3341,4279,157
230,3336,4277,156
235,3332,4275,156
240,3335,4276,156
245,3332,4278,156
250,3332,4278,156
255,3331,4275,156
260,3328,4273,156
265,3326,4274,156
270,3325,4274,156
275,3327,4271,156
280,3325,4268,156
285,3327,4269,156
290,3325,4268,156
295,3327,4268,156
300,3327,4270,156
305,3326,4270,156
310,3325,4270,156
315,3321,4271,156
320,3320,4270,156
325,3324,4269,156
330,3323,4269,156
335,3322,4267,156
340,3320,4265,156
345,3324,4265,156
350,3324,4264,156
355,3324,4263,156
360,3323,4262,156
365,3321,4262,156
370,3322,4262,156
375,3321,4261,156
380,3324,4260,156
385,3324,4259,156
390,3321,4257,156
395,3322,4259,156
400,3324,4259,156
405,3323,4260,156
410,3321,4261,156
415,3322,4261,156
420,3323,4260,156
425,3325,4260,156
430,3322,4259,156
435,3321,4258,156
440,3323,4258,156
445,3325,4259,156
450,3325,4260,156
455,3327,4258,156
460,3325,4257,156
465,3324,4258,156
470,3326,4258,156
475,3326,4259,156
480,3327,4258,156
485,3326,4257,156
490,3327,4258,156
495,3326,4259,156
500,3327,4259,156
505,3326,4258,156
510,3324,4257,156
515,3325,4257,156
520,3324,4257,156
525,3323,4256,156
530,3325,4257,156
535,3327,4257,156
540,3326,4256,156
545,3327,4256,156
550,3327,4255,156
555,3326,4253,156
560,3327,4253,156
565,3326,4252,156
570,3325,4251,156
575,3324,4250,156
580,3323,4250,156
585,3323,4249,156
590,3325,4250,156
595,3325,4249,156
600,3323,4248,156
605,3324,4248,156
610,3325,4247,156
615,3323,4246,156
620,3321,4246,156
625,3321,4246,156
630,3322,4246,156
635,3322,4246,156
640,3325,4248,156
645,3328,4251,156
650,3329,4253,156
655,3333,4255,156
660,3332,4258,156
665,3333,4261,156
670,3334,4265,156
675,3336,4268,156
680,3339,4271,157
685,3342,4274,157
690,3345,4276,157
695,3348,4280,157
700,3349,4282,157
705,3350,4285,157
710,3352,4288,157
715,3354,4290,157
720,3357,4293,157
725,3359,4297,158
730,3362,4299,158
735,3364,4302,158
740,3367,4305,158
745,3370,4309,158
750,3373,4312,158
755,3378,4315,158
760,3383,4319,159
765,3385,4322,159
770,3386,4326,159
775,3387,4328,159
780,3390,4331,159
785,3391,4334,159
790,3394,4336,159
795,3397,4338,159
800,3399,4342,159
805,3401,4343,159
810,3404,4346,160
815,3406,4348,160
820,3408,4351,160
825,3410,4354,160
830,3413,4356,160
835,3416,4358,160
840,3417,4361,160
845,3419,4364,160
850,3422,4366,160
855,3423,4368,161
860,3424,4369,161
865,3425,4370,161
870,3425,4369,161
875,3424,4369,161
880,3424,4369,161
885,3424,4369,161
890,3424,4369,161
895,3423,4369,161
900,3423,4369,161
905,3422,4369,160
910,3422,4370,161
915,3423,4369,161
920,3422,4368,160
925,3422,4368,161
930,3422,4368,160
935,3420,4367,160
940,3418,4366,160
945,3418,4366,160
950,3417,4366,160
955,3416,4365,160
960,3416,4365,160
965,3417,4364,160
970,3416,4363,160
975,3414,4362,160
980,3414,4362,160
985,3413,4361,160
990,3413,4360,160
