secs,pps,tps,gps
0,190570,80008,9007
5,193092,81733,9129
10,190902,80799,9026
15,190548,80658,9009
20,189608,80153,8964
25,190170,80153,8990
30,189759,79989,8971
35,189841,80032,8974
40,189468,79849,8956
45,189174,79712,8942
50,188534,79377,8912
55,188146,79241,8894
60,186747,78690,8828
65,186302,78486,8807
70,185591,78207,8773
75,185375,78089,8763
80,185073,77948,8748
85,184798,77827,8735
90,184559,77753,8724
95,184248,77626,8709
100,184034,77535,8699
105,183820,77430,8689
110,183580,77344,8678
115,183325,77230,8666
120,183412,77264,8670
125,183187,77168,8659
130,182924,77027,8647
135,182735,76959,8638
140,182566,76893,8630
145,182529,76856,8628
150,182448,76823,8624
155,182488,76857,8626
160,182421,76841,8623
165,182165,76739,8611
170,182035,76683,8605
175,181780,76582,8593
180,181808,76582,8594
185,181654,76517,8587
190,181323,76380,8571
195,181130,76307,8562
200,181173,76315,8564
205,180968,76231,8555
210,180875,76185,8550
215,180785,76150,8546
220,180686,76116,8542
225,180554,76075,8535
230,180419,76014,8529
235,180487,76037,8532
240,180477,76045,8532
245,180501,76060,8533
250,180508,76061,8533
255,180669,76130,8541
260,180784,76181,8546
265,180955,76254,8554
270,181171,76352,8565
275,181417,76462,8576
280,181739,76603,8591
285,181980,76699,8603
290,182307,76830,8618
295,182799,77027,8641
300,182980,77105,8650
305,183235,77211,8662
310,183513,77337,8675
315,183708,77419,8684
320,183870,77494,8692
325,183982,77537,8697
330,184279,77660,8711
335,184525,77770,8723
340,184837,77908,8738
345,185217,78072,8756
350,185592,78234,8773
355,185806,78332,8783
360,186103,78441,8797
365,186323,78532,8808
370,186458,78597,8814
375,186652,78674,8823
380,186846,78760,8832
385,186987,78823,8839
390,187300,78948,8854
395,187341,78960,8856
400,187653,79096,8870
405,187840,79187,8879
410,188046,79263,8889
415,188282,79367,8900
420,188556,79477,8913
425,188746,79560,8922
430,188877,79615,8928
435,189077,79703,8938
440,189287,79794,8948
445,189377,79829,8952
450,189521,79893,8959
455,189737,79983,8969
460,189893,80049,8976
465,190080,80128,8985
470,190322,80224,8996
475,190469,80287,9003
480,190591,80333,9009
485,190770,80410,9017
490,190928,80480,9025
495,191038,80525,9030
500,191152,80573,9035
505,191383,80663,9046
510,191521,80724,9053
515,191593,80755,9056
520,191708,80799,9062
525,191816,80844,9067
530,191929,80888,9072
535,192020,80922,9076
540,192115,80962,9081
545,192207,81003,9085
550,192271,81032,9088
555,192341,81061,9091
560,192464,81116,9097
565,192516,81136,9100
570,192629,81183,9105
575,192684,81213,9108
580,192775,81252,9112
585,192883,81296,9117
590,192932,81321,9119
595,192915,81315,9118
600,192999,81348,9122
605,193032,81360,9124
610,192993,81345,9122
615,192968,81338,9121
620,192923,81318,9119
625,192957,81324,9120
630,192972,81328,9121
635,192944,81319,9120
640,192892,81292,9117
645,192813,81257,9113
650,192763,81230,9111
655,192706,81209,9108
660,192561,81143,9102
665,192513,81124,9099
670,192442,81094,9096
675,192393,81074,9094
680,192333,81051,9091
685,192286,81028,9089
690,192210,80999,9085
695,192129,80965,9081
700,192012,80910,9076
705,191954,80888,9073
710,191849,80848,9068
715,191752,80808,9064
720,191624,80754,9058
725,191559,80725,9054
730,191488,80695,9051
735,191395,80655,9047
740,191324,80624,9043
745,191275,80604,9041
750,191226,80578,9039
755,191148,80548,9035
760,191045,80504,9030
765,190941,80465,9025
770,190879,80438,9022
775,190800,80401,9019
780,190746,80380,9016
785,190699,80361,9014
790,190652,80341,9012
795,190544,80299,9007
800,190495,80279,9004
805,190421,80247,9001
810,190321,80202,8996
815,190243,80171,8992
820,190103,80111,8986
825,190058,80097,8984
830,190004,80066,8981
835,189877,80014,8975
840,189841,79998,8973
845,189698,79937,8967
850,189646,79914,8964
855,189560,79876,8960
860,189480,79843,8956
865,189389,79808,8952
870,189354,79796,8951
875,189316,79778,8949
880,189299,79767,8948
885,189297,79765,8948
890,189314,79772,8949
895,189313,79775,8949
900,189245,79746,8945
905,189268,79754,8947
910,189307,79774,8948
915,189354,79792,8951
920,189394,79808,8953
925,189446,79829,8955
930,189501,79852,8958
935,189563,79881,8961
940,189608,79898,8963
945,189688,79931,8966
950,189762,79962,8970
955,189787,79972,8971
960,189849,80000,8974
965,189952,80043,8979
970,190014,80069,8982
975,190119,80113,8987
980,190200,80147,8991
985,190280,80183,8995
990,190348,80211,8998
