secs,pps,tps,gps
0,132452,47419,6258
5,148736,53481,7030
10,149329,53690,7058
15,145848,52271,6892
20,144364,51699,6822
25,144433,51697,6825
30,144397,51676,6823
35,143634,51368,6787
40,143104,51183,6762
45,143144,51226,6764
50,143760,51422,6793
55,143245,51260,6769
60,142839,51099,6749
65,142571,50984,6737
70,142993,51119,6756
75,143130,51154,6763
80,143174,51168,6765
85,143470,51287,6779
90,143355,51264,6774
95,143671,51359,6788
100,143762,51405,6793
105,143685,51395,6789
110,143178,51198,6765
115,142828,51073,6749
120,142648,51008,6740
125,142157,50831,6717
130,141845,50714,6702
135,141693,50654,6695
140,141573,50606,6689
145,141388,50556,6680
150,141163,50479,6670
155,141074,50441,6666
160,140865,50377,6656
165,140684,50311,6647
170,140627,50286,6644
175,140586,50273,6643
180,140538,50250,6640
185,140432,50206,6635
190,140347,50183,6631
195,140247,50131,6626
200,140246,50128,6626
205,140333,50155,6630
210,140322,50148,6630
215,140233,50114,6626
220,140420,50178,6634
225,140487,50198,6638
230,140438,50179,6635
235,140409,50175,6634
240,140297,50134,6629
245,140251,50106,6626
250,140177,50075,6623
255,140256,50108,6627
260,140309,50127,6629
265,140360,50145,6632
270,140390,50158,6633
275,140378,50146,6632
280,140284,50106,6628
285,140229,50097,6625
290,140258,50112,6627
295,140247,50106,6626
300,140172,50078,6623
305,140216,50093,6625
310,140215,50095,6625
315,140157,50079,6622
320,140157,50074,6622
325,140104,50056,6619
330,140088,50055,6619
335,140127,50066,6621
340,140179,50090,6623
345,140292,50123,6628
350,140327,50135,6630
355,140243,50114,6626
360,140239,50116,6626
365,140113,50076,6620
370,140170,50094,6623
375,140247,50125,6626
380,140213,50115,6625
385,140265,50139,6627
390,140181,50108,6623
395,140203,50118,6624
400,140192,50112,6624
405,140116,50086,6620
410,140079,50075,6618
415,140092,50080,6619
420,140117,50089,6620
425,140138,50101,6621
430,140136,50100,6621
435,140063,50076,6618
440,140021,50058,6616
445,139995,50046,6615
450,139976,50041,6614
455,139812,49982,6606
460,139654,49927,6599
465,139627,49920,6598
470,139541,49887,6594
475,139564,49895,6595
480,139589,49905,6596
485,139626,49917,6598
490,139597,49905,6596
495,139647,49921,6599
500,139603,49900,6597
505,139517,49870,6593
510,139460,49852,6590
515,139596,49896,6597
520,139576,49890,6596
525,139547,49883,6594
530,139542,49876,6594
535,139597,49894,6597
540,139521,49867,6593
545,139473,49847,6591
550,139486,49851,6592
555,139502,49863,6592
560,139537,49882,6594
565,139592,49901,6597
570,139579,49897,6596
575,139515,49872,6593
580,139492,49863,6592
585,139488,49860,6592
590,139528,49873,6594
595,139514,49870,6593
600,139540,49878,6595
605,139576,49890,6596
610,139551,49886,6595
615,139541,49880,6595
620,139577,49892,6596
625,139502,49869,6593
630,139487,49868,6592
635,139520,49883,6594
640,139506,49877,6593
645,139566,49897,6596
650,139577,49906,6597
655,139560,49901,6596
660,139576,49905,6597
665,139537,49887,6595
670,139526,49884,6594
675,139524,49881,6594
680,139518,49880,6594
685,139453,49858,6591
690,139444,49859,6591
695,139521,49888,6594
700,139540,49896,6595
705,139650,49930,6601
710,139622,49921,6599
715,139646,49930,6600
720,139590,49910,6598
725,139518,49886,6594
730,139465,49869,6592
735,139444,49862,6591
740,139461,49871,6592
745,139439,49864,6591
750,139374,49843,6588
755,139321,49826,6585
760,139274,49812,6583
765,139283,49818,6584
770,139341,49838,6586
775,139394,49857,6589
780,139429,49868,6590
785,139400,49857,6589
790,139363,49844,6587
795,139249,49804,6582
800,139191,49787,6579
805,139173,49782,6579
810,139118,49762,6576
815,139076,49746,6574
820,139066,49746,6574
825,139062,49741,6573
830,139071,49745,6574
835,139027,49728,6572
840,139031,49729,6572
845,138978,49711,6569
850,138982,49712,6570
855,138946,49701,6568
860,138901,49684,6566
865,138872,49673,6564
870,138847,49664,6563
875,138883,49676,6565
880,138875,49676,6565
885,138868,49674,6564
890,138863,49671,6564
895,138840,49664,6563
900,138829,49659,6562
905,138831,49659,6562
910,138796,49644,6561
915,138748,49626,6558
920,138694,49607,6556
925,138720,49616,6557
930,138721,49613,6557
935,138764,49630,6559
940,138793,49641,6561
945,138754,49629,6559
950,138756,49631,6559
955,138745,49624,6558
960,138707,49611,6556
965,138695,49607,6556
970,138715,49612,6557
975,138714,49613,6557
980,138722,49618,6557
985,138757,49629,6559
990,138758,49628,6559
