secs,pps,tps,gps
0,149758,53266,7073
5,145267,51864,6862
10,145238,51842,6861
15,144480,51669,6825
20,143905,51553,6799
25,142568,51109,6736
30,141666,50720,6693
35,141983,50832,6708
40,142425,51002,6728
45,141576,50705,6688
50,140587,50379,6642
55,140068,50212,6617
60,139980,50168,6613
65,140280,50253,6627
70,140102,50187,6619
75,139414,49913,6586
80,138673,49655,6551
85,138268,49491,6532
90,137865,49334,6513
95,137633,49242,6502
100,137616,49253,6501
105,137920,49353,6516
110,137988,49363,6519
115,137933,49350,6516
120,138065,49383,6522
125,138112,49407,6525
130,138375,49488,6537
135,138321,49478,6534
140,138344,49465,6535
145,138456,49499,6541
150,138654,49570,6550
155,138731,49592,6554
160,138780,49595,6556
165,138740,49576,6554
170,138554,49519,6545
175,138502,49504,6543
180,138318,49443,6534
185,138279,49434,6532
190,138159,49397,6527
195,138067,49376,6522
200,137962,49334,6517
205,137763,49264,6508
210,137782,49264,6509
215,137807,49273,6510
220,137701,49228,6505
225,137686,49228,6504
230,137673,49230,6504
235,137735,49251,6507
240,137765,49255,6508
245,137770,49251,6508
250,137612,49199,6501
255,137483,49152,6495
260,137401,49123,6491
265,137363,49116,6489
270,137342,49107,6488
275,137358,49104,6489
280,137398,49120,6491
285,137436,49137,6493
290,137472,49152,6494
295,137464,49150,6494
300,137379,49117,6490
305,137335,49104,6488
310,137292,49092,6486
315,137294,49092,6486
320,137299,49088,6486
325,137308,49090,6486
330,137286,49078,6485
335,137231,49058,6483
340,137190,49045,6481
345,137157,49031,6479
350,137177,49032,6480
355,137166,49024,6480
360,137076,48990,6475
365,137012,48971,6472
370,136987,48954,6471
375,136972,48959,6471
380,136970,48961,6470
385,136983,48967,6471
390,137062,48993,6475
395,137065,48997,6475
400,137019,48982,6473
405,137048,48995,6474
410,137026,48984,6473
415,136954,48959,6470
420,137010,48979,6472
425,136976,48968,6471
430,136983,48972,6471
435,136950,48963,6470
440,136893,48938,6467
445,136879,48931,6467
450,136833,48915,6464
455,136807,48908,6463
460,136909,48946,6468
465,136881,48933,6467
470,136911,48941,6468
475,136811,48907,6464
480,136762,48886,6461
485,136747,48886,6461
490,136741,48880,6461
495,136743,48882,6461
500,136777,48894,6462
505,136793,48902,6463
510,136783,48898,6463
515,136773,48895,6462
520,136777,48900,6463
525,136717,48881,6460
530,136695,48880,6459
535,136707,48887,6460
540,136695,48886,6459
545,136693,48886,6459
550,136667,48880,6458
555,136636,48870,6456
560,136556,48843,6453
565,136589,48854,6454
570,136604,48858,6455
575,136585,48849,6454
580,136595,48856,6455
585,136553,48839,6453
590,136538,48833,6452
595,136567,48841,6453
600,136505,48819,6450
605,136462,48803,6448
610,136459,48800,6448
615,136450,48796,6448
620,136454,48797,6448
625,136437,48793,6447
630,136359,48766,6444
635,136292,48741,6441
640,136266,48731,6439
645,136274,48734,6440
650,136238,48721,6438
655,136286,48738,6440
660,136263,48728,6439
665,136317,48745,6442
670,136330,48749,6443
675,136246,48721,6439
680,136226,48713,6438
685,136246,48719,6439
690,136222,48710,6438
695,136137,48681,6434
700,136106,48669,6432
705,136063,48656,6430
710,136084,48661,6431
715,136089,48663,6431
720,136149,48686,6434
725,136181,48696,6436
730,136194,48704,6436
735,136167,48695,6435
740,136171,48698,6435
745,136144,48691,6434
750,136134,48688,6434
755,136098,48676,6432
760,136075,48671,6431
765,136144,48693,6434
770,136098,48677,6432
775,136057,48665,6430
780,136043,48662,6430
785,136052,48662,6430
790,136019,48650,6429
795,136023,48651,6429
800,136077,48670,6431
805,136102,48681,6433
810,136124,48690,6434
815,136107,48684,6433
820,136121,48688,6433
825,136084,48674,6432
830,136077,48674,6431
835,136133,48695,6434
840,136151,48702,6435
845,136154,48704,6435
850,136146,48703,6435
855,136154,48707,6435
860,136170,48713,6436
865,136222,48734,6438
870,136249,48744,6440
875,136254,48744,6440
880,136210,48729,6438
885,136173,48713,6436
890,136147,48704,6435
895,136174,48715,6436
900,136169,48711,6436
905,136114,48692,6433
910,136116,48693,6433
915,136177,48713,6436
920,136216,48725,6438
925,136229,48727,6439
930,136243,48733,6439
935,136223,48726,6438
940,136201,48717,6437
945,136180,48708,6436
950,136210,48717,6438
955,136152,48698,6435
960,136168,48702,6436
965,136151,48695,6435
970,136136,48687,6434
975,136125,48684,6434
980,136115,48678,6433
985,136081,48665,6431
990,136057,48654,6430
