secs,pps,tps,gps
0,97703,41775,4625
5,93074,39980,4407
10,90368,39024,4280
15,88984,38333,4214
20,88460,38004,4189
25,86716,37292,4106
30,85397,36754,4044
35,85337,36729,4041
40,85311,36729,4040
45,85161,36652,4033
50,84904,36569,4021
55,84670,36456,4010
60,84437,36347,3998
65,84054,36197,3980
70,83886,36126,3972
75,83720,36058,3965
80,83814,36078,3969
85,83536,35970,3956
90,83568,35986,3958
95,83606,35980,3959
100,83728,36038,3965
105,83637,36003,3961
110,83752,36046,3966
115,83736,36048,3966
120,83637,35998,3961
125,83383,35890,3949
130,83298,35865,3945
135,83386,35906,3949
140,83348,35879,3947
145,83242,35838,3943
150,83102,35776,3936
155,83037,35744,3933
160,82970,35716,3930
165,82869,35678,3925
170,82811,35651,3922
175,82698,35593,3917
180,82721,35590,3918
185,82626,35551,3913
190,82540,35517,3909
195,82416,35472,3903
200,82431,35485,3904
205,82260,35407,3896
210,82224,35390,3894
215,82211,35383,3894
220,82094,35344,3888
225,82116,35350,3889
230,81990,35300,3883
235,81852,35239,3877
240,81877,35252,3878
245,81942,35275,3881
250,81955,35280,3882
255,81943,35268,3881
260,81909,35249,3879
265,81813,35208,3875
270,81759,35187,3872
275,81722,35167,3871
280,81720,35157,3871
285,81641,35128,3867
290,81639,35130,3867
295,81648,35135,3867
300,81606,35120,3865
305,81565,35102,3863
310,81536,35092,3862
315,81592,35115,3865
320,81590,35117,3864
325,81647,35139,3867
330,81660,35142,3868
335,81670,35137,3868
340,81735,35167,3871
345,81734,35165,3871
350,81789,35187,3874
355,81859,35218,3877
360,81822,35209,3875
365,81832,35213,3876
370,81791,35201,3874
375,81829,35215,3876
380,81854,35230,3877
385,81878,35235,3878
390,81915,35247,3880
395,81903,35246,3879
400,81875,35235,3878
405,81885,35243,3879
410,81819,35215,3875
415,81786,35209,3874
420,81768,35199,3873
425,81724,35184,3871
430,81608,35135,3866
435,81521,35095,3861
440,81487,35079,3860
445,81471,35073,3859
450,81516,35091,3861
455,81494,35082,3860
460,81491,35079,3860
465,81465,35067,3859
470,81418,35051,3857
475,81463,35071,3859
480,81484,35078,3860
485,81512,35089,3861
490,81458,35066,3859
495,81457,35069,3859
500,81452,35062,3858
505,81386,35032,3855
510,81347,35017,3853
515,81343,35019,3853
520,81322,35011,3852
525,81324,35011,3852
530,81266,34989,3850
535,81251,34984,3849
540,81257,34984,3849
545,81261,34983,3849
550,81231,34970,3848
555,81227,34969,3848
560,81175,34943,3845
565,81158,34932,3845
570,81151,34928,3844
575,81107,34909,3842
580,81084,34897,3841
585,81085,34899,3841
590,81081,34896,3841
595,81071,34887,3841
600,81049,34877,3839
605,81025,34863,3838
610,81010,34858,3838
615,80988,34847,3837
620,81019,34864,3838
625,81024,34865,3838
630,81021,34862,3838
635,81047,34873,3839
640,81074,34884,3841
645,81083,34891,3841
650,81084,34889,3841
655,81099,34893,3842
660,81131,34904,3843
665,81126,34903,3843
670,81111,34896,3842
675,81089,34887,3841
680,81067,34878,3840
685,81066,34876,3840
690,81047,34871,3839
695,81036,34867,3839
700,81021,34862,3838
705,81034,34862,3839
710,81015,34854,3838
715,80991,34845,3837
720,80979,34841,3836
725,80967,34834,3836
730,80969,34836,3836
735,80968,34836,3836
740,80976,34838,3836
745,80961,34833,3835
750,80947,34825,3835
755,80954,34829,3835
760,80960,34831,3835
765,80954,34827,3835
770,80937,34818,3834
775,80917,34809,3833
780,80881,34794,3832
785,80882,34792,3832
790,80876,34789,3832
795,80876,34788,3832
800,80873,34784,3831
805,80875,34784,3832
810,80857,34779,3831
815,80863,34781,3831
820,80857,34776,3831
825,80830,34764,3830
830,80817,34762,3829
835,80837,34770,3830
840,80819,34764,3829
845,80809,34757,3829
850,80788,34749,3828
855,80782,34744,3827
860,80754,34733,3826
865,80745,34729,3826
870,80739,34725,3825
875,80744,34724,3826
880,80750,34729,3826
885,80718,34717,3824
890,80699,34712,3824
895,80687,34708,3823
900,80647,34689,3821
905,80637,34685,3821
910,80627,34682,3820
915,80613,34677,3819
920,80617,34679,3820
925,80629,34683,3820
930,80623,34682,3820
935,80644,34691,3821
940,80663,34703,3822
945,80669,34704,3822
950,80687,34713,3823
955,80710,34719,3824
960,80717,34723,3824
965,80726,34727,3825
970,80738,34733,3825
975,80716,34727,3824
980,80693,34718,3823
985,80681,34713,3823
990,80669,34708,3822
