secs,pps,tps,gps
0,171663,52966,8099
5,169057,52134,7977
10,167979,51819,7926
15,168805,52086,7965
20,168794,52050,7965
25,168042,51811,7929
30,167779,51715,7917
35,167515,51580,7904
40,167742,51630,7915
45,167938,51701,7924
50,167582,51582,7907
55,167533,51562,7905
60,167505,51531,7903
65,167239,51486,7891
70,167627,51605,7909
75,167954,51685,7924
80,168364,51817,7944
85,168292,51819,7941
90,168243,51803,7938
95,168300,51804,7941
100,168327,51808,7942
105,168274,51781,7940
110,168550,51871,7953
115,168570,51873,7954
120,168653,51903,7958
125,168425,51827,7947
130,168163,51745,7935
135,168099,51724,7931
140,168213,51771,7937
145,168306,51825,7942
150,168340,51827,7943
155,168500,51862,7951
160,168396,51821,7946
165,168418,51819,7946
170,168356,51801,7944
175,168407,51818,7946
180,168393,51813,7945
185,168291,51790,7941
190,168313,51803,7942
195,168106,51749,7932
200,168180,51774,7936
205,168080,51754,7931
210,168033,51745,7929
215,168075,51755,7931
220,168038,51741,7929
225,168028,51740,7928
230,168101,51764,7932
235,168046,51756,7929
240,168025,51747,7928
245,168138,51775,7934
250,168112,51769,7932
255,168201,51796,7937
260,168261,51821,7939
265,168215,51808,7937
270,168241,51812,7938
275,168214,51798,7937
280,168322,51818,7942
285,168430,51849,7947
290,168499,51867,7950
295,168449,51861,7948
300,168398,51844,7946
305,168376,51830,7945
310,168314,51818,7942
315,168280,51796,7940
320,168285,51803,7940
325,168253,51799,7939
330,168304,51819,7941
335,168292,51815,7941
340,168216,51797,7937
345,168194,51789,7936
350,168166,51782,7935
355,168128,51772,7933
360,168099,51768,7932
365,168119,51782,7933
370,168202,51811,7937
375,168190,51807,7937
380,168240,51824,7939
385,168204,51814,7938
390,168196,51809,7937
395,168194,51809,7937
400,168150,51793,7935
405,168075,51774,7932
410,168085,51773,7932
415,168070,51767,7932
420,168040,51758,7930
425,168091,51772,7933
430,168067,51768,7932
435,168065,51760,7932
440,168034,51750,7930
445,167969,51732,7927
450,167937,51721,7926
455,167867,51702,7923
460,167854,51697,7922
465,167891,51711,7924
470,167899,51714,7924
475,167889,51711,7924
480,167949,51729,7927
485,167927,51723,7926
490,167898,51712,7924
495,167852,51700,7922
500,167854,51701,7923
505,167830,51693,7921
510,167864,51705,7923
515,167876,51709,7924
520,167888,51713,7924
525,167917,51725,7926
530,167953,51737,7927
535,167917,51728,7926
540,167973,51742,7928
545,167977,51739,7929
550,167960,51738,7928
555,167976,51742,7929
560,167941,51733,7927
565,167956,51738,7928
570,167945,51737,7927
575,167831,51705,7922
580,167793,51694,7920
585,167788,51696,7920
590,167747,51686,7918
595,167752,51685,7918
600,167711,51674,7917
605,167668,51661,7915
610,167634,51652,7913
615,167629,51650,7913
620,167618,51644,7912
625,167666,51659,7915
630,167708,51672,7917
635,167730,51676,7918
640,167745,51680,7918
645,167760,51683,7919
650,167731,51672,7918
655,167720,51667,7917
660,167726,51668,7918
665,167698,51661,7916
670,167637,51644,7913
675,167628,51642,7913
680,167636,51642,7913
685,167631,51638,7913
690,167604,51630,7912
695,167573,51623,7910
700,167535,51611,7909
705,167519,51608,7908
710,167504,51601,7907
715,167486,51597,7906
720,167477,51594,7906
725,167464,51592,7905
730,167446,51587,7905
735,167464,51592,7905
740,167466,51593,7906
745,167453,51593,7905
750,167439,51587,7904
755,167404,51577,7903
760,167389,51573,7902
765,167350,51561,7900
770,167333,51554,7899
775,167327,51551,7899
780,167338,51553,7900
785,167347,51553,7900
790,167373,51562,7901
795,167377,51562,7901
800,167388,51565,7902
805,167340,51553,7900
810,167352,51556,7900
815,167347,51554,7900
820,167327,51550,7899
825,167353,51556,7900
830,167325,51550,7899
835,167297,51543,7898
840,167266,51533,7896
845,167266,51532,7896
850,167278,51535,7897
855,167262,51528,7896
860,167244,51521,7895
865,167244,51523,7895
870,167278,51533,7897
875,167283,51533,7897
880,167243,51522,7895
885,167248,51522,7896
890,167224,51514,7894
895,167231,51516,7895
900,167225,51516,7894
905,167241,51520,7895
910,167282,51533,7897
915,167282,51531,7897
920,167259,51524,7896
925,167259,51524,7896
930,167273,51528,7897
935,167277,51528,7897
940,167273,51527,7897
945,167291,51531,7898
950,167264,51523,7896
955,167255,51518,7896
960,167236,51511,7895
965,167220,51506,7894
970,167198,51499,7893
975,167218,51505,7894
980,167236,51510,7895
985,167251,51517,7896
990,167254,51519,7896
