secs,pps,tps,gps
0,168889,52207,7978
5,169715,52726,8019
10,168024,52060,7938
15,166316,51586,7858
20,167120,51819,7896
25,167105,51708,7894
30,167668,51833,7921
35,168070,51900,7939
40,168055,51920,7939
45,167964,51858,7935
50,167623,51800,7919
55,167558,51762,7916
60,167538,51748,7915
65,167366,51702,7907
70,167712,51780,7923
75,167677,51777,7921
80,168007,51882,7937
85,167861,51825,7930
90,167956,51851,7934
95,167957,51843,7934
100,167975,51865,7935
105,167596,51758,7918
110,167502,51729,7913
115,167663,51773,7921
120,167852,51823,7930
125,167829,51807,7929
130,167847,51792,7929
135,167979,51816,7935
140,168023,51816,7937
145,168063,51822,7939
150,167980,51794,7935
155,167901,51772,7932
160,167908,51782,7932
165,167890,51768,7931
170,167865,51760,7930
175,167931,51790,7933
180,167906,51778,7932
185,167807,51755,7927
190,167888,51767,7931
195,167987,51801,7936
200,167905,51776,7932
205,167793,51747,7927
210,167802,51739,7927
215,167878,51746,7930
220,167794,51711,7926
225,167667,51679,7920
230,167574,51661,7916
235,167771,51718,7925
240,167984,51774,7935
245,167913,51754,7932
250,167800,51720,7926
255,167725,51694,7922
260,167852,51726,7928
265,167881,51729,7930
270,167869,51720,7929
275,167855,51726,7928
280,167991,51769,7935
285,168033,51778,7937
290,168024,51774,7936
295,168017,51776,7936
300,167976,51766,7934
305,167946,51760,7932
310,167903,51739,7930
315,167928,51743,7931
320,167981,51763,7934
325,167958,51758,7932
330,167866,51723,7928
335,167821,51708,7926
340,167794,51693,7924
345,167691,51669,7920
350,167758,51688,7923
355,167782,51686,7924
360,167858,51708,7927
365,167910,51723,7930
370,167910,51720,7930
375,167961,51730,7932
380,167999,51740,7934
385,168015,51744,7934
390,168068,51758,7937
395,168009,51741,7934
400,168013,51738,7934
405,167987,51734,7933
410,167949,51725,7931
415,168001,51741,7933
420,167994,51744,7933
425,167956,51730,7931
430,167937,51726,7930
435,167812,51691,7924
440,167781,51687,7923
445,167753,51679,7921
450,167772,51689,7922
455,167737,51681,7921
460,167811,51699,7924
465,167801,51691,7924
470,167765,51680,7922
475,167780,51683,7922
480,167776,51685,7922
485,167740,51678,7921
490,167728,51678,7920
495,167701,51671,7919
500,167713,51676,7919
505,167744,51682,7921
510,167740,51684,7920
515,167738,51682,7920
520,167748,51686,7921
525,167749,51683,7921
530,167752,51682,7921
535,167752,51682,7921
540,167726,51670,7919
545,167733,51674,7920
550,167726,51666,7919
555,167753,51670,7920
560,167734,51664,7920
565,167731,51664,7919
570,167688,51651,7917
575,167697,51651,7918
580,167666,51637,7916
585,167670,51635,7916
590,167624,51622,7914
595,167573,51607,7912
600,167572,51603,7912
605,167565,51600,7911
610,167579,51603,7912
615,167612,51613,7913
620,167645,51623,7915
625,167669,51626,7916
630,167682,51634,7917
635,167666,51632,7916
640,167689,51639,7917
645,167672,51633,7916
650,167680,51638,7917
655,167683,51638,7917
660,167709,51644,7918
665,167709,51643,7918
670,167660,51628,7916
675,167666,51628,7916
680,167659,51626,7916
685,167662,51627,7916
690,167635,51617,7915
695,167633,51616,7915
700,167607,51609,7913
705,167628,51614,7914
710,167592,51600,7913
715,167580,51600,7912
720,167574,51597,7912
725,167569,51594,7912
730,167572,51593,7912
735,167559,51589,7911
740,167609,51602,7914
745,167565,51590,7912
750,167578,51597,7912
755,167545,51586,7911
760,167521,51574,7909
765,167503,51570,7909
770,167510,51570,7909
775,167526,51575,7910
780,167539,51576,7910
785,167555,51579,7911
790,167564,51579,7911
795,167559,51575,7911
800,167565,51575,7911
805,167562,51575,7911
810,167560,51578,7911
815,167554,51576,7911
820,167533,51572,7910
825,167554,51579,7911
830,167522,51569,7909
835,167546,51575,7910
840,167545,51575,7910
845,167541,51573,7910
850,167535,51574,7910
855,167553,51580,7911
860,167581,51587,7912
865,167633,51602,7914
870,167655,51610,7915
875,167670,51615,7916
880,167709,51626,7918
885,167692,51619,7917
890,167699,51621,7917
895,167694,51617,7917
900,167671,51610,7916
905,167647,51601,7915
910,167650,51601,7915
915,167661,51605,7915
920,167620,51592,7913
925,167595,51583,7912
930,167558,51575,7910
935,167542,51570,7910
940,167564,51577,7911
945,167596,51586,7912
950,167641,51597,7914
955,167647,51599,7915
960,167663,51603,7915
965,167685,51610,7916
970,167708,51615,7917
975,167713,51616,7917
980,167712,51613,7917
985,167740,51621,7919
990,167765,51626,7920
