secs,pps,tps,gps
0,177272,54956,8361
5,172573,53324,8138
10,169798,52445,8008
15,169071,52144,7973
20,169156,52097,7977
25,168992,52034,7969
30,168885,51974,7964
35,168508,51853,7946
40,168510,51825,7945
45,168708,51842,7955
50,168195,51703,7931
55,168236,51706,7932
60,168209,51675,7931
65,168540,51757,7946
70,168892,51855,7963
75,169048,51891,7970
80,168839,51816,7960
85,168811,51810,7959
90,168563,51740,7947
95,168555,51730,7947
100,168758,51795,7956
105,168810,51820,7959
110,168925,51869,7964
115,168817,51854,7959
120,168695,51819,7954
125,168861,51882,7962
130,168883,51899,7963
135,169010,51943,7969
140,168924,51909,7965
145,169014,51933,7969
150,168956,51914,7966
155,169097,51957,7973
160,169078,51960,7972
165,168878,51897,7963
170,168829,51885,7960
175,168756,51853,7957
180,168717,51838,7955
185,168527,51784,7946
190,168474,51765,7943
195,168519,51778,7945
200,168592,51800,7949
205,168716,51839,7955
210,168614,51819,7950
215,168692,51836,7954
220,168634,51817,7951
225,168470,51764,7944
230,168411,51750,7941
235,168372,51740,7939
240,168436,51755,7942
245,168459,51768,7943
250,168496,51780,7945
255,168606,51805,7951
260,168667,51837,7954
265,168742,51865,7957
270,168716,51854,7956
275,168779,51879,7959
280,168814,51892,7961
285,168826,51897,7961
290,168838,51910,7962
295,168821,51899,7961
300,168800,51894,7960
305,168743,51878,7958
310,168714,51866,7956
315,168666,51853,7954
320,168565,51823,7949
325,168497,51803,7946
330,168444,51787,7944
335,168344,51763,7939
340,168273,51738,7936
345,168218,51716,7933
350,168161,51700,7931
355,168084,51678,7927
360,168053,51664,7926
365,167988,51644,7923
370,167924,51622,7920
375,167913,51619,7919
380,167879,51606,7918
385,167940,51628,7920
390,167949,51627,7921
395,167901,51619,7919
400,167865,51604,7917
405,167779,51578,7913
410,167698,51552,7909
415,167616,51532,7905
420,167706,51565,7910
425,167728,51568,7911
430,167798,51587,7914
435,167762,51580,7912
440,167779,51585,7913
445,167770,51582,7913
450,167775,51588,7913
455,167768,51585,7913
460,167763,51585,7913
465,167799,51595,7914
470,167765,51586,7913
475,167732,51578,7911
480,167680,51564,7909
485,167651,51559,7908
490,167636,51559,7907
495,167679,51575,7909
500,167682,51574,7909
505,167672,51573,7909
510,167719,51583,7911
515,167799,51606,7915
520,167781,51603,7914
525,167823,51618,7916
530,167829,51617,7916
535,167813,51610,7915
540,167799,51606,7915
545,167821,51612,7916
550,167807,51610,7915
555,167812,51612,7915
560,167809,51612,7915
565,167798,51611,7915
570,167818,51614,7916
575,167837,51623,7917
580,167874,51635,7918
585,167889,51640,7919
590,167935,51652,7921
595,167916,51647,7920
600,167919,51647,7921
605,167935,51651,7921
610,167948,51651,7922
615,167954,51652,7922
620,167980,51659,7924
625,168032,51677,7926
630,168095,51693,7929
635,168087,51692,7929
640,168062,51683,7927
645,168041,51678,7926
650,168018,51671,7925
655,168007,51666,7925
660,168034,51675,7926
665,167992,51664,7924
670,168006,51670,7925
675,168005,51668,7925
680,167998,51667,7925
685,167991,51663,7924
690,168035,51676,7926
695,167994,51664,7924
700,167987,51663,7924
705,167972,51656,7923
710,167952,51651,7922
715,167970,51658,7923
720,167954,51657,7923
725,167990,51669,7924
730,167996,51670,7925
735,167997,51671,7925
740,167961,51660,7923
745,167956,51660,7923
750,167984,51667,7924
755,167960,51662,7923
760,167942,51655,7922
765,167903,51646,7920
770,167865,51633,7918
775,167847,51625,7918
780,167846,51625,7918
785,167873,51633,7919
790,167914,51645,7921
795,167911,51644,7921
800,167905,51641,7920
805,167874,51632,7919
810,167854,51626,7918
815,167825,51619,7917
820,167838,51624,7917
825,167837,51624,7917
830,167828,51622,7917
835,167831,51622,7917
840,167855,51629,7918
845,167834,51625,7917
850,167816,51620,7916
855,167819,51624,7916
860,167829,51629,7917
865,167850,51636,7918
870,167894,51654,7920
875,167939,51668,7922
880,167919,51661,7922
885,167888,51655,7920
890,167885,51656,7920
895,167910,51662,7921
900,167878,51654,7920
905,167862,51649,7919
910,167866,51651,7919
915,167887,51658,7920
920,167889,51659,7921
925,167881,51655,7920
930,167894,51660,7921
935,167914,51666,7922
940,167896,51662,7921
945,167899,51663,7921
950,167917,51670,7922
955,167952,51678,7924
960,167948,51677,7924
965,167938,51674,7923
970,167945,51677,7924
975,167936,51674,7923
980,167904,51666,7922
985,167884,51662,7921
990,167888,51663,7921
