secs,pps,tps,gps
0,165323,50946,7806
5,166287,51258,7852
10,164943,50921,7789
15,163592,50523,7725
20,164625,50791,7774
25,164489,50708,7767
30,164344,50646,7760
35,164533,50745,7769
40,164744,50790,7779
45,164835,50803,7784
50,164893,50844,7787
55,164833,50801,7784
60,164582,50700,7772
65,164643,50682,7775
70,164867,50747,7785
75,165029,50789,7793
80,165091,50799,7796
85,165352,50879,7808
90,165308,50869,7806
95,165466,50935,7814
100,165692,51000,7825
105,165752,51030,7827
110,165767,51017,7828
115,165873,51074,7833
120,166096,51137,7844
125,166134,51143,7846
130,165963,51101,7838
135,166087,51156,7844
140,165995,51132,7839
145,165861,51087,7833
150,165770,51070,7829
155,165867,51101,7833
160,165873,51104,7833
165,165965,51125,7838
170,166065,51159,7842
175,166209,51203,7849
180,166217,51206,7850
185,166256,51227,7851
190,166230,51214,7850
195,166363,51260,7856
200,166508,51318,7863
205,166541,51334,7865
210,166563,51339,7866
215,166554,51337,7865
220,166532,51333,7864
225,166562,51339,7866
230,166572,51345,7866
235,166447,51310,7860
240,166490,51321,7862
245,166513,51334,7864
250,166475,51325,7862
255,166489,51336,7862
260,166615,51375,7868
265,166658,51382,7870
270,166654,51378,7870
275,166736,51405,7874
280,166728,51402,7874
285,166731,51389,7874
290,166741,51398,7874
295,166651,51377,7870
300,166616,51358,7868
305,166575,51339,7866
310,166527,51327,7864
315,166500,51314,7862
320,166459,51304,7860
325,166530,51327,7864
330,166485,51308,7862
335,166472,51305,7861
340,166493,51308,7862
345,166516,51320,7863
350,166486,51310,7862
355,166529,51316,7863
360,166492,51303,7862
365,166554,51319,7865
370,166688,51354,7871
375,166757,51373,7874
380,166803,51386,7876
385,166896,51408,7881
390,166970,51429,7884
395,166988,51433,7885
400,166906,51410,7881
405,166858,51397,7878
410,166886,51400,7880
415,166931,51411,7882
420,166983,51427,7884
425,166931,51413,7882
430,166828,51383,7877
435,166848,51387,7878
440,166831,51385,7877
445,166849,51391,7878
450,166865,51399,7878
455,166863,51399,7878
460,166877,51402,7879
465,166902,51411,7880
470,166847,51394,7877
475,166813,51384,7876
480,166764,51376,7873
485,166781,51380,7874
490,166779,51378,7874
495,166753,51371,7873
500,166791,51381,7874
505,166821,51386,7876
510,166843,51393,7877
515,166916,51417,7880
520,166934,51424,7881
525,166958,51431,7882
530,166978,51438,7883
535,167001,51447,7884
540,166993,51442,7884
545,166969,51430,7883
550,166909,51411,7880
555,166932,51415,7881
560,166971,51420,7882
565,166972,51418,7883
570,166942,51410,7881
575,166979,51419,7883
580,167044,51440,7886
585,167081,51450,7888
590,167148,51469,7891
595,167150,51470,7891
600,167151,51469,7891
605,167181,51477,7892
610,167228,51488,7894
615,167263,51502,7896
620,167303,51514,7898
625,167337,51528,7900
630,167322,51523,7899
635,167304,51516,7898
640,167291,51509,7897
645,167350,51528,7900
650,167356,51535,7900
655,167384,51546,7902
660,167349,51532,7900
665,167327,51527,7899
670,167327,51527,7899
675,167315,51524,7898
680,167295,51518,7897
685,167311,51521,7898
690,167334,51530,7899
695,167367,51538,7901
700,167328,51528,7899
705,167337,51527,7899
710,167330,51525,7899
715,167344,51528,7900
720,167323,51520,7899
725,167328,51520,7899
730,167302,51510,7898
735,167299,51508,7897
740,167286,51506,7897
745,167254,51497,7895
750,167231,51488,7894
755,167234,51490,7894
760,167209,51483,7893
765,167173,51472,7891
770,167201,51478,7893
775,167198,51476,7893
780,167195,51473,7892
785,167208,51475,7893
790,167226,51482,7894
795,167252,51488,7895
800,167243,51487,7895
805,167236,51483,7894
810,167220,51478,7894
815,167217,51479,7893
820,167240,51487,7894
825,167239,51487,7894
830,167229,51485,7894
835,167212,51480,7893
840,167211,51479,7893
845,167213,51479,7893
850,167241,51488,7895
855,167238,51486,7894
860,167214,51478,7893
865,167177,51468,7892
870,167174,51467,7891
875,167161,51464,7891
880,167163,51465,7891
885,167165,51465,7891
890,167171,51470,7891
895,167174,51471,7892
900,167173,51469,7892
905,167158,51465,7891
910,167149,51464,7890
915,167133,51460,7890
920,167113,51453,7889
925,167104,51452,7888
930,167115,51454,7889
935,167100,51450,7888
940,167107,51453,7888
945,167122,51458,7889
950,167105,51453,7888
955,167089,51450,7888
960,167108,51455,7889
965,167111,51455,7889
970,167120,51457,7889
975,167123,51458,7889
980,167131,51459,7890
985,167118,51457,7889
990,167099,51450,7888
