secs,pps,tps,gps,glst,bpc
0,2261843,14621,378,1069,0.007
5,2920593,35399,386,2066,0.029
10,3092913,56941,395,3190,0.055
15,3311071,78067,397,4327,0.082
20,3256994,98541,396,5343,0.104
25,3144524,118816,393,6546,0.124
30,3081403,140696,396,7506,0.141
35,3038775,163294,396,8611,0.164
40,3246597,182835,396,9372,0.198
45,3188321,202573,393,10528,0.217
50,3145972,222574,393,11650,0.237
55,3149015,242926,392,12914,0.259
60,3139234,259937,390,14182,0.282
65,3178398,280259,389,15413,0.308
70,3191975,299961,389,16375,0.333
75,3153786,319188,388,17586,0.351
80,3119717,337684,387,18879,0.369
85,3116759,360942,388,19870,0.392
90,3081942,381566,388,20939,0.408
95,3098594,401884,389,21908,0.434
100,3103134,422770,389,22986,0.456
105,3090397,445356,389,24044,0.477
110,3050594,463911,388,25186,0.494
115,3031267,483981,389,25835,0.512
120,3027923,507090,390,26586,0.533
125,3050911,527949,390,27631,0.557
130,3091670,546689,389,28726,0.589
135,3078734,564016,388,29809,0.609
140,3076331,586890,389,30637,0.630
145,3069348,605435,388,31777,0.650
150,3069717,626068,388,32949,0.673
155,3067887,644970,388,34136,0.694
160,3090194,664235,388,35220,0.718
165,3083595,687083,388,36277,0.742
170,3066651,706045,388,37301,0.761
175,3048560,724668,387,38558,0.778
180,3035043,738832,386,833,0.798
185,3037740,756897,386,1971,0.820
190,3057592,778876,386,3033,0.847
195,3049289,798815,386,4069,0.869
200,3062496,821622,386,5204,0.895
205,3062533,841040,386,6355,0.917
210,3083168,866958,387,7309,0.944
215,3096988,892420,388,8376,0.969
220,3087679,914644,388,9592,0.991
225,3094951,938241,389,10909,1.015
230,3111410,962485,390,12104,1.043
235,3117003,984433,390,13394,1.066
240,3128088,1008640,391,14738,1.091
245,3135442,1030672,391,16142,1.118
250,3134808,1055626,392,17561,1.141
255,3143088,1075925,392,18960,1.167
260,3140920,1099432,392,20383,1.189
265,3156591,1121452,393,21783,1.217
270,3148232,1145173,393,23145,1.237
275,3152880,1169026,393,24525,1.262
280,3147070,1193310,394,25386,1.282
285,3155420,1219419,395,861,1.323
290,3157023,1246443,396,1839,1.347
295,3162021,1270749,396,2950,1.371
300,3159892,1295437,397,4266,1.394
305,3161906,1321335,397,5583,1.418
310,3165816,1347504,398,6855,1.442
315,3189701,1369384,398,8352,1.474
320,3191559,1389623,398,969,1.501
325,3195022,1414976,398,2301,1.525
330,3198581,1441762,399,3528,1.551
335,3206821,1465446,399,4916,1.578
340,3208627,1492020,400,6174,1.601
345,3205377,1516713,400,7465,1.625
350,3198154,1544081,401,8654,1.644
355,3200907,1568886,401,9863,1.669
360,3198934,1595656,402,11181,1.691
365,3198456,1621136,402,12593,1.714
370,3194841,1647659,403,13882,1.735
375,3197059,1670537,403,15331,1.759
380,3210006,1696328,403,16806,1.791
385,3216972,1721819,404,18111,1.818
390,3223839,1751957,405,19435,1.846
395,3234123,1774665,405,20920,1.874
400,3240444,1800432,405,22382,1.901
405,3242650,1824868,405,23801,1.926
410,3253277,1851084,406,25216,1.957
415,3251129,1876461,406,26582,1.979
420,3250713,1902172,406,28014,2.002
425,3259017,1924601,407,29498,2.031
430,3261188,1949795,407,30881,2.056
435,3257788,1976345,407,31975,2.078
440,3264801,2002293,408,33322,2.103
445,3261977,2028266,408,34674,2.129
450,3261843,2055422,408,35909,2.152
455,3263153,2080777,409,37156,2.177
460,3266181,2109262,409,38193,2.202
465,3268733,2134020,409,39219,2.228
470,3274899,2160586,410,40543,2.255
475,3270353,2183666,410,42040,2.276
480,3267504,2207972,410,43427,2.299
485,3265874,2232582,410,44795,2.320
490,3260953,2256676,410,46164,2.341
495,3259534,2279580,410,47519,2.364
500,3262319,2304931,410,932,2.392
505,3264245,2333684,411,2130,2.417
510,3263775,2357710,411,3486,2.438
515,3271353,2382674,411,4692,2.471
520,3276052,2405117,411,5913,2.497
525,3277165,2430360,411,7084,2.521
530,3278546,2451820,411,8283,2.547
535,3274146,2471089,411,9536,2.567
540,3271472,2492477,411,10618,2.589
545,3272312,2509257,410,12068,2.612
550,3265690,2527566,410,13356,2.632
555,3266844,2550035,410,14542,2.655
560,3262166,2569511,410,15775,2.676
565,3264419,2589466,409,17007,2.702
570,3260947,2610247,409,17745,2.722
575,3260802,2627164,409,18889,2.747
580,3255456,2648770,409,19927,2.766
585,3254366,2670074,409,20657,2.789
590,3254759,2694044,409,21539,2.813
595,3255898,2717162,409,719,2.826
600,3251456,2736137,409,1937,2.846
605,3248195,2754776,408,3214,2.867
610,3248184,2773094,408,4435,2.889
615,3250976,2792274,408,5622,2.917
620,3254743,2812919,408,6822,2.942
625,3256608,2833465,407,7892,2.969
630,3256881,2852875,407,8825,2.994
635,3254113,2872698,407,9892,3.014
640,3249215,2894585,407,11084,3.033
645,3248022,2911818,407,12290,3.056
650,3245873,2932134,406,13496,3.077
655,3243094,2953265,406,14611,3.097
660,3240911,2975193,406,15674,3.119
665,3245171,2996378,406,16774,3.146
670,3247599,3015147,406,18011,3.173
675,3249555,3033421,406,19270,3.198
680,3247500,3054130,406,20382,3.221
685,3243229,3074790,405,21364,3.240
690,3245338,3093986,405,22583,3.265
695,3242853,3112803,405,23692,3.285
700,3236568,3133576,405,24783,3.303
705,3241751,3152298,405,25730,3.332
710,3243504,3173372,405,26364,3.356
715,3240685,3192913,405,27161,3.378
720,3239949,3213489,404,28231,3.401
725,3240487,3232255,404,29375,3.425
730,3239181,3251321,404,30618,3.447
735,3239229,3274222,404,31315,3.471
740,3239446,3293760,404,32236,3.494
745,3241531,3315113,404,33317,3.521
750,3241021,3333217,404,34324,3.543
755,3239878,3355184,404,35517,3.566
760,3239319,3374456,403,36682,3.587
765,3235049,3392080,403,37802,3.607
770,3234265,3412615,403,38985,3.629
775,3232845,3427776,403,714,3.653
780,3229601,3446772,403,1928,3.673
785,3232144,3464583,402,3187,3.699
790,3229022,3482438,402,4345,3.719
795,3230089,3504310,402,5525,3.743
800,3228908,3523586,402,6711,3.765
805,3226596,3546282,402,7902,3.785
810,3225333,3566960,402,9104,3.809
815,3225315,3590160,402,10350,3.833
820,3228827,3613385,402,11695,3.859
825,3224384,3637337,402,12975,3.879
830,3226064,3663584,402,14225,3.903
835,3230904,3685756,402,15550,3.932
840,3232397,3713042,403,16790,3.957
845,3234859,3733540,403,17975,3.984
850,3233344,3755441,403,19156,4.006
855,3240501,3780184,403,20489,4.036
860,3241407,3802383,403,21840,4.062
865,3241966,3825987,403,922,4.125
870,3244524,3848799,403,2190,4.153
875,3248501,3874502,403,3523,4.181
880,3249167,3899852,403,4828,4.207
885,3249199,3924586,403,6097,4.231
890,3256248,3949164,404,7366,4.263
895,3256854,3973976,404,8622,4.288
900,3259945,3999246,404,9992,4.317
905,3262418,4024091,404,11136,4.344
910,3260720,4049557,404,12505,4.365
915,3263319,4076029,404,13601,4.391
920,3264615,4101190,405,14734,4.417
925,3265769,4127838,405,15642,4.444
930,3271061,4154141,405,16663,4.475
935,3269825,4180681,405,16967,4.497
940,3278767,4201830,405,18479,4.531
945,3279168,4224335,405,19797,4.558
950,3277073,4249078,405,21155,4.578
955,3283319,4273596,405,22319,4.606
960,3282778,4297503,405,23359,4.635
965,3281404,4319232,405,24728,4.658
970,3283645,4341055,405,26122,4.683
975,3284610,4366805,406,27185,4.711
980,3285023,4390407,406,28479,4.734
985,3287869,4415784,406,29288,4.762
990,3287905,4441743,406,30522,4.787
