secs,pps,tps,gps,glst,bpc
0,3892658,16986,412,618,0.009
5,2821783,40102,423,164,0.020
10,2646297,62796,421,366,0.032
15,2598553,83724,416,389,0.044
20,2473490,103990,411,423,0.054
25,2481913,125062,410,527,0.066
30,2435693,147583,410,739,0.076
35,2462890,168033,407,250,0.088
40,2440356,185638,405,583,0.098
45,2387052,205918,403,881,0.108
50,2410804,230331,404,1078,0.120
55,2390634,253621,405,1254,0.132
60,2402403,272839,405,1493,0.144
65,2389148,294704,404,1781,0.155
70,2399445,315353,404,2076,0.166
75,2460250,335030,404,2260,0.183
80,2442893,358878,404,2227,0.193
85,2408582,378702,404,2041,0.202
90,2401644,403361,405,2138,0.213
95,2394541,424809,405,2224,0.224
100,2410324,445693,405,2471,0.236
105,2414111,468163,405,2645,0.249
110,2408022,486388,404,2963,0.259
115,2395069,507305,403,3134,0.270
120,2413992,527877,403,3420,0.284
125,2423144,548801,403,3709,0.297
130,2417782,566844,402,4038,0.308
135,2431264,589574,402,4276,0.321
140,2437904,608853,401,4559,0.334
145,2418525,629405,401,4822,0.343
150,2420747,652381,402,5008,0.355
155,2414655,674059,402,5195,0.365
160,2427731,696839,402,5384,0.378
165,2437383,715384,401,5725,0.391
170,2413332,735367,401,6038,0.400
175,2397645,756717,401,5415,0.408
180,2401152,776285,400,5787,0.421
185,2400760,795255,400,6090,0.433
190,2404871,817628,400,6317,0.445
195,2400086,836469,400,6608,0.456
200,2398448,857497,400,6777,0.467
205,2392016,878576,400,6956,0.477
210,2398374,898094,400,7212,0.490
215,2390183,921869,400,24,0.500
220,2391770,935487,398,12,0.511
225,2382003,949144,397,223,0.524
230,2388132,968061,397,266,0.537
235,2398218,989424,397,432,0.551
240,2385200,1009675,396,642,0.560
245,2386116,1030075,396,901,0.571
250,2387711,1050753,396,1194,0.583
255,2376261,1071782,396,1412,0.592
260,2395450,1094641,396,1629,0.608
265,2392498,1115976,397,1848,0.619
270,2388448,1137140,397,1884,0.629
275,2398306,1157765,397,2079,0.644
280,2393748,1178502,397,2330,0.654
285,2384022,1198047,396,2436,0.663
290,2389945,1222823,397,2277,0.676
295,2396068,1243749,397,2401,0.688
300,2385145,1264743,397,2180,0.697
305,2376640,1287105,397,2048,0.706
310,2376113,1309169,397,2320,0.717
315,2372403,1330017,397,2466,0.728
320,2366518,1349311,397,2659,0.737
325,2370278,1371913,397,2842,0.750
330,2374177,1390501,397,3165,0.761
335,2382310,1414576,397,157,0.780
340,2379581,1434237,397,348,0.790
345,2368485,1454828,397,258,0.799
350,2369887,1475742,397,430,0.810
355,2375963,1498055,397,705,0.824
360,2379023,1516917,397,1016,0.837
365,2390241,1537872,397,221,0.851
370,2392197,1560518,397,440,0.864
375,2388768,1581710,397,689,0.874
380,2388337,1603083,398,905,0.886
385,2388699,1624075,398,1150,0.897
390,2390559,1645027,398,1205,0.909
395,2389082,1665903,398,1399,0.920
400,2385897,1688127,398,1456,0.930
405,2383515,1708732,398,1639,0.940
410,2384009,1728972,397,1869,0.953
415,2384372,1747599,397,2188,0.965
420,2376907,1766712,397,2497,0.973
425,2372820,1789158,397,2611,0.983
430,2371930,1810354,397,2673,0.994
435,2375551,1831298,397,2505,1.007
440,2374382,1852839,398,2214,1.018
445,2373355,1874590,397,2554,1.029
450,2371465,1893228,397,2913,1.039
455,2369373,1913852,397,3118,1.051
460,2363818,1932536,397,3486,1.059
465,2368301,1953215,397,3700,1.072
470,2372799,1975917,397,3911,1.086
475,2374349,1996984,397,4160,1.099
480,2372335,2017817,397,4435,1.109
485,2374635,2040705,397,4578,1.121
490,2377605,2062479,398,4765,1.134
495,2375911,2084490,398,5017,1.145
500,2377684,2105781,398,5085,1.157
505,2376165,2126859,398,5285,1.168
510,2382277,2148689,398,5494,1.182
515,2375975,2166589,398,5826,1.191
520,2376672,2186707,397,6095,1.203
525,2378367,2203913,397,6391,1.215
530,2380307,2224224,397,6661,1.227
535,2380934,2248512,397,234,1.230
540,2376473,2266284,397,659,1.240
545,2381939,2285392,397,949,1.254
550,2383249,2309684,397,1135,1.266
555,2383607,2329230,397,1288,1.277
560,2386278,2348626,397,1606,1.288
565,2380300,2367436,397,1663,1.298
570,2384764,2390581,397,1804,1.313
575,2380652,2413618,397,1862,1.320
580,2377179,2433895,397,2133,1.332
585,2378556,2453007,397,2334,1.343
590,2377455,2473873,397,2538,1.353
595,2375768,2492867,397,2714,1.365
600,2377450,2516910,397,2714,1.376
605,2380198,2534708,397,3001,1.390
610,2375595,2556677,397,3046,1.399
615,2378828,2579790,397,3149,1.411
620,2378174,2600414,397,3205,1.422
625,2377161,2619400,397,3388,1.434
630,2376572,2641324,397,3577,1.444
635,2377261,2658805,397,3834,1.456
640,2378857,2680988,397,4008,1.469
645,2380957,2700469,397,4215,1.482
650,2383889,2722848,397,4399,1.495
655,2383115,2745741,397,4602,1.506
660,2383265,2769599,397,4725,1.517
665,2385713,2789447,397,5055,1.530
670,2387701,2808531,397,5347,1.543
675,2394099,2829128,397,5570,1.559
680,2390408,2852275,397,5625,1.568
685,2385682,2873670,397,5596,1.576
690,2383579,2894018,397,5854,1.587
695,2386139,2914294,397,6116,1.599
700,2387985,2933963,397,6101,1.612
705,2384878,2956413,397,6259,1.622
710,2395844,2976125,397,6519,1.641
715,2397922,2995137,397,220,1.653
720,2397105,3015557,397,522,1.665
725,2397030,3034306,397,756,1.675
730,2404474,3066745,398,5,1.714
735,2407960,3093293,398,96,1.728
740,2408770,3114174,398,363,1.739
745,2409521,3137126,398,465,1.751
750,2411443,3157939,398,494,1.765
755,2419115,3181804,398,203,1.783
760,2414899,3205877,399,138,1.792
765,2415334,3224477,398,524,1.803
770,2412253,3243850,398,715,1.813
775,2422808,3266412,399,881,1.832
780,2419980,3288765,399,1113,1.842
785,2418657,3309768,399,1316,1.852
790,2420589,3330311,399,1575,1.865
795,2418148,3348840,398,1888,1.876
800,2417242,3368984,398,2055,1.887
805,2417958,3389733,398,1947,1.899
810,2415368,3408578,398,2061,1.909
815,2414631,3430481,398,2163,1.920
820,2414953,3447591,398,2543,1.932
825,2417115,3465707,398,245,1.916
830,2415263,3487383,398,482,1.926
835,2414247,3508285,398,568,1.938
840,2415651,3531420,398,708,1.950
845,2417852,3551553,398,816,1.963
850,2412784,3575490,398,469,1.972
855,2406236,3595400,398,602,1.978
860,2410042,3612125,398,1012,1.991
865,2409916,3632627,398,1179,2.003
870,2410434,3653164,398,1238,2.015
875,2407870,3672117,398,1536,2.024
880,2410764,3692921,398,1454,2.039
885,2413798,3714561,398,1362,2.053
890,2413488,3734858,398,1400,2.064
895,2413520,3754067,398,1456,2.074
900,2415454,3775002,398,1564,2.089
905,2416991,3797225,398,1822,2.103
910,2416953,3816680,398,2083,2.113
915,2419307,3837308,398,2273,2.127
920,2422660,3857954,398,2528,2.141
925,2423750,3881986,398,2663,2.154
930,2421535,3902194,398,2666,2.164
935,2421195,3926584,398,2751,2.176
940,2421992,3947985,398,2582,2.187
945,2422573,3968458,398,2800,2.199
950,2421820,3989188,398,3060,2.210
955,2422510,4011138,398,3342,2.224
960,2419046,4031244,398,3538,2.232
965,2417702,4051844,398,3602,2.241
970,2415965,4072813,398,3692,2.252
975,2416382,4097188,398,3678,2.263
980,2419978,4120451,398,3692,2.278
985,2420005,4140131,398,3898,2.290
990,2420781,4161044,398,3659,2.303
