secs,pps,tps,gps,glst,bpc
0,4023035,12432,327,566,0.008
5,3103466,29631,319,646,0.020
10,2849719,45953,310,975,0.032
15,2931831,61712,308,1074,0.047
20,3117898,78886,308,1337,0.065
25,3027732,95168,304,1718,0.078
30,3248334,113504,305,1992,0.098
35,3291298,130135,304,2294,0.113
40,3315158,147284,305,2389,0.133
45,3380597,162674,304,2529,0.152
50,3370540,180701,305,2759,0.168
55,3386919,196897,305,2962,0.185
60,3488171,214844,306,3239,0.207
65,3480052,231102,305,3592,0.223
70,3414941,244303,303,3995,0.236
75,3390069,260247,302,4203,0.251
80,3415079,276017,301,4568,0.269
85,3437746,289436,300,5005,0.288
90,3453909,303106,299,5298,0.306
95,3411602,318021,298,5569,0.318
100,3424849,333077,298,5901,0.336
105,3404156,349107,298,6296,0.349
110,3361130,373791,298,5989,0.369
115,3389062,388670,298,6375,0.388
120,3364551,404762,297,6665,0.401
125,3369066,420405,297,6971,0.418
130,3363757,435588,297,7341,0.434
135,3389698,450066,297,7754,0.453
140,3423491,468499,297,7999,0.474
145,3410947,481196,297,8429,0.489
150,3414586,497110,296,8775,0.505
155,3386485,512145,296,9095,0.519
160,3360589,528748,296,9131,0.531
165,3338114,545672,296,9169,0.543
170,3321785,561239,296,9290,0.557
175,3333284,579361,296,9505,0.574
180,3331865,598611,297,148,0.589
185,3326463,615812,297,417,0.604
190,3320810,632405,297,728,0.620
195,3318628,651573,298,913,0.634
200,3319537,669759,298,1065,0.652
205,3311088,685855,299,1126,0.665
210,3298662,703056,298,1490,0.677
215,3293147,718706,298,1658,0.693
220,3283296,732758,298,1888,0.707
225,3275604,749895,298,2169,0.721
230,3264938,767364,298,258,0.746
235,3257447,782182,298,585,0.761
240,3254546,797477,298,968,0.777
245,3256804,813660,298,1351,0.793
250,3274469,825668,297,1836,0.812
255,3295590,840138,297,2235,0.833
260,3289780,855711,297,2540,0.849
265,3300284,872057,297,2909,0.868
270,3315370,888752,297,3213,0.887
275,3340805,903563,296,3607,0.910
280,3338097,918529,296,3976,0.927
285,3328698,933467,296,4190,0.941
290,3328099,948695,296,4550,0.958
295,3317861,960649,295,208,0.953
300,3314684,978565,296,359,0.967
305,3305428,995036,295,617,0.981
310,3305590,1010142,295,979,0.996
315,3296306,1025117,295,1198,1.010
320,3291445,1041706,295,1499,1.024
325,3287036,1056505,295,1897,1.038
330,3280022,1072179,295,2066,1.052
335,3273795,1089190,295,2093,1.067
340,3273368,1106479,295,2187,1.081
345,3278465,1123211,295,172,1.096
350,3286485,1137259,295,477,1.114
355,3288314,1154810,295,775,1.131
360,3280301,1167459,295,1171,1.144
365,3294284,1185493,295,1172,1.164
370,3283448,1202501,295,1137,1.177
375,3295189,1217472,295,1406,1.196
380,3291133,1233377,295,1722,1.211
385,3303844,1250180,295,2028,1.231
390,3301571,1266514,295,2393,1.245
395,3307842,1282138,295,2692,1.264
400,3307251,1297339,295,3014,1.280
405,3314164,1313037,295,3421,1.297
410,3312281,1327377,295,3691,1.314
415,3312020,1342460,295,4010,1.330
420,3319162,1358395,295,4394,1.349
425,3320931,1371103,294,4865,1.365
430,3315717,1386536,294,5198,1.379
435,3311118,1403383,294,5473,1.394
440,3309284,1418846,294,5875,1.408
445,3319156,1436833,294,6156,1.427
450,3331010,1452743,294,6481,1.449
455,3327838,1469643,295,6744,1.464
460,3322573,1484252,294,7138,1.478
465,3314688,1500953,294,7231,1.491
470,3312108,1518558,295,7484,1.504
475,3321721,1535891,295,7713,1.525
480,3324713,1551088,295,8036,1.542
485,3328686,1567782,295,8298,1.560
490,3341972,1583798,295,289,1.583
495,3342585,1599138,295,568,1.598
500,3340664,1614867,295,832,1.615
505,3338008,1630056,295,1146,1.629
510,3327192,1647604,295,1420,1.641
515,3323934,1664842,295,1643,1.655
520,3332510,1678856,295,1973,1.674
525,3326775,1693635,295,2328,1.687
530,3329084,1710229,295,2557,1.705
535,3327533,1725436,295,2820,1.720
540,3338908,1738667,294,3251,1.739
545,3331951,1755169,294,3335,1.755
550,3324759,1770123,294,3694,1.767
555,3327421,1785162,294,4026,1.784
560,3320712,1803745,294,4291,1.796
565,3321303,1818961,294,4618,1.813
570,3326677,1836222,294,4768,1.832
575,3328756,1852485,294,5037,1.849
580,3327203,1866199,294,5455,1.864
585,3323748,1880936,294,5794,1.878
590,3321440,1898729,294,6082,1.892
595,3328715,1913408,294,6443,1.910
600,3329373,1927639,294,6760,1.929
605,3327706,1945408,294,7024,1.944
610,3321357,1959716,294,7343,1.956
615,3323009,1975903,294,7658,1.974
620,3319572,1992736,294,7896,1.987
625,3320801,2009568,294,8179,2.004
630,3320949,2024736,294,8512,2.020
635,3317922,2041808,294,8790,2.034
640,3314905,2057049,294,9155,2.048
645,3313404,2073602,294,9477,2.063
650,3312437,2090209,294,9768,2.079
655,3319278,2108926,294,178,2.084
660,3326189,2123866,294,509,2.103
665,3329289,2140660,294,724,2.123
670,3332262,2154743,294,892,2.140
675,3333391,2170280,294,1219,2.157
680,3337327,2185482,294,1499,2.176
685,3333186,2202275,294,1698,2.189
690,3331704,2217782,294,1730,2.204
695,3333166,2234603,294,2000,2.220
700,3331630,2249679,294,2399,2.235
705,3332226,2265904,294,2728,2.252
710,3337386,2280850,294,3128,2.270
715,3340999,2296526,294,3425,2.290
720,3341135,2311490,294,3815,2.305
725,3341548,2327109,294,4071,2.322
730,3338814,2341705,294,4373,2.336
735,3337742,2358944,294,4650,2.351
740,3333998,2371463,294,5048,2.364
745,3334614,2387557,294,5190,2.379
750,3330520,2403987,294,5501,2.393
755,3329001,2418937,294,5864,2.408
760,3322297,2434246,294,6176,2.420
765,3326260,2451357,294,6402,2.438
770,3322917,2467679,294,6691,2.452
775,3323348,2482824,294,7021,2.465
780,3322634,2499728,294,7286,2.483
785,3325452,2516453,294,7565,2.501
790,3321202,2538732,294,7437,2.518
795,3321159,2553878,294,7742,2.534
800,3322831,2570149,294,8027,2.551
805,3323347,2587063,294,8233,2.569
810,3321453,2601972,294,8581,2.582
815,3322146,2617348,294,8898,2.599
820,3321937,2632670,294,9236,2.615
825,3330415,2649088,294,9521,2.637
830,3336095,2662220,294,9970,2.657
835,3341080,2676663,294,301,2.678
840,3340101,2690483,294,701,2.693
845,3340326,2704739,294,1099,2.707
850,3338941,2719796,294,1464,2.724
855,3342460,2735059,294,1709,2.743
860,3337762,2752765,294,1814,2.756
865,3339409,2767912,294,2081,2.773
870,3338674,2785026,294,2337,2.788
875,3338695,2800235,294,2709,2.804
880,3343977,2816752,294,3014,2.824
885,3343530,2833151,294,3368,2.840
890,3341253,2848600,294,3681,2.854
895,3337754,2863751,294,3826,2.867
900,3338886,2879862,294,4011,2.882
905,3336912,2896778,294,4124,2.897
910,3338924,2913931,294,4398,2.915
915,3337045,2928598,294,4666,2.930
920,3339220,2942498,294,5020,2.947
925,3340981,2958762,294,5321,2.965
