secs,pps,tps,gps,glst,bpc
0,1569151,1073,32,681,0.001
5,2042915,4453,50,924,0.010
10,1969944,6647,48,1168,0.018
15,1885962,9473,48,1391,0.026
20,1859636,12639,49,1602,0.034
25,1827928,14953,49,1815,0.041
30,1816450,17453,49,102,0.048
35,1810163,20603,49,95,0.055
40,1751025,22933,49,319,0.061
45,1710025,24467,48,110,0.067
50,1713342,27209,48,359,0.074
55,1704563,29698,48,566,0.081
60,1711880,32521,48,755,0.089
65,1703412,35242,48,958,0.095
70,1702679,37005,47,1220,0.103
75,1702097,39406,47,1464,0.110
80,1712336,42601,47,1643,0.118
85,1707087,45107,47,1900,0.125
90,1690115,47016,47,2162,0.131
95,1698162,49123,47,2432,0.139
100,1679750,51547,47,2695,0.144
105,1668956,53881,47,2962,0.151
110,1670604,56229,47,3201,0.158
115,1654162,58898,47,3429,0.165
120,1668016,61859,47,3636,0.173
125,1676918,64376,47,3867,0.181
130,1677308,66979,47,4087,0.188
135,1661034,69190,47,4340,0.194
140,1661277,72412,47,4564,0.201
145,1668018,75167,47,4795,0.208
150,1660457,76797,47,5076,0.214
155,1662391,80219,47,5288,0.222
160,1664062,82175,47,5557,0.229
165,1669117,85356,47,5777,0.238
170,1682552,88983,47,5990,0.247
175,1684154,91277,47,6242,0.254
180,1690623,93782,47,6494,0.263
185,1678447,95725,47,6747,0.268
190,1689045,98319,47,6984,0.277
195,1684858,101128,47,7219,0.284
200,1680606,103716,47,7439,0.290
205,1675003,106233,47,7637,0.296
210,1669764,107988,47,7911,0.302
215,1664769,110523,47,8151,0.309
220,1658257,113489,47,96,0.311
225,1667042,115881,47,333,0.319
230,1665738,118144,47,578,0.326
235,1665353,120112,47,844,0.333
240,1669666,122471,47,1025,0.341
245,1669157,125017,47,1211,0.348
250,1667333,127696,47,1448,0.356
255,1666939,130095,47,1694,0.363
260,1663083,132198,47,1965,0.368
265,1659891,134132,46,2220,0.375
270,1656569,136305,46,2471,0.381
275,1653683,138893,46,2739,0.387
280,1652653,141028,46,2982,0.395
285,1653312,144305,46,3197,0.402
290,1652110,146745,46,3350,0.409
295,1651750,149631,46,3577,0.416
300,1650304,152009,46,3817,0.422
305,1648649,154130,46,4069,0.429
310,1647659,157230,46,4303,0.436
315,1653992,159752,46,4553,0.445
320,1650588,161900,46,4814,0.450
325,1648141,164037,46,5049,0.457
330,1646929,166899,46,5270,0.464
335,1648000,169495,46,5506,0.471
340,1652105,172174,46,5741,0.479
345,1649740,174927,46,5979,0.486
350,1650684,178382,47,6179,0.493
355,1648401,180830,47,6400,0.500
360,1648327,183287,47,6646,0.506
365,1651375,185845,47,6855,0.514
370,1648821,187879,47,7075,0.521
375,1646692,190556,47,7318,0.527
380,1645542,193427,47,7474,0.534
385,1645121,195027,46,7746,0.540
390,1646618,197515,46,7979,0.548
395,1645812,199639,46,8252,0.554
400,1644950,202237,46,8487,0.561
405,1649322,204604,46,144,0.570
410,1647836,207609,46,294,0.577
415,1646343,209729,46,495,0.583
420,1644914,211580,46,764,0.589
425,1643675,213891,46,1030,0.596
430,1643146,216244,46,1277,0.603
435,1641415,218127,46,1547,0.609
440,1640598,219965,46,1821,0.615
445,1637816,221767,46,2048,0.622
450,1643083,224232,46,2278,0.630
455,1644213,226959,46,130,0.646
460,1642587,229622,46,334,0.653
465,1645015,232777,46,507,0.660
470,1647385,235706,46,731,0.669
475,1646416,237991,46,981,0.675
480,1644783,240536,46,1201,0.682
485,1644039,243069,46,1414,0.689
490,1644328,245607,46,1665,0.696
495,1645811,247789,46,1880,0.703
500,1642018,250216,46,2138,0.709
505,1642847,252497,46,2375,0.716
510,1643190,254901,46,2619,0.723
515,1642198,257806,46,2849,0.730
520,1640833,260191,46,3090,0.737
525,1639991,262712,46,3300,0.744
530,1641982,265383,46,3548,0.751
535,1640440,267647,46,3793,0.758
540,1638509,269651,46,145,0.764
545,1639450,272540,46,351,0.771
550,1640763,275433,46,559,0.779
555,1641571,278174,46,785,0.787
560,1641311,280628,46,1016,0.793
565,1643264,282911,46,146,0.797
570,1642194,285350,46,403,0.804
575,1642816,287630,46,638,0.812
580,1642304,290362,46,875,0.819
585,1646003,293079,46,1092,0.827
590,1642539,295565,46,119,0.819
595,1644255,298069,46,359,0.827
600,1645027,300622,46,607,0.834
605,1642794,303111,46,833,0.840
610,1643647,305810,46,1073,0.847
615,1643680,308402,46,1326,0.855
620,1644087,310978,46,1572,0.861
625,1644438,314131,46,1792,0.869
630,1642693,315816,46,2070,0.874
635,1643118,318735,46,2299,0.882
640,1642603,320810,46,2565,0.888
645,1643335,323010,46,2828,0.895
650,1641973,325370,46,3056,0.902
655,1641459,327518,46,3314,0.908
660,1638771,329775,46,3550,0.914
665,1639523,332409,46,3708,0.922
670,1638119,335048,46,3944,0.928
675,1638154,337284,46,4168,0.934
680,1636673,339736,46,4409,0.941
685,1637367,342143,46,4658,0.948
690,1636223,344524,46,4918,0.954
695,1634576,346849,46,5148,0.960
700,1641724,349372,46,5404,0.971
705,1639868,351800,46,5652,0.977
710,1639778,353753,46,5899,0.984
715,1639012,356019,46,6165,0.990
720,1639898,358484,46,6394,0.998
725,1638782,360129,46,6673,1.004
730,1638272,362834,46,6907,1.011
735,1640311,365288,46,7126,1.019
740,1639836,367773,46,7320,1.026
745,1641241,370198,46,7516,1.033
750,1642198,372414,46,7759,1.041
755,1640335,374809,46,7995,1.047
760,1639444,377408,46,8204,1.053
765,1636647,379926,46,8446,1.059
770,1636588,381879,46,138,1.065
775,1635648,384470,46,365,1.072
780,1636484,386919,46,605,1.079
785,1635320,389362,46,852,1.085
790,1632757,391770,46,1118,1.090
795,1634650,394713,46,1320,1.098
800,1635620,397330,46,1539,1.106
805,1635114,399372,46,1787,1.112
810,1634621,402056,46,2028,1.119
815,1635013,404409,46,2209,1.126
820,1633446,406026,46,2421,1.132
825,1632483,407671,46,2642,1.138
830,1630089,409405,46,2808,1.144
835,1630428,411857,46,3048,1.151
840,1629253,414413,46,3241,1.157
845,1631851,417051,46,3470,1.165
850,1630572,419607,46,3719,1.172
855,1632280,422289,46,3958,1.179
860,1632288,425216,46,4169,1.187
865,1632269,427900,46,4411,1.194
870,1633646,430887,46,4611,1.201
875,1635778,433798,46,4825,1.210
880,1635699,436814,46,5042,1.217
885,1634425,438682,46,5302,1.222
890,1635968,441616,46,5531,1.231
895,1636273,444136,46,5773,1.238
900,1637335,446601,46,6028,1.245
905,1636884,449181,46,6230,1.252
910,1636822,451845,46,6472,1.259
915,1637846,454256,46,6728,1.266
920,1638599,456254,46,6996,1.274
925,1638292,458964,46,7239,1.281
930,1639359,461598,46,7471,1.289
935,1642438,463857,46,7720,1.297
940,1642802,466449,46,7961,1.305
945,1643604,468949,46,8209,1.313
950,1643935,471007,46,134,1.320
955,1643566,473327,46,390,1.327
960,1644591,475936,46,644,1.334
965,1643545,478006,46,899,1.341
970,1643189,480688,46,1133,1.347
975,1644306,483506,46,1359,1.355
980,1645920,486496,46,1576,1.364
985,1646272,489480,46,1797,1.371
