secs,pps,tps,gps,glst,bpc
0,1660262,116399,7281,1772,0.00193
2,1470007,255620,7204,3650,0.00498
4,1344012,398157,7226,5436,0.00718
6,1131829,525151,7023,6979,0.0087
8,1143761,665663,7056,8940,0.0112
10,1189416,795186,6976,10730,0.0144
12,1270561,931117,6969,12502,0.0176
14,1291246,1052043,6866,14549,0.0209
16,1388232,1181072,6835,16013,0.0248
18,1389060,1324078,6881,17833,0.029
20,1399586,1456739,6868,19244,0.0322
22,1385299,1598125,6895,21195,0.0348
24,1413089,1729275,6876,22311,0.0386
26,1440572,1863136,6870,23794,0.0416
28,1386193,1969633,6822,25820,0.0439
30,1431587,2079908,6790,27668,0.0464
32,1536731,2193200,6773,29340,0.0541
34,1497157,2323011,6762,30720,0.0574
36,1502808,2445883,6733,32664,0.0603
38,1459844,2584235,6748,34703,0.0623
40,1453407,2713862,6740,36877,0.0648
42,1505441,2854430,6758,38747,0.0706
44,1539460,2986456,6756,40555,0.0758
46,1531673,3119795,6756,41708,0.0787
48,1524938,3282132,6787,43905,0.0813
50,1569113,3426594,6808,45984,0.087
52,1557008,3559232,6806,48619,0.0904
54,1537852,3696122,6812,50298,0.0925
56,1526523,3812743,6807,52222,0.0948
58,1506260,3967058,6817,53839,0.0969
60,1505393,4149105,6847,54926,0.101
62,1539900,4289139,6856,56607,0.105
64,1516502,4402755,6846,58502,0.108
66,1515882,4561433,6859,60011,0.111
68,1548375,4699026,6863,61718,0.116
70,1580078,4841963,6875,63321,0.123
72,1596272,4973662,6870,65154,0.127
74,1617480,5105592,6866,66547,0.132
76,1670094,5245815,6873,68634,0.14
78,1682597,5379610,6872,70456,0.144
80,1692103,5516626,6874,72528,0.15
82,1665393,5651051,6873,73797,0.151
84,1668478,5778092,6864,75456,0.155
86,1663065,5909350,6860,77110,0.158
88,1656420,6042228,6857,78437,0.161
90,1643361,6177430,6858,79846,0.164
92,1619734,6322457,6869,81006,0.165
94,1611309,6484743,6882,82769,0.167
96,1604988,6650621,6898,83993,0.17
