secs,pps,tps,gps,glst,bpc
0,3542353,148593,13226,0,0.00153
2,2080393,203622,8731,0,0.00499
4,1842028,279551,8509,1,0.00688
6,1544386,332261,7270,0,0.00938
8,1330756,366383,6216,0,0.0111
10,1554503,520455,6951,0,0.0153
12,1324550,570956,6310,10,0.0186
14,1376782,630034,6242,0,0.0202
16,1274529,634882,5943,3,0.0224
18,1216794,688834,5645,0,0.0259
20,1126103,712600,5413,0,0.0282
22,1131641,819694,5459,8,0.0302
24,1134611,895067,5373,0,0.0321
26,1224658,976034,5481,0,0.0357
28,1165752,1014891,5231,0,0.0388
30,1170355,1176091,5454,0,0.0403
32,1159001,1284177,5583,0,0.0425
34,1168259,1374547,5687,0,0.0447
36,1188646,1465031,5649,0,0.0469
38,1161061,1530979,5561,0,0.0485
40,1160165,1602308,5540,0,0.0514
42,1183109,1683734,5547,1,0.0542
44,1258789,1813552,5606,0,0.0599
46,1253880,1819243,5487,0,0.069
48,1256135,1867970,5466,0,0.0726
50,1251746,1992388,5537,1,0.0745
52,1254696,2067465,5529,1,0.0767
54,1272966,2118184,5552,10,0.0788
56,1241150,2114158,5412,0,0.0817
58,1223444,2205198,5384,0,0.0854
60,1225478,2239705,5411,0,0.0867
62,1202928,2326360,5345,0,0.0887
64,1303342,2466262,5438,0,0.0915
66,1300170,2522019,5437,0,0.0942
68,1313567,2602953,5416,0,0.0968
70,1317072,2650118,5396,0,0.0997
72,1312680,2705327,5347,13,0.103
74,1349502,2921048,5484,0,0.107
76,1343596,3004036,5494,0,0.109
78,1326879,3013161,5428,0,0.111
80,1333229,3091565,5470,1,0.115
82,1332275,3153642,5464,0,0.119
84,1303423,3171024,5372,4,0.121
86,1298514,3190459,5349,0,0.124
88,1297059,3221477,5320,2,0.128
90,1278831,3237549,5232,0,0.133
92,1280026,3300721,5243,11,0.138
94,1305544,3349059,5209,0,0.145
96,1310512,3414688,5222,0,0.155
98,1293247,3488519,5209,0,0.159
100,1294127,3487794,5156,0,0.163
102,1293283,3558981,5139,0,0.167
104,1296793,3706688,5204,2,0.169
106,1288179,3779604,5191,0,0.172
108,1292009,3943468,5243,0,0.174
110,1284015,3979349,5217,0,0.176
112,1287539,4133075,5255,0,0.179
114,1298950,4251608,5306,0,0.182
116,1299658,4348982,5301,0,0.185
118,1291219,4451530,5318,3,0.189
120,1292033,4497712,5319,0,0.191
122,1288351,4576716,5320,0,0.192
124,1309078,4734736,5361,1,0.195
126,1326751,4872090,5380,3,0.197
128,1338854,5034794,5453,0,0.201
130,1339967,5131944,5451,1,0.203
132,1351124,5208439,5473,0,0.207
134,1333178,5181962,5399,0,0.208
136,1323044,5186141,5370,0,0.211
138,1322435,5273541,5392,0,0.212
140,1317801,5312841,5362,0,0.215
142,1317441,5386989,5347,0,0.219
144,1310156,5426564,5331,0,0.222
146,1309228,5492553,5331,2,0.225
148,1318565,5553793,5325,2,0.231
150,1312404,5598204,5303,0,0.241
152,1317843,5685420,5301,0,0.242
154,1318572,5776444,5324,0,0.245
156,1335310,5986461,5373,0,0.248
158,1329632,6063161,5372,0,0.252
160,1333640,6114781,5369,0,0.255
162,1321713,6181283,5359,1,0.259
164,1320575,6223273,5347,13,0.262
166,1323631,6307186,5361,0,0.265
168,1317869,6383594,5350,4,0.268
170,1324769,6533879,5393,0,0.27
172,1315010,6622008,5391,0,0.271
174,1312954,6809217,5429,0,0.273
176,1326825,6978705,5468,0,0.276
178,1322982,6999295,5458,0,0.279
