secs,pps,tps,gps,glst,bpc
0,2311592,78097,10221,0,0.000996
2,1843707,186609,8548,2,0.00416
4,1773282,259214,7877,0,0.00672
6,1790171,290983,6638,4,0.0109
8,2129713,439807,6882,0,0.0146
10,1862152,532101,6492,3,0.0168
12,1720968,569448,6244,20,0.0191
14,1949004,771782,6630,0,0.0228
16,1802299,851524,6507,0,0.0259
18,1772818,978423,6660,0,0.0277
20,1732082,1061414,6749,1,0.0292
22,1574583,1055751,6249,0,0.0315
24,1549423,1136296,6280,0,0.0329
26,1673563,1234793,6282,0,0.036
28,1647630,1262051,6123,0,0.0414
30,1687308,1450863,6257,0,0.0442
32,1677131,1489979,6158,2,0.0499
34,1664419,1589402,6192,0,0.0516
36,1651113,1682674,6177,5,0.0548
38,1648129,1764076,6170,0,0.059
40,1708546,1927916,6285,0,0.0625
42,1729820,2188397,6532,0,0.0661
44,1686710,2196115,6460,3,0.0672
46,1692329,2309706,6560,0,0.0687
48,1675075,2341635,6378,0,0.0712
50,1624888,2369994,6266,0,0.0744
52,1621401,2391270,6195,0,0.077
54,1580983,2423933,6138,0,0.0813
56,1602225,2449540,6089,0,0.0854
58,1572758,2509973,6014,2,0.0889
60,1544583,2646513,6058,0,0.0905
62,1539070,2697715,6015,0,0.0939
64,1542366,2692502,5969,0,0.0984
66,1548971,2729642,5920,1,0.104
68,1483177,2694044,5706,0,0.109
70,1483414,2773646,5691,0,0.111
72,1467907,2808027,5665,11,0.114
74,1457462,2908012,5660,1,0.117
76,1449178,2961633,5648,0,0.119
78,1421752,3013288,5601,0,0.121
80,1411101,3101977,5603,0,0.123
82,1436817,3281887,5663,0,0.127
84,1428541,3340966,5658,0,0.129
86,1409997,3416366,5643,0,0.131
88,1406740,3528847,5648,1,0.133
90,1405178,3713019,5731,0,0.135
92,1412349,3732203,5707,1,0.139
94,1403342,3790347,5687,0,0.144
96,1400614,3889118,5687,0,0.146
