secs,pps,tps,gps
0,213800,65505,10187
2,222124,67898,10579
4,226563,69234,10790
6,227987,69562,10857
8,224592,68574,10696
10,225741,68923,10750
12,227275,69232,10822
14,228856,69652,10897
16,228493,69545,10879
18,228359,69493,10873
20,228356,69580,10873
22,227546,69318,10834
24,227541,69345,10834
26,227743,69429,10844
28,225428,68708,10734
30,226074,68910,10765
32,226155,68957,10769
34,226671,69153,10793
36,227013,69300,10810
38,227125,69361,10815
40,227108,69329,10814
42,226732,69250,10797
44,226443,69167,10783
46,226584,69200,10789
