secs,pps,tps,gps,glst,bpc
0,1508187,127619,7453,1435,0.00123
2,1100346,240200,6941,3211,0.00353
4,1075308,399745,7031,4596,0.00609
6,1113047,538881,7030,6647,0.00809
8,1194026,649258,6887,9120,0.0122
10,1145908,761415,6821,10373,0.014
12,1142004,917657,6872,12092,0.016
14,1285235,1078320,6942,14178,0.0218
16,1229787,1218305,6965,15787,0.0234
18,1202895,1327366,6902,17627,0.0253
20,1168085,1428987,6812,19412,0.0272
22,1124026,1556444,6783,20602,0.0287
24,1140169,1687988,6776,22249,0.0318
26,1122610,1800251,6754,24236,0.0337
28,1100347,1936067,6765,26233,0.0356
30,1084405,2096490,6806,27936,0.0372
32,1104916,2234923,6820,29084,0.0405
34,1166936,2347959,6802,30755,0.0455
36,1189303,2485599,6813,32582,0.0487
38,1192086,2622486,6821,34687,0.0517
40,1179314,2759861,6829,36564,0.0538
42,1148758,2888855,6817,37862,0.0551
44,1141318,3011141,6790,39962,0.0569
46,1140849,3137261,6774,41572,0.0596
48,1127554,3228769,6749,44083,0.0612
50,1163357,3338950,6733,46353,0.0659
52,1158026,3495022,6750,48036,0.0684
54,1165310,3635705,6765,50833,0.0714
56,1142609,3794595,6785,52835,0.0727
58,1154734,3898784,6760,55006,0.0756
60,1140772,4006827,6742,57095,0.0777
62,1181862,4162084,6755,59133,0.0824
64,1181153,4274804,6746,61735,0.0852
66,1164197,4408963,6748,64041,0.0867
68,1150936,4498842,6728,66121,0.0884
70,1146805,4631929,6729,68158,0.0906
72,1172534,4770138,6737,69586,0.0949
74,1164550,4901725,6735,72105,0.0972
76,1160162,5031960,6732,73728,0.0993
78,1154546,5165194,6733,75457,0.102
80,1153179,5297534,6733,76946,0.104
82,1147028,5431904,6735,78949,0.106
84,1152970,5568260,6739,80822,0.109
86,1159357,5706280,6745,82611,0.112
88,1157898,5844041,6751,84090,0.114
90,1168532,5957665,6746,86180,0.118
92,1168839,6098845,6739,88368,0.121
94,1163699,6216283,6738,90771,0.123
96,1155233,6365393,6740,93247,0.125
