secs,pps,tps,gps,glst,bpc
444,8326120,6446922,572,559220,4.43
446,8327495,6487550,573,568993,4.46
448,8327465,6510998,573,577520,4.47
450,8328542,6546548,573,587011,4.5
452,8331049,6580398,573,596830,4.52
454,8333432,6610896,573,606664,4.54
456,8333599,6642473,573,615307,4.56
458,8339096,6673823,574,625119,4.58
460,8339361,6708807,574,634636,4.6
462,8339809,6743028,574,644416,4.62
464,8337163,6770215,574,652992,4.64
466,8336522,6804546,574,662501,4.66
468,8335447,6841300,574,672098,4.68
470,8335585,6871351,574,681610,4.7
472,8338624,6897564,574,690539,4.72
474,8347565,6933147,574,699989,4.74
476,8348283,6963887,575,709680,4.77
478,8350275,7005447,575,719564,4.79
480,8349475,7033412,575,728298,4.81
482,8353125,7067564,575,737957,4.83
484,8354891,7101885,575,747717,4.85
486,8349092,7121847,575,4803,4.85
488,8348175,7150533,575,13465,4.87
490,8351331,7184143,575,23069,4.89
492,8352818,7220449,575,33138,4.91
494,8359005,7252673,576,43137,4.94
496,8359482,7281357,576,51722,4.96
