secs,pps,tps,gps,glst,bpc
0,1016312,153427,8818,300,0.000986
2,1506798,307388,7814,1091,0.0052
4,1746997,453074,7708,1789,0.00974
6,1657013,579886,7414,2763,0.0127
8,1559611,731800,7485,4004,0.0154
10,1697969,936380,7561,4768,0.0209
12,1599107,1080300,7533,6097,0.0223
14,1690901,1197533,7349,7426,0.0272
16,1649030,1312328,7278,9315,0.0309
18,1620815,1461953,7231,10734,0.0329
20,1547245,1576893,7179,12599,0.0358
22,1519252,1668119,7101,13813,0.0381
24,1508280,1787139,7022,14961,0.0409
26,1501747,1893764,6964,16453,0.044
28,1493796,2024743,6945,17415,0.0477
30,1527018,2167895,6967,18252,0.0512
32,1559199,2299414,6952,19605,0.0559
34,1561030,2436456,6954,20800,0.0596
36,1555262,2573236,6955,21270,0.0624
38,1624897,2701380,6934,22466,0.0693
40,1596767,2828821,6914,23355,0.0717
42,1572183,2960457,6905,24014,0.0739
44,1574117,3102598,6921,25085,0.0775
46,1551361,3265469,6948,25724,0.0798
48,1519976,3409137,6964,26645,0.0812
50,1479938,3531748,6937,27634,0.0826
52,1493737,3647936,6928,28344,0.0856
54,1459572,3754672,6904,30099,0.0875
56,1445829,3863282,6883,31099,0.0896
58,1492646,3986480,6863,31838,0.0956
60,1488726,4108805,6843,32866,0.0992
62,1475019,4220416,6831,33646,0.102
64,1504965,4356534,6835,35368,0.107
66,1504788,4518308,6855,36177,0.11
68,1500634,4663166,6871,37374,0.112
70,1487407,4800663,6875,38055,0.115
72,1530628,4936489,6877,39495,0.122
74,1537336,5110883,6890,40331,0.124
76,1547774,5232815,6893,41891,0.13
78,1562976,5355581,6878,42924,0.134
80,1560095,5442296,6855,44754,0.138
82,1580961,5592340,6856,45684,0.142
84,1586199,5734324,6866,46956,0.147
86,1600255,5874420,6872,48032,0.152
88,1591523,6007469,6871,49178,0.154
90,1567322,6127688,6855,50482,0.156
92,1565670,6269102,6863,51499,0.159
94,1563988,6406933,6867,52989,0.162
96,1567641,6567290,6878,54238,0.165
