secs,pps,tps,gps,glst,bpc
0,8190090,42671,1252,6511,0.0108
2,7515083,99095,1152,17228,0.0275
4,6799833,139258,1040,26063,0.0411
6,7067022,198609,1050,36251,0.0601
8,7202812,259264,1063,46071,0.0786
10,7378510,312238,1059,56018,0.098
12,7398742,358945,1038,64308,0.116
14,7379902,413578,1044,73920,0.134
16,7230763,464613,1039,83810,0.149
18,7151904,521434,1038,93299,0.164
20,7004487,560341,1026,101688,0.178
22,6941150,613890,1021,110985,0.193
24,6888092,667676,1024,120295,0.208
26,6883944,720094,1024,129740,0.224
28,6834628,758369,1016,138078,0.239
30,6777102,811727,1018,147613,0.253
32,6674324,865982,1016,156850,0.266
34,6621966,919903,1018,166221,0.28
36,6592311,954967,1008,174440,0.294
38,6564780,1001771,1007,183621,0.309
40,6499878,1046271,1004,192602,0.321
42,6459517,1091667,1002,201591,0.335
44,6403189,1133279,996,209845,0.347
46,6337724,1184078,996,219035,0.36
48,6315780,1237128,997,228475,0.373
50,6291517,1293115,998,237946,0.387
52,6228598,1326137,993,246274,0.398
54,6215914,1378503,993,255818,0.412
56,6196180,1421691,990,265065,0.424
58,6185113,1473936,991,274458,0.44
60,6143724,1512734,988,282653,0.452
62,6107503,1563650,988,291593,0.464
64,6101333,1614895,988,300888,0.478
66,6065521,1661341,988,310111,0.49
68,6051441,1701201,985,318349,0.504
70,6033839,1757096,986,327711,0.517
72,6028125,1807235,986,336922,0.53
74,6002608,1854839,986,345457,0.543
76,5979679,1896318,983,353798,0.555
78,5978968,1944205,983,363189,0.57
80,5968361,1995365,984,372161,0.583
82,5975507,2046444,984,381299,0.598
84,5948721,2090206,982,389681,0.61
86,5965910,2140542,982,398968,0.625
88,5945180,2181733,981,407964,0.638
90,5949115,2232606,981,416902,0.652
92,5938264,2270536,979,425016,0.666
94,5941252,2330659,981,434467,0.68
96,5948023,2379869,981,443822,0.695
98,5967956,2422749,981,453096,0.711
100,5943358,2443510,974,3747,0.726
102,5945283,2493183,974,12538,0.74
104,5941698,2545734,975,21768,0.754
106,5929271,2593622,975,30754,0.767
108,5907391,2635755,974,39064,0.778
110,5918473,2687239,974,48187,0.794
112,5924297,2733470,974,57539,0.809
114,5926992,2790980,975,66857,0.823
116,5927877,2830284,974,75020,0.837
118,5926342,2880932,974,84222,0.852
120,5926799,2927075,973,93365,0.867
122,5945528,2979121,974,102746,0.883
124,5948734,3017396,972,110951,0.899
126,5954914,3068070,972,119956,0.913
128,5954074,3121816,974,129068,0.928
130,5956888,3172974,974,138085,0.943
132,5979317,3213359,973,146510,0.959
134,5995869,3268674,973,155766,0.977
136,5998045,3309969,973,164757,0.992
138,6013980,3364096,973,173564,1.01
140,6016484,3398107,971,181489,1.02
142,6038078,3442719,971,190828,1.04
144,6059532,3488703,971,199823,1.06
146,6054415,3533424,970,208558,1.07
148,6042596,3581210,969,216770,1.09
150,6036915,3628985,970,226041,1.1
152,6047165,3677267,969,235028,1.11
154,6038023,3719251,969,244043,1.13
156,6027965,3756374,967,251965,1.14
158,6018721,3802736,967,261263,1.16
160,6017186,3853142,968,270257,1.17
162,6032776,3904699,968,279249,1.19
164,6022989,3946140,967,287729,1.2
166,6030206,3988784,967,297471,1.21
168,6028321,4038548,966,306430,1.23
170,6032276,4087302,967,315547,1.24
172,6040577,4135146,967,323805,1.26
174,6034298,4182311,967,332972,1.27
176,6042146,4234742,967,342268,1.29
178,6044435,4280461,967,351408,1.31
180,6035808,4330557,967,359877,1.32
182,6040083,4377321,967,368997,1.33
184,6045374,4433611,968,378378,1.35
186,6038332,4480929,968,387679,1.36
188,6030028,4524440,967,396068,1.38
190,6040386,4577117,968,405702,1.39
192,6037705,4635237,969,415054,1.41
194,6040757,4681369,969,424052,1.42
196,6056586,4729020,968,432315,1.44
198,6065554,4773570,969,441666,1.46
200,6066507,4827342,969,451304,1.47
202,6061579,4880180,969,460558,1.49
204,6054989,4923591,969,468780,1.5
206,6064135,4983180,970,478185,1.51
208,6061931,5029250,970,487271,1.53
210,6066918,5081706,970,496470,1.54
212,6064559,5119985,969,504875,1.56
214,6066495,5177611,970,514438,1.57
