secs,pps,tps,gps
0,170689,58263,8126
2,174842,59880,8324
4,183510,62803,8737
6,184996,63399,8808
8,187589,64317,8932
10,190235,65066,9056
12,190788,65197,9082
14,192262,65594,9152
16,192723,65822,9174
18,192971,65900,9186
20,193347,66093,9205
22,193139,66042,9195
24,193252,66126,9201
26,193271,66111,9201
28,193261,66102,9201
30,191037,65337,9095
32,191391,65503,9112
34,191679,65623,9126
36,191546,65581,9120
38,191562,65588,9120
40,190089,65135,9051
42,190549,65272,9072
44,190748,65330,9082
46,190925,65377,9090
