secs,pps,tps,gps,glst,bpc
0,2042478,129326,7599,676,0.00251
2,2263369,294600,7556,2175,0.0066
4,2256414,440986,7538,3587,0.0123
6,1862723,567871,7277,4680,0.0146
8,1936138,713984,7323,5709,0.0193
10,1893488,881957,7404,6854,0.0232
12,1871012,1045442,7426,8685,0.0268
14,1914368,1167689,7387,9617,0.0307
16,1845859,1329175,7396,10682,0.0348
18,1765815,1471164,7382,11802,0.0372
20,1758609,1608128,7346,12921,0.0409
22,1680441,1717726,7268,14148,0.0425
24,1708145,1872899,7256,15941,0.0466
26,1662828,2007795,7230,16978,0.0499
28,1712294,2161711,7273,17893,0.054
30,1741645,2299670,7260,18608,0.0596
32,1758239,2464517,7281,19873,0.0636
34,1754200,2610968,7293,20778,0.0669
36,1781530,2795040,7318,21797,0.0731
38,1740880,2927810,7293,22501,0.0751
40,1755139,3028017,7267,23729,0.079
42,1741321,3208432,7283,25035,0.0829
44,1738906,3361468,7306,26131,0.0862
46,1797006,3512496,7323,27184,0.093
48,1798080,3650694,7313,27783,0.0968
50,1768061,3787516,7301,28690,0.0993
52,1750227,3968468,7313,29788,0.103
54,1789142,4136036,7329,30440,0.109
56,1774803,4289281,7346,31379,0.112
58,1745713,4425124,7333,32418,0.114
60,1743705,4586673,7337,33428,0.118
62,1747898,4753763,7349,34640,0.121
64,1746085,4894991,7345,35859,0.125
66,1733834,5012884,7331,36732,0.128
68,1737935,5140821,7309,38013,0.131
70,1741964,5273185,7295,39132,0.136
72,1779833,5392776,7285,40228,0.143
74,1813871,5558671,7295,41284,0.149
76,1817945,5700589,7294,42020,0.154
78,1815951,5863678,7300,43188,0.158
80,1817466,5996487,7288,43877,0.163
82,1805182,6131937,7279,44667,0.165
84,1793478,6236019,7272,45751,0.168
86,1794420,6396097,7274,46521,0.172
88,1809007,6580604,7286,47353,0.176
90,1812486,6734526,7299,48827,0.182
92,1809176,6865990,7287,49874,0.185
94,1818030,7008861,7287,52204,0.191
96,1835425,7170038,7290,53241,0.196
