secs,pps,tps,gps,glst,bpc
0,1237792,93941,11711,60,0.00114
2,1067942,232077,6631,2,0.00385
4,1289297,421052,7190,5,0.00713
6,1258378,645708,7848,7,0.00988
8,1277034,781754,7835,0,0.0122
10,1237755,870646,7603,3,0.0143
12,1294307,979504,7428,229,0.0179
14,1319990,1160896,7675,2,0.0194
16,1290434,1250602,7378,69,0.0221
18,1285009,1342091,7313,18,0.0246
20,1232824,1434696,7158,15,0.0267
22,1196943,1555107,7079,235,0.0292
24,1232341,1690455,7077,324,0.0322
26,1258747,1844170,7087,7,0.0365
28,1189769,1906215,6913,80,0.0373
30,1241960,1984787,6864,138,0.0402
32,1262144,2253532,7045,4,0.0437
34,1280725,2448852,7137,277,0.0461
36,1336765,2547899,7085,671,0.0507
38,1306040,2670908,7058,266,0.0533
40,1272430,2804031,7095,24,0.0539
42,1241901,2862159,6940,7,0.0552
44,1222378,2931663,6891,11,0.0567
46,1295152,3109436,6923,72,0.0617
48,1296294,3245529,6929,16,0.0646
50,1308281,3366841,6901,0,0.0671
52,1298425,3459589,6881,410,0.0696
54,1311461,3577972,6852,368,0.0739
56,1314821,3747905,6894,4,0.0763
58,1315215,3899604,6905,163,0.0781
60,1297316,4009955,6923,181,0.0792
62,1279378,4144535,6900,11,0.0811
64,1285935,4240957,6867,23,0.0851
66,1325355,4373112,6867,161,0.091
68,1315051,4492346,6847,55,0.0936
70,1305145,4573786,6836,102,0.0952
72,1286949,4644853,6789,133,0.0969
74,1275598,4763030,6767,2,0.0989
76,1267657,4869920,6771,15,0.103
78,1259056,4967848,6720,32,0.106
80,1265214,5114750,6737,8,0.109
82,1254938,5219731,6720,110,0.111
84,1251094,5347659,6713,244,0.113
86,1295364,5482021,6715,900,0.12
88,1286149,5619225,6720,581,0.122
90,1282921,5761269,6730,52,0.125
92,1295927,5882841,6751,3,0.129
94,1269234,5922907,6678,195,0.134
96,1263223,6057146,6679,2,0.136
