secs,pps,tps,gps
0,224009,70270,10669
2,225316,71180,10735
4,226457,71504,10789
6,229184,72217,10919
8,229777,72447,10947
10,229108,72090,10914
12,228261,71816,10874
14,228502,71881,10886
16,228378,71882,10880
18,228841,72009,10902
20,229353,72125,10926
22,229066,72048,10913
24,228881,71909,10904
26,228850,71916,10902
28,228781,71862,10899
30,226045,70997,10768
32,226582,71189,10794
34,226739,71234,10801
36,226830,71234,10806
38,226955,71297,10812
40,227061,71308,10817
42,227001,71303,10814
44,227028,71295,10815
46,225395,70767,10737
48,225653,70852,10750
50,225702,70893,10752
52,225580,70850,10746
54,224187,70410,10680
56,224241,70460,10683
58,224352,70529,10688
60,224426,70563,10692
62,224337,70534,10688
64,224427,70547,10692
66,224599,70584,10700
68,224633,70583,10701
70,224597,70563,10700
72,224592,70564,10699
74,224356,70488,10688
76,224309,70495,10686
78,224220,70465,10682
80,223190,70155,10633
82,223004,70100,10624
84,222743,70002,10611
86,222823,70017,10615
88,222900,70055,10619
90,222786,70009,10613
92,222829,70015,10615
94,222737,69994,10611
96,222670,69968,10608
98,222673,69962,10608
100,222778,69982,10613
102,222867,70013,10617
104,222910,70021,10619
106,222184,69793,10584
108,222175,69793,10584
110,222301,69832,10590
112,222369,69848,10593
114,222315,69842,10591
116,222296,69829,10590
118,221716,69646,10562
120,221837,69671,10568
122,221966,69712,10574
124,222006,69718,10576
126,221443,69552,10549
128,221497,69572,10552
130,221474,69565,10550
132,221486,69566,10551
134,221525,69585,10553
136,221616,69612,10557
138,221633,69610,10558
140,221751,69632,10564
142,221761,69631,10564
144,221264,69481,10540
146,221179,69459,10536
148,221216,69472,10538
150,221226,69478,10539
152,221327,69512,10543
154,221301,69501,10542
156,220915,69375,10524
158,220957,69388,10526
160,220987,69395,10527
162,220967,69400,10526
164,220951,69396,10526
166,220493,69264,10504
168,220594,69293,10509
170,220647,69300,10511
172,220691,69312,10513
174,220267,69198,10493
176,220317,69216,10496
178,220408,69234,10500
180,220449,69239,10502
182,220016,69110,10481
184,220101,69133,10485
186,220152,69144,10488
188,220179,69151,10489
190,220110,69135,10486
192,220132,69148,10487
194,220204,69171,10490
196,220243,69182,10492
198,220211,69169,10491
200,219942,69081,10478
202,219868,69070,10474
204,219924,69088,10477
206,219965,69097,10479
208,219968,69099,10479
210,219593,68978,10461
212,219599,68983,10462
214,219588,68972,10461
216,219598,68977,10462
218,219663,68997,10465
220,219718,69009,10467
222,219733,69015,10468
224,219746,69017,10469
226,219800,69030,10471
228,219474,68924,10456
230,219576,68955,10461
232,219640,68970,10464
234,219666,68977,10465
236,219607,68959,10462
238,219567,68944,10460
240,219546,68940,10459
242,219587,68948,10461
244,219606,68956,10462
246,219472,68915,10456
248,219293,68861,10447
250,219207,68841,10443
252,219194,68838,10443
254,219252,68852,10445
256,219264,68851,10446
258,219011,68774,10434
260,219057,68785,10436
262,219042,68787,10435
264,219117,68807,10439
266,218847,68722,10426
268,218953,68753,10431
270,218977,68766,10432
272,219018,68775,10434
274,219027,68780,10435
276,219085,68794,10437
278,219089,68798,10438
280,218827,68714,10425
282,218855,68721,10426
284,218937,68748,10430
286,218964,68760,10432
288,218964,68765,10432
290,218977,68769,10432
292,219028,68786,10435
294,219025,68788,10435
296,219041,68788,10435
298,218810,68716,10424
300,218868,68731,10427
302,218894,68743,10428
304,218910,68747,10429
306,218705,68682,10419
308,218734,68690,10421
310,218722,68687,10420
312,218726,68685,10420
314,218567,68635,10413
316,218604,68649,10415
318,218630,68650,10416
320,218615,68648,10415
322,218460,68591,10408
324,218506,68602,10410
326,218537,68616,10411
328,218533,68617,10411
330,218582,68635,10413
332,218646,68656,10416
334,218691,68671,10419
336,218744,68688,10421
338,218752,68692,10421
340,218800,68706,10424
342,218827,68714,10425
344,218653,68661,10417
346,218686,68671,10418
348,218736,68689,10420
350,218776,68698,10422
352,218766,68699,10422
354,218552,68632,10412
356,218595,68648,10414
358,218615,68656,10415
360,218641,68664,10416
362,218484,68615,10408
364,218497,68623,10409
366,218528,68633,10410
368,218537,68636,10411
370,218337,68573,10401
372,218381,68587,10403
374,218407,68591,10404
376,218411,68593,10404
378,218201,68531,10394
380,218237,68544,10396
382,218291,68559,10399
384,218268,68554,10397
386,218304,68561,10399
388,218313,68568,10400
390,218357,68581,10402
392,218389,68594,10403
394,218420,68604,10405
396,218471,68620,10407
398,218491,68629,10408
400,218472,68625,10407
402,218365,68588,10402
404,218421,68604,10404
406,218440,68611,10405
408,218473,68619,10407
410,218531,68639,10409
412,218565,68652,10411
414,218597,68664,10413
416,218429,68611,10405
418,218459,68620,10406
420,218462,68623,10406
422,218492,68631,10407
424,218512,68637,10408
426,218570,68653,10411
428,218599,68663,10412
430,218438,68615,10405
432,218472,68628,10406
434,218519,68642,10409
436,218539,68650,10409
438,218593,68667,10412
440,218622,68677,10413
442,218647,68684,10415
444,218663,68685,10415
446,218454,68623,10405
448,218457,68626,10405
450,218444,68625,10405
452,218474,68633,10406
454,218505,68638,10408
456,218501,68635,10407
458,218517,68641,10408
460,218541,68646,10409
462,218567,68656,10410
464,218602,68668,10412
466,218617,68672,10413
468,218650,68682,10414
470,218687,68690,10416
472,218681,68686,10416
474,218573,68652,10410
476,218567,68651,10410
478,218593,68661,10411
480,218634,68673,10413
482,218531,68638,10408
484,218517,68638,10408
486,218534,68646,10408
488,218562,68652,10410
490,218555,68648,10409
492,218573,68653,10410
494,218590,68659,10411
496,218614,68666,10412
