secs,pps,tps,gps,glst,bpc
0,1111413,55928,4347,4,0.000669
2,1350249,114781,5533,2,0.00335
4,1123565,215326,4631,2,0.00531
6,1379688,331276,5379,0,0.00868
8,1282209,373407,5417,0,0.00958
10,1357748,505856,5414,0,0.0117
12,1356614,559455,5312,0,0.0172
14,1238147,530421,4849,0,0.0194
16,1289086,675209,4977,1,0.0225
18,1265192,753157,5051,0,0.0252
20,1243924,753871,4830,0,0.0279
22,1260671,921615,5099,0,0.0304
24,1338351,1079413,5374,0,0.0343
26,1294965,1142157,5365,0,0.0363
28,1230430,1134411,5194,0,0.0374
30,1192626,1253198,5204,0,0.039
32,1297181,1431507,5488,0,0.0453
34,1266174,1472299,5439,0,0.0471
36,1214729,1448612,5187,1,0.0485
38,1244015,1543494,5282,0,0.0506
40,1188916,1556856,5130,17,0.0521
42,1225227,1658748,5205,3,0.0535
44,1230407,1759029,5234,10,0.0572
46,1212825,1791075,5194,1,0.0594
48,1215451,1972608,5317,0,0.0616
50,1205955,2021245,5297,3,0.0634
52,1188740,2068960,5244,0,0.0654
54,1200430,2155990,5292,0,0.068
56,1186909,2237343,5240,0,0.07
58,1195397,2359904,5317,0,0.0717
60,1216199,2400383,5285,23,0.0754
62,1195270,2427595,5241,0,0.0785
64,1201539,2456171,5179,0,0.081
66,1218948,2493798,5161,0,0.0836
68,1210319,2606194,5156,0,0.0857
70,1220696,2669438,5192,0,0.091
72,1209597,2670457,5128,0,0.0969
74,1190522,2687606,5048,10,0.101
76,1193584,2773158,5055,1,0.104
78,1189149,2782538,4988,0,0.107
80,1209071,2888164,5009,0,0.112
82,1275131,3079469,5118,0,0.115
84,1288573,3181895,5157,1,0.118
86,1277422,3250110,5158,0,0.12
88,1285548,3428794,5207,0,0.123
90,1322239,3560447,5256,0,0.129
92,1352636,3683176,5309,0,0.133
94,1339226,3747662,5291,0,0.135
96,1326439,3788977,5273,0,0.137
