secs,pps,tps,gps
0,235089,72705,11199
2,231875,71982,11049
4,230616,71913,10991
6,230329,71971,10977
8,229948,71830,10959
10,229667,71906,10947
12,230954,72124,11007
14,230905,72170,11005
16,230478,72082,10984
18,230222,71975,10972
20,229380,71773,10933
22,229415,71774,10934
24,229127,71719,10921
26,226246,70885,10784
28,226564,70997,10799
30,226907,71079,10815
32,227322,71226,10835
34,227630,71292,10850
36,227735,71327,10854
38,227964,71381,10865
40,228224,71449,10877
42,228405,71475,10886
44,228457,71516,10888
46,228536,71551,10892
48,228625,71578,10897
50,228654,71584,10898
52,228535,71542,10892
54,228652,71587,10898
56,228662,71599,10898
58,228681,71589,10899
60,228720,71602,10901
62,228604,71560,10896
64,228783,71603,10904
66,228834,71626,10906
68,228859,71624,10907
70,228083,71395,10871
72,227702,71288,10853
74,227868,71333,10860
76,227914,71354,10863
78,227962,71362,10865
80,227982,71366,10866
82,228095,71385,10871
84,228026,71364,10868
86,227247,71122,10831
88,227421,71183,10839
90,227489,71193,10842
92,227575,71221,10846
94,227637,71255,10849
96,227711,71270,10853
98,227746,71283,10854
100,227828,71302,10858
102,227656,71247,10850
104,227680,71246,10851
106,227694,71260,10852
108,227775,71288,10856
110,227778,71289,10855
112,227793,71298,10856
114,227761,71298,10854
116,227780,71318,10855
118,227842,71331,10858
120,227552,71230,10844
122,227286,71143,10831
124,227368,71166,10835
126,227381,71171,10836
128,227496,71207,10841
130,227525,71216,10842
132,227576,71236,10844
134,227564,71244,10844
136,227646,71259,10848
138,227666,71267,10848
140,227733,71283,10851
142,227788,71291,10854
144,227160,71098,10824
146,227148,71095,10823
148,227142,71095,10823
150,227193,71113,10825
152,227258,71127,10828
154,227286,71135,10830
156,227201,71116,10825
158,227218,71122,10826
160,226702,70968,10802
162,226658,70957,10799
164,226678,70966,10800
166,226663,70957,10800
168,226723,70975,10802
170,226750,70978,10803
172,226296,70842,10782
174,226290,70838,10781
176,226188,70809,10777
178,226225,70812,10778
180,226300,70840,10782
182,226330,70848,10783
184,226279,70836,10781
186,226179,70808,10776
188,226228,70821,10778
190,226286,70836,10781
192,226290,70840,10781
194,226335,70857,10783
196,225983,70745,10766
198,225963,70735,10765
200,225969,70736,10765
202,225999,70745,10767
204,225649,70633,10750
206,225666,70636,10751
208,225732,70656,10754
210,225725,70659,10754
212,225738,70668,10754
214,225712,70658,10753
216,225491,70586,10742
218,225419,70567,10739
220,225470,70580,10741
222,225397,70558,10738
224,225083,70464,10723
226,225056,70448,10721
228,225095,70463,10723
230,225121,70472,10724
232,224912,70407,10714
234,224879,70389,10713
236,224946,70409,10716
238,224997,70425,10718
240,225011,70431,10719
242,225048,70442,10721
244,225077,70452,10722
246,225092,70454,10723
248,225114,70463,10724
250,225122,70461,10724
252,225194,70479,10727
254,225216,70492,10728
256,225277,70504,10731
258,225334,70522,10734
260,225365,70528,10735
262,225421,70550,10738
264,225438,70552,10739
266,225468,70564,10740
268,225504,70571,10742
270,225224,70487,10728
272,225266,70495,10730
274,225303,70503,10732
276,225292,70498,10731
278,225030,70418,10719
280,225083,70431,10721
282,225126,70444,10724
284,225166,70456,10725
286,225199,70469,10727
288,225233,70478,10729
290,225313,70503,10732
292,225317,70506,10732
294,225261,70492,10730
296,225026,70414,10719
298,225066,70430,10720
300,225087,70442,10721
302,225071,70436,10721
304,224853,70369,10710
306,224907,70384,10713
308,224913,70386,10713
310,224914,70382,10713
312,224757,70331,10706
314,224364,70210,10687
316,224358,70205,10686
318,224375,70207,10687
320,224418,70222,10689
322,224456,70231,10691
324,224460,70237,10691
326,224458,70237,10691
328,224473,70241,10692
330,224497,70249,10693
332,224526,70255,10694
334,224551,70260,10695
336,224551,70260,10695
338,224345,70197,10686
340,224351,70196,10686
342,224364,70203,10686
344,224356,70200,10686
346,224386,70207,10687
348,224423,70222,10689
350,224440,70231,10690
352,224453,70232,10691
354,224381,70205,10687
356,224256,70168,10681
358,224292,70177,10683
360,224282,70175,10682
362,224282,70176,10682
364,224268,70177,10682
366,224318,70192,10684
368,224347,70200,10685
370,224349,70202,10685
372,224404,70220,10688
374,224439,70233,10690
376,224454,70236,10690
378,224258,70178,10681
380,224287,70187,10682
382,224301,70192,10683
384,224336,70197,10685
386,224134,70132,10675
388,224156,70139,10676
390,224168,70144,10677
392,224193,70149,10678
394,224208,70155,10678
396,224178,70145,10677
398,224135,70132,10675
400,223931,70071,10665
402,223961,70080,10667
404,224010,70094,10669
406,224004,70090,10669
408,223824,70033,10660
410,223809,70026,10659
412,223816,70030,10659
414,223831,70031,10660
416,223848,70044,10661
418,223841,70043,10661
420,223859,70047,10661
422,223888,70059,10663
424,223914,70071,10664
426,223923,70073,10664
428,223968,70085,10667
430,223987,70089,10667
432,224014,70094,10669
434,224041,70100,10670
436,224051,70102,10670
438,224077,70107,10672
440,224113,70117,10673
442,224127,70120,10674
444,224088,70109,10672
446,223969,70071,10666
448,223993,70081,10667
450,223998,70085,10668
452,224037,70096,10670
454,224048,70102,10670
456,223883,70053,10662
458,223914,70062,10664
460,223972,70076,10666
462,223990,70083,10667
464,223853,70040,10661
466,223886,70047,10662
468,223935,70058,10664
470,223970,70071,10666
472,223975,70075,10666
474,224000,70083,10667
476,224028,70092,10669
478,224059,70101,10670
480,224083,70110,10671
482,224123,70121,10673
484,224140,70130,10674
486,224164,70134,10675
488,224166,70137,10675
490,224194,70144,10677
492,224217,70149,10678
494,224186,70141,10676
496,224190,70144,10676
