secs,pps,tps,gps
0,212910,68666,10130
2,215749,69339,10265
4,201016,64853,9565
6,205156,66318,9763
8,207220,67042,9862
10,208275,67440,9912
12,209020,67653,9947
14,209302,67762,9960
16,209169,67734,9954
18,210051,68082,9997
20,209956,67981,9992
22,210275,68056,10007
24,207689,67188,9883
26,208097,67319,9903
28,208428,67465,9919
30,208615,67513,9928
32,206952,66973,9848
34,207463,67160,9873
36,207915,67309,9894
38,208085,67381,9902
40,206405,66837,9822
42,206971,67025,9849
44,207366,67150,9868
46,207488,67187,9874
