secs,pps,tps,gps
10,5845,7218,279
12,5845,7218,279
14,5845,7218,279
16,5845,7218,279
18,6081,7307,290
20,6081,7307,290
22,6081,7307,290
24,6081,7307,290
26,6081,7307,290
28,6260,7432,298
30,6260,7432,298
32,6260,7432,298
34,6260,7432,298
36,6260,7432,298
38,6299,7468,300
40,6299,7468,300
42,6299,7468,300
44,6299,7468,300
46,6314,7495,300
48,6314,7495,300
50,6314,7495,300
52,6314,7495,300
54,6314,7495,300
56,6295,7480,300
58,6295,7480,300
60,6295,7480,300
62,6295,7480,300
64,6295,7480,300
66,6293,7458,299
68,6293,7458,299
70,6293,7458,299
72,6293,7458,299
74,6293,7458,299
76,6307,7490,300
78,6307,7490,300
80,6307,7490,300
82,6307,7490,300
84,6302,7472,300
86,6302,7472,300
88,6302,7472,300
90,6302,7472,300
92,6302,7472,300
94,6271,7448,298
96,6271,7448,298
