secs,pps,tps,gps,glst,bpc
0,2736986,95902,7775,2568,0.0031
2,1904503,200278,6595,5720,0.00589
4,1521886,325484,6480,8577,0.00874
6,1649025,436482,6443,11327,0.0118
8,1867581,575257,6577,14619,0.0187
10,1715721,733882,6707,17315,0.0212
12,1607658,871602,6743,20399,0.0233
14,1630182,984415,6703,22818,0.0273
16,1562747,1144597,6781,25367,0.0298
18,1520134,1278795,6784,28222,0.0324
20,1513679,1416423,6804,31240,0.0352
22,1462832,1527354,6767,34155,0.0377
24,1456562,1655257,6745,36919,0.0409
26,1387195,1775483,6698,40145,0.0419
28,1344668,1853709,6663,42814,0.0434
30,1326512,2003590,6681,2056,0.0454
32,1382557,2140242,6701,5191,0.0504
34,1436476,2294623,6728,8461,0.055
36,1419735,2436523,6757,11157,0.0585
38,1387996,2565608,6748,13300,0.0604
40,1378203,2724449,6777,15679,0.063
42,1417227,2859452,6782,18710,0.0674
44,1399528,2979272,6785,21665,0.07
46,1451837,3105662,6770,23973,0.0746
48,1439435,3245966,6785,26440,0.0785
50,1411971,3376283,6778,29310,0.0802
52,1401470,3518615,6796,31804,0.0824
54,1387547,3645386,6782,34004,0.0847
56,1363798,3802621,6798,36077,0.0867
58,1347431,3940223,6804,39246,0.0886
60,1361559,4075895,6807,42023,0.0925
62,1357696,4186438,6793,44257,0.0953
64,1336119,4280272,6777,46953,0.0966
66,1356021,4401952,6758,49773,0.101
68,1358245,4530160,6751,52042,0.104
70,1364467,4665991,6755,54633,0.108
72,1361363,4800832,6757,57629,0.11
74,1357922,4963397,6777,60438,0.114
76,1387342,5074406,6766,63369,0.118
78,1372573,5234005,6781,65824,0.121
80,1360851,5379797,6796,68324,0.123
82,1351197,5535603,6805,70737,0.125
84,1344550,5640744,6788,73550,0.127
86,1336034,5774631,6788,75536,0.129
88,1326215,5914316,6795,79118,0.132
90,1326633,6056997,6804,81991,0.134
92,1345388,6193205,6806,84920,0.138
94,1344059,6321395,6800,87527,0.142
96,1358007,6458302,6802,90381,0.145
