secs,pps,tps,gps
0,187285,65195,8923
2,176739,61256,8417
4,181626,62510,8645
6,184760,63568,8794
8,186104,63920,8857
10,188414,64664,8967
12,189434,65019,9015
14,190055,65177,9044
16,190898,65422,9085
18,191335,65528,9105
20,189762,64967,9030
22,189279,64754,9006
24,189763,64914,9029
26,189612,64864,9022
28,189629,64894,9023
30,187862,64286,8939
32,188000,64369,8946
34,188795,64582,8983
36,189122,64715,8999
38,189356,64769,9010
40,189915,64921,9037
42,190206,64997,9050
44,188713,64489,8979
46,188952,64553,8991
