secs,pps,tps,gps,glst,bpc
0,2877168,112022,8459,190,0.00239
2,2901280,199348,8326,28,0.00858
4,2034831,302221,6273,24,0.0138
6,1832313,494395,6685,11,0.0171
8,1580641,640312,6794,44,0.0186
10,1476093,715446,6873,21,0.0193
12,1304413,814227,6517,85,0.0209
14,1242044,932265,6462,595,0.0229
16,1315853,1071735,6550,156,0.0269
18,1368728,1218636,6674,374,0.0297
20,1417619,1340969,6625,378,0.0344
22,1417042,1463782,6598,429,0.0372
24,1412817,1603117,6641,143,0.0405
26,1403600,1739641,6669,27,0.0434
28,1401218,1870971,6671,9,0.0468
30,1473474,1950610,6581,247,0.0521
32,1431721,2089297,6604,221,0.0543
34,1423189,2176730,6604,0,0.0565
36,1350509,2275697,6488,32,0.0591
38,1338961,2456836,6622,8,0.0605
40,1330509,2601391,6609,34,0.0626
42,1327525,2731926,6605,62,0.065
44,1331165,2837170,6579,569,0.0679
46,1351682,2951331,6579,672,0.0719
48,1360053,3062137,6569,692,0.0753
50,1333081,3191160,6568,34,0.0771
52,1312289,3347295,6617,0,0.0779
54,1281724,3459136,6585,12,0.0791
56,1288048,3525745,6519,81,0.0817
58,1299073,3707832,6589,39,0.0843
60,1274973,3816276,6555,139,0.0861
62,1277255,3929826,6579,0,0.0892
64,1281099,4114922,6675,57,0.0904
66,1238396,4158907,6530,48,0.092
68,1237867,4261307,6533,0,0.0932
70,1271633,4347130,6513,65,0.0991
72,1292801,4471622,6506,176,0.104
74,1317884,4600054,6506,3,0.109
76,1309314,4736899,6518,325,0.111
78,1314461,4854638,6560,165,0.114
80,1314014,4965958,6497,76,0.117
82,1301140,5136834,6533,13,0.119
84,1288642,5252975,6552,0,0.12
86,1280490,5318884,6492,39,0.121
88,1291061,5512449,6535,1,0.126
90,1279367,5645671,6541,8,0.128
92,1284245,5759068,6539,259,0.131
94,1273387,5881470,6548,1,0.133
96,1275690,6014925,6553,0,0.135
