secs,pps,tps,gps,glst,bpc
0,830854,123151,7496,1862,0.00083
2,981781,253508,6957,4376,0.00329
4,1013143,410982,7039,6069,0.00538
6,1449648,518625,6847,8070,0.0117
8,1342663,631070,6774,10108,0.0133
10,1203711,734432,6637,12017,0.0147
12,1142231,856769,6574,13888,0.0164
14,1151871,994582,6630,15600,0.0192
16,1111925,1132028,6671,17618,0.0212
18,1078494,1274494,6729,19296,0.0228
20,1055335,1405057,6718,20796,0.0245
22,1011451,1514470,6681,22208,0.026
24,981722,1639506,6652,24058,0.0274
26,968936,1738101,6638,26046,0.0289
28,986045,1886618,6649,28455,0.0318
30,1031248,2043313,6686,30352,0.0356
32,1085480,2179554,6700,32754,0.0389
34,1078861,2274503,6678,34512,0.0419
36,1091835,2407169,6681,36286,0.0445
38,1120548,2538115,6680,38015,0.0484
40,1121713,2694258,6705,39965,0.05
42,1135020,2852115,6731,42215,0.0543
44,1117414,2982513,6726,43401,0.0561
46,1112643,3064774,6713,45480,0.0578
48,1165151,3197305,6714,47158,0.0631
50,1212572,3324570,6705,49489,0.0686
52,1239829,3457225,6706,51471,0.0724
54,1230340,3567525,6693,546,0.0758
56,1218672,3710745,6686,2617,0.0784
58,1203083,3851429,6700,5042,0.0799
60,1186827,3994953,6719,6807,0.0814
62,1185332,4127137,6718,7833,0.0838
64,1186086,4263023,6723,9398,0.0867
66,1165667,4422471,6741,11176,0.0878
68,1161495,4537330,6736,13388,0.0897
70,1153416,4665243,6728,15169,0.092
72,1157339,4779229,6722,16891,0.0943
74,1146131,4904630,6713,18379,0.0966
76,1133653,5020107,6710,19817,0.0979
78,1122005,5157300,6716,21139,0.0992
80,1119566,5293352,6721,23133,0.102
82,1172856,5425885,6722,26633,0.109
84,1164123,5544310,6705,29206,0.111
86,1155486,5638339,6695,30969,0.113
88,1171337,5792994,6704,33456,0.117
90,1163651,5949792,6715,35001,0.119
92,1154182,6090552,6725,36348,0.12
94,1153742,6224689,6727,37588,0.123
96,1152430,6354731,6724,39033,0.125
