secs,pps,tps,gps,glst,bpc
2,12790940,41091,680,42961,0.039
4,12465339,61791,633,78833,0.0685
6,11808816,80418,612,110310,0.0917
8,11413616,101538,602,145273,0.116
10,11589987,126733,597,179906,0.145
12,11550841,148409,595,213563,0.17
14,11468118,167050,589,244938,0.197
16,11333912,185046,584,276777,0.221
18,11125511,204180,578,308370,0.244
20,11144154,220700,575,339026,0.27
22,11137200,240049,570,370117,0.296
24,11164359,259200,570,403893,0.322
26,11039768,277942,565,436911,0.346
28,10949781,296233,563,468889,0.369
30,10904324,310661,560,499809,0.392
32,10774184,328216,555,530641,0.414
34,10721720,344320,552,561522,0.435
36,10680884,363620,553,591814,0.459
38,10642053,380117,550,621824,0.484
40,10621817,395466,547,652425,0.507
42,10579403,412617,545,683516,0.529
44,10546046,426532,541,714343,0.553
46,10519841,446187,540,744865,0.577
48,10495104,459909,538,774887,0.599
50,10447027,474870,536,804482,0.62
52,10403879,486117,532,833598,0.642
54,10388116,502480,530,863542,0.665
56,10397210,516522,529,893669,0.691
58,10366094,532823,527,924335,0.712
60,10272811,544600,524,954875,0.733
62,10275610,563393,523,985037,0.755
64,10252737,576043,522,1015443,0.779
66,10218635,592501,521,1045660,0.8
68,10188576,605257,519,1075826,0.821
70,10206455,622609,518,1106790,0.847
72,10165382,640133,518,1137359,0.869
74,10192065,656042,517,1167257,0.893
76,10196199,669534,516,1196429,0.918
78,10141118,687508,515,1226296,0.938
80,10115578,703403,515,1255724,0.959
82,10133386,718643,514,1286585,0.982
84,10102792,732082,513,1317086,1.001
86,10089411,747209,512,1346601,1.03
88,10049142,763336,511,1375948,1.05
90,10020657,776650,510,1406169,1.07
92,9979697,793566,510,1436612,1.09
94,9951743,808717,509,1465750,1.11
96,9936511,823278,508,1495109,1.13
98,9951452,838028,507,1524903,1.15
100,9949233,853427,507,1554825,1.18
102,9926025,866155,506,1584593,1.2
104,9908779,882147,505,1613707,1.22
106,9885704,893399,504,1643457,1.24
108,9856571,905005,503,1673682,1.26
110,9833396,920161,502,1703403,1.28
112,9831415,935042,501,1734024,1.3
114,9808231,949266,501,1764413,1.32
116,9806340,965204,501,1794519,1.34
118,9795579,981984,500,1824482,1.37
120,9789348,994966,500,1854343,1.39
122,9786945,1010003,499,1884417,1.41
124,9778684,1026703,499,1913705,1.43
126,9769079,1042700,499,1942601,1.45
128,9756673,1058323,499,1971736,1.48
130,9744049,1072278,498,1999659,1.5
132,9736592,1087822,498,2029268,1.52
134,9721946,1102370,497,2058972,1.54
136,9713239,1117876,497,2088607,1.56
138,9738541,1133056,497,2117036,1.58
140,9723290,1147066,496,2146932,1.61
142,9707171,1158249,495,2174761,1.63
144,9688643,1173710,495,2204182,1.65
146,9678729,1187018,494,2233244,1.67
148,9662037,1201539,494,2260506,1.69
150,9647447,1211550,493,2286634,1.71
152,9628856,1221807,492,2312770,1.73
154,9616488,1234984,491,2340852,1.75
156,9608387,1245043,490,2369170,1.77
158,9595303,1259282,489,2395331,1.79
160,9603382,1274492,489,2423061,1.81
162,9586275,1288737,489,2450650,1.83
164,9576057,1302134,489,2477844,1.85
166,9564101,1312253,488,0,1.86
168,9505078,1320713,486,28682,1.9
170,9512323,1336951,486,59388,1.92
172,9513676,1354192,486,89638,1.95
174,9520387,1370041,486,120310,1.97
176,9531912,1387946,487,150231,1.99
178,9530438,1402826,486,179291,2.02
180,9542488,1420496,487,209023,2.04
182,9525373,1433633,486,238744,2.06
184,9533016,1450917,486,269227,2.08
186,9522197,1464335,486,299620,2.11
188,9531831,1484400,487,329475,2.13
190,9540857,1502189,487,359720,2.15
192,9533334,1515433,487,389052,2.18
194,9545689,1532151,487,418302,2.2
196,9541793,1548690,487,448193,2.22
198,9553816,1564135,487,478102,2.25
200,9546559,1576644,486,506176,2.27
202,9543308,1587497,486,533204,2.29
204,9531449,1599429,485,558627,2.31
206,9515327,1612588,485,586856,2.33
208,9507880,1621042,484,612146,2.35
210,9506994,1633885,483,638089,2.37
212,9506009,1646636,483,663929,2.39
214,9505593,1658876,483,692259,2.41
216,9491216,1670442,482,719670,2.43
218,9489294,1682892,482,747861,2.46
220,9481468,1697520,481,775930,2.48
222,9471206,1710136,481,802192,2.5
224,9458374,1723444,481,830664,2.52
226,9447602,1735757,480,858932,2.54
228,9439022,1749005,480,887562,2.56
230,9433329,1762018,480,915425,2.58
232,9434203,1774723,479,941996,2.6
234,9444485,1789272,479,969677,2.62
236,9449697,1804255,479,997696,2.65
238,9445737,1817723,479,1025894,2.67
240,9442322,1833292,479,1053613,2.69
242,9439830,1846022,479,1080292,2.71
244,9444899,1860937,479,1111971,2.74
246,9462463,1877964,479,1144090,2.76
248,9454827,1893557,479,1175749,2.79
250,9450204,1908976,479,1204984,2.81
252,9452875,1924286,479,1234604,2.83
254,9445754,1938955,479,1262038,2.85
256,9444319,1954165,479,1291049,2.87
258,9441336,1967448,479,1320479,2.89
260,9438495,1983185,479,1349911,2.91
262,9440338,1998870,479,1379552,2.94
264,9428803,2012326,478,1408201,2.96
266,9427975,2025832,478,1438173,2.98
268,9424472,2040541,478,1468022,3.001
270,9426426,2054390,478,1497133,3.02
272,9422323,2066411,478,1523751,3.04
274,9421411,2076644,477,1551831,3.06
276,9419240,2088295,477,1577939,3.09
278,9422366,2101808,477,1606228,3.11
280,9414065,2112461,476,1633006,3.13
282,9412290,2124867,476,1659555,3.15
284,9406073,2136616,475,1685724,3.17
286,9407852,2148983,475,1713567,3.19
288,9401463,2161757,475,1741255,3.21
290,9400502,2176921,475,1768791,3.24
292,9407496,2190344,475,1796807,3.26
294,9402726,2203199,475,1824887,3.28
296,9395401,2215794,474,1853168,3.3
298,9389848,2229770,474,1881474,3.32
300,9392059,2245529,474,1912556,3.34
302,9386591,2262897,474,1943389,3.37
304,9384813,2276599,474,1973684,3.39
306,9380126,2287181,474,2001648,3.41
308,9379164,2303589,474,2031081,3.43
310,9376069,2316445,474,2060854,3.45
312,9379662,2331902,474,2089036,3.47
314,9377285,2346550,474,2117943,3.49
316,9374832,2358216,474,2146541,3.52
318,9366189,2373394,473,2174332,3.54
320,9367909,2387752,473,2203853,3.56
322,9369719,2394089,473,76233,3.57
324,9320868,2391964,471,20679,3.58
326,9316695,2406791,471,50235,3.61
328,9325455,2422094,471,79004,3.63
330,9323284,2437174,471,108824,3.65
332,9328906,2452201,471,138430,3.68
334,9334768,2467905,471,168927,3.7
336,9348141,2486932,471,197298,3.73
338,9349109,2502342,471,227430,3.75
340,9347439,2515799,471,256982,3.77
342,9353496,2534503,472,286557,3.8
344,9349226,2544990,471,316368,3.82
346,9345605,2558659,471,345834,3.84
348,9338240,2571282,471,3540,3.86
350,9336932,2588238,471,33894,3.88
352,9337803,2602248,471,62030,3.9
354,9332674,2619634,471,92821,3.92
356,9336490,2632954,471,122333,3.94
358,9343205,2649560,471,152091,3.97
360,9341041,2664635,471,181879,3.99
362,9346881,2678096,471,210105,4.02
364,9343636,2694027,471,240091,4.04
366,9340887,2705651,471,270002,4.06
368,9342881,2722818,471,300450,4.08
370,9344382,2738041,471,331029,4.1
372,9345511,2755698,472,361519,4.13
374,9344034,2769300,472,391582,4.15
376,9345688,2783813,472,420294,4.17
378,9345050,2800495,472,450007,4.19
380,9343279,2815724,472,479105,4.21
382,9346519,2830460,472,509571,4.24
384,9352809,2843644,472,538084,4.26
386,9350620,2858601,472,567331,4.28
388,9341340,2870973,471,595720,4.3
390,9337166,2881777,471,623015,4.32
392,9330897,2896519,471,650785,4.34
394,9332213,2907566,471,679053,4.36
396,9329926,2924263,471,706601,4.38
398,9331765,2936324,471,733143,4.41
400,9332537,2953436,471,759860,4.43
402,9329163,2966113,471,787259,4.45
404,9323647,2976252,470,813728,4.47
406,9318629,2990774,470,840587,4.49
408,9310052,3002371,470,868713,4.51
410,9307961,3015560,470,897361,4.53
412,9308793,3027561,470,925533,4.55
414,9305466,3041559,470,953611,4.57
416,9303498,3053548,469,981364,4.59
418,9301591,3064585,469,1009278,4.61
420,9297919,3078769,469,1037451,4.63
422,9292207,3090388,469,1064587,4.65
424,9294932,3103062,469,1092418,4.68
426,9292186,3115974,469,1120642,4.7
428,9284686,3131613,468,1149073,4.72
430,9288674,3142930,468,1177096,4.74
432,9286929,3159475,468,1205561,4.76
434,9279554,3169879,468,1233664,4.78
436,9283518,3182895,468,1261904,4.8
438,9282568,3196946,468,1289923,4.82
440,9278949,3209352,468,1317767,4.84
442,9281098,3222994,468,1345185,4.87
444,9272007,3232196,467,1370725,4.88
446,9273168,3240766,467,1397348,4.91
448,9265458,3251463,467,1422920,4.92
450,9254596,3260268,466,1448104,4.94
452,9247581,3273515,466,1474517,4.96
454,9242209,3283722,466,1500297,4.98
456,9238531,3294873,466,1528161,5.001
458,9237046,3307875,465,1556082,5.02
460,9233913,3320297,465,1584137,5.04
462,9238065,3333211,465,1610671,5.06
464,9234142,3348762,465,1638058,5.08
466,9230330,3359655,465,1665511,5.1
468,9226054,3369984,465,1693068,5.12
470,9220886,3383630,465,1720907,5.14
472,9222981,3398330,465,1749509,5.16
474,9218754,3410944,465,1776852,5.18
476,9214929,3423454,464,1805007,5.2
478,9212857,3437758,464,1833124,5.23
480,9211258,3448864,464,1861111,5.24
482,9206609,3462553,464,1888765,5.27
484,9206382,3476706,464,1917014,5.29
486,9202125,3488263,464,1945533,5.31
488,9202870,3502303,464,1973836,5.33
490,9199110,3514068,464,1999687,5.35
492,9197942,3526612,464,2027671,5.37
494,9196607,3539284,464,2055439,5.39
496,9193807,3551170,463,2082803,5.41
