secs,pps,tps,gps,glst,bpc
0,499941,65107,4522,0,0.000265
2,1172484,174861,5806,2,0.0027
4,903103,228942,5843,3,0.00331
6,1048199,249588,5655,0,0.00591
8,1126810,317626,4698,5,0.0111
10,1131067,416116,4844,0,0.0161
12,1124694,529960,4942,1,0.0182
14,1055751,569669,4903,0,0.0204
16,1233851,758899,5347,0,0.0229
18,1294884,868649,5576,0,0.027
20,1190209,902756,5376,0,0.0293
22,1186667,1019512,5555,10,0.031
24,1144884,1105694,5457,0,0.0329
26,1091930,1177957,5436,0,0.0339
28,1096406,1246242,5477,0,0.036
30,1042973,1304909,5346,17,0.0378
32,1030699,1495593,5581,0,0.0389
34,1022860,1589304,5648,0,0.0406
36,1021779,1676899,5654,6,0.0431
38,1048392,1697435,5571,0,0.0469
40,1047806,1772175,5490,1,0.0486
42,1058129,1887337,5575,0,0.0502
44,1047850,1933364,5575,0,0.0511
46,1051372,1920245,5446,2,0.0529
48,1015593,1963503,5338,0,0.0542
50,999817,1976129,5245,0,0.0557
52,1059366,2137023,5340,0,0.0592
54,1054818,2205988,5374,0,0.0654
56,1019946,2253334,5324,1,0.0709
58,997603,2363122,5316,0,0.0719
60,996551,2411767,5298,16,0.0738
62,991163,2552123,5386,0,0.0746
64,979982,2643670,5434,0,0.075
66,958439,2606022,5285,0,0.0759
68,941883,2642676,5219,0,0.0783
70,1042294,2834722,5330,0,0.0858
72,1041625,2864679,5281,0,0.0902
74,1047459,2896580,5274,0,0.0936
76,1034545,2956540,5238,0,0.0956
78,1042061,2987903,5213,0,0.1
80,1033243,3085825,5219,11,0.103
82,1032213,3209486,5236,5,0.106
84,1015437,3231488,5195,0,0.107
86,1005239,3255996,5142,18,0.108
88,999853,3348512,5144,0,0.11
90,1011665,3527274,5225,14,0.113
92,1044497,3677546,5281,0,0.118
94,1048562,3944761,5423,0,0.119
96,1047000,4017365,5435,0,0.12
