secs,pps,tps,gps,glst,bpc
0,1901755,186467,9557,1889,0.00216
2,1642565,410752,8990,4021,0.00546
4,1788885,612948,8785,6932,0.01
6,1918444,766976,8576,8619,0.0139
8,1873419,937708,8427,11185,0.0185
10,1897484,1133487,8372,13217,0.0226
12,1940140,1305011,8298,15046,0.0277
14,1921035,1432400,8194,17182,0.0311
16,1865756,1613684,8113,19144,0.0352
18,1825217,1791422,8111,21447,0.0381
20,1861612,1942667,8074,23742,0.0426
22,1831585,2084788,8007,25991,0.0456
24,1787770,2221789,7931,28370,0.049
26,1806251,2426603,7918,30040,0.053
28,1861157,2586433,7929,31699,0.0586
30,1946722,2795165,7985,1287,0.0658
32,1909647,2928028,7924,3354,0.0688
34,1945672,3099978,7925,5663,0.0738
36,1941743,3270594,7923,7962,0.0781
38,2070436,3440293,7918,9900,0.0866
40,2071342,3578268,7881,11763,0.092
42,2044960,3770493,7890,13560,0.096
44,2061282,3918538,7877,15658,0.101
46,2042584,4085802,7869,18345,0.104
48,2002238,4197491,7822,20387,0.107
50,2038505,4381773,7816,22254,0.113
52,2007215,4531220,7809,24075,0.116
54,2034452,4700260,7807,26192,0.122
56,2017197,4810807,7766,28326,0.125
58,1986868,4941635,7732,30142,0.128
60,1981338,5052697,7696,32686,0.132
62,1976005,5218442,7693,34236,0.135
64,1945843,5384998,7691,36169,0.138
66,1965121,5540875,7697,38115,0.143
68,2007821,5677775,7678,39902,0.151
70,2036401,5860741,7676,41947,0.155
72,2012744,6011539,7676,43816,0.16
74,1987371,6157855,7670,45495,0.162
76,1993871,6289687,7647,47188,0.166
78,1963745,6416680,7619,49171,0.169
80,1959218,6559988,7612,51437,0.172
82,1983456,6694255,7594,53688,0.179
84,1967025,6812157,7578,55862,0.182
86,1951757,6924524,7556,57358,0.185
88,1932868,7058812,7541,58777,0.187
90,1922593,7190735,7523,60831,0.191
92,1933228,7305326,7506,62639,0.196
94,1929737,7436686,7489,64054,0.199
96,1960902,7573665,7479,65534,0.204
