secs,pps,tps,gps
0,119418,46541,5683
2,120703,47420,5745
4,119550,47289,5692
6,120276,47373,5725
8,120422,47446,5732
10,120251,47412,5724
12,116426,45989,5543
14,117106,46284,5575
16,117624,46415,5600
18,117744,46425,5605
20,118133,46549,5623
22,118123,46518,5623
24,118025,46542,5619
26,118270,46650,5630
28,118517,46721,5642
30,118647,46796,5648
32,119121,46909,5670
34,119151,46944,5672
36,119216,46985,5675
38,119130,46970,5671
40,119059,46969,5668
42,119124,47030,5671
44,119302,47087,5679
46,119239,47050,5676
