secs,pps,tps,gps,glst,bpc
0,5918083,29024,954,5230,0.0066
2,6267284,64660,904,13365,0.0217
4,6146154,120842,946,22627,0.0368
6,5906084,172511,958,31987,0.0495
8,6119075,221307,967,41143,0.0655
10,6070733,260263,952,49161,0.0796
12,6041214,313223,953,57993,0.094
14,6127286,361079,958,67162,0.11
16,6075760,417427,966,76193,0.124
18,6038365,457273,961,84431,0.138
20,6053287,502504,960,93277,0.152
22,6034989,542715,956,102131,0.167
24,6009942,598835,961,426,0.178
26,6004203,635872,954,8873,0.193
28,6083792,693493,961,18016,0.21
30,6087185,734994,960,27114,0.224
32,6176023,788663,962,36089,0.242
34,6171705,827993,958,44477,0.257
36,6129239,878090,959,53193,0.269
38,6190927,929712,962,62308,0.287
40,6131642,964273,958,71237,0.299
42,6056697,1004540,953,79561,0.309
44,6081533,1050001,953,88499,0.325
46,6096649,1096274,953,98068,0.34
48,6059178,1147467,955,107117,0.353
50,6068218,1186720,953,115447,0.368
52,6047345,1238918,952,124307,0.381
54,6042315,1281803,953,133080,0.395
56,6041187,1337312,955,142250,0.408
58,6069867,1377097,954,150647,0.426
60,6102382,1423726,954,159641,0.442
62,6109126,1473327,955,168507,0.457
64,6128459,1528744,956,177836,0.473
66,6134506,1567733,955,186113,0.488
68,6147570,1616428,956,195192,0.504
70,6137530,1662345,957,204188,0.518
72,6170303,1704472,955,213200,0.535
74,6175376,1751899,956,221719,0.55
76,6160129,1798505,954,230488,0.563
78,6167272,1845934,955,239586,0.579
80,6197755,1899016,955,248908,0.596
82,6187825,1935105,954,257093,0.61
84,6219367,1985157,954,265917,0.628
86,6241785,2025073,953,274894,0.645
88,6228096,2071158,954,284047,0.659
90,6215179,2120718,954,292530,0.672
92,6201465,2163359,952,301380,0.686
94,6213707,2220203,954,310602,0.702
96,6208674,2264086,955,319854,0.716
98,6210249,2309237,955,327987,0.73
100,6201093,2351663,953,336857,0.744
102,6210390,2404306,955,346132,0.76
104,6249525,2453801,955,355037,0.779
106,6239283,2493011,954,363361,0.793
108,6227034,2542056,953,372364,0.807
110,6218802,2588761,954,381235,0.82
112,6228072,2643816,955,390196,0.836
114,6218816,2686465,955,398627,0.85
116,6217817,2727988,955,407657,0.865
118,6206356,2782075,955,416694,0.878
120,6206641,2828867,956,425891,0.893
122,6199470,2873810,955,433985,0.906
124,6191544,2924752,956,443329,0.92
126,6176639,2971532,956,452165,0.933
128,6168379,3027323,957,461380,0.946
130,6171259,3069933,957,469881,0.96
132,6160824,3121149,957,478727,0.975
134,6154124,3167848,957,487684,0.988
136,6151317,3213635,957,496679,1.001
138,6145220,3261887,957,505076,1.02
140,6139946,3307706,957,513906,1.03
142,6143397,3359697,958,523205,1.04
144,6152554,3406930,958,532239,1.06
146,6143591,3445887,957,540383,1.07
148,6135589,3493791,957,549160,1.09
150,6138362,3538694,957,557920,1.1
152,6132225,3574304,956,566522,1.11
154,6141801,3620211,955,574980,1.13
156,6130888,3654043,954,7376,1.14
158,6123393,3699639,954,16410,1.15
160,6113293,3748851,954,25340,1.16
162,6109934,3794646,954,33714,1.18
164,6108225,3845420,954,42568,1.19
166,6108059,3897282,955,52138,1.21
168,6106174,3949720,956,61268,1.22
170,6098201,3993717,955,69703,1.23
172,6083991,4036288,954,77604,1.25
174,6077797,4088109,955,86928,1.26
176,6078011,4130699,955,96200,1.27
178,6087218,4184423,955,105517,1.29
180,6085745,4224413,955,113846,1.3
182,6095882,4268657,955,122964,1.32
184,6104559,4326126,956,132388,1.34
186,6102796,4368560,956,141414,1.35
188,6102275,4408652,955,149927,1.36
190,6096996,4450861,955,158471,1.38
192,6094917,4500289,955,167344,1.39
194,6092436,4554636,955,176678,1.41
196,6090819,4596780,955,185138,1.42
198,6106515,4641925,955,194255,1.44
200,6111347,4698334,956,203444,1.45
202,6104135,4745632,956,212794,1.47
204,6102852,4797347,956,221509,1.48
206,6100853,4840304,956,230611,1.49
208,6099429,4898160,957,239988,1.51
210,6094664,4949821,957,249253,1.52
212,6096618,4993342,957,257625,1.54
214,6093447,5035512,957,266594,1.55
216,6088982,5084702,957,275402,1.56
218,6081164,5131807,957,284317,1.58
220,6075247,5175381,957,292786,1.59
222,6062185,5212232,956,300645,1.6
224,6066859,5258707,956,309603,1.61
226,6069436,5308667,956,318732,1.63
228,6064508,5349821,956,327423,1.64
230,6056156,5394245,955,335880,1.65
232,6042414,5426199,954,344060,1.66
234,6036288,5463828,953,352901,1.68
236,6036291,5517771,954,362005,1.69
238,6029182,5563996,954,371114,1.7
240,6019124,5607888,953,379494,1.72
242,6016176,5648579,953,388164,1.73
244,6006050,5696820,953,397169,1.74
246,5999725,5743064,953,406418,1.75
248,5996026,5784418,953,414649,1.77
250,5989760,5826590,952,423166,1.78
252,5984721,5875378,952,431873,1.79
254,5982089,5922832,953,440775,1.8
256,5975108,5967386,953,448998,1.82
258,5965709,6008397,952,457696,1.83
260,5969199,6061993,953,466906,1.84
262,5968613,6103975,953,476149,1.86
264,5969256,6148794,952,484622,1.87
266,5973187,6198719,953,493832,1.89
268,5978470,6254571,953,503326,1.9
270,5979360,6307493,954,512565,1.92
272,5983140,6350885,954,521500,1.93
274,5983482,6394419,953,530010,1.95
276,5980635,6440930,953,538736,1.96
278,5992607,6489615,954,547900,1.98
280,6003534,6539599,954,557022,2.001
282,6010819,6580172,953,565442,2.01
284,6016741,6628606,953,574389,2.03
286,6033561,6684537,954,583559,2.05
288,6046793,6726609,954,592816,2.07
290,6051135,6776767,954,601488,2.08
292,6054930,6821250,954,610303,2.1
294,6068480,6867132,954,619426,2.12
296,6069692,6917868,954,628286,2.13
298,6073137,6962587,954,636802,2.15
300,6068418,7006626,954,645555,2.16
302,6066191,7052591,954,654575,2.17
304,6065395,7109381,954,663894,2.19
306,6064253,7149100,954,672275,2.2
308,6062884,7192703,954,680792,2.22
310,6077090,7237727,954,689814,2.23
312,6079361,7282564,954,699062,2.25
314,6077136,7324248,953,707632,2.26
316,6078408,7372401,953,716298,2.28
318,6096866,7424461,954,725674,2.3
320,6105002,7471472,954,734853,2.32
322,6111713,7519131,954,743420,2.33
324,6113936,7558170,953,752076,2.35
