secs,pps,tps,gps
0,216058,68404,10265
2,214516,68040,10192
4,212350,67482,10089
6,203954,64648,9689
8,209250,66257,9940
10,210779,66846,10013
12,212043,67312,10074
14,207989,66012,9881
16,209168,66453,9938
18,210665,66961,10009
20,211815,67261,10063
22,209314,66386,9944
24,210123,66587,9982
26,210566,66766,10003
28,211187,66950,10033
30,211817,67188,10063
32,212238,67334,10083
34,212663,67472,10103
36,213146,67590,10126
38,211576,67086,10051
40,211932,67217,10068
42,212524,67392,10096
44,212684,67482,10104
46,212919,67552,10115
48,212934,67567,10116
50,211861,67200,10065
52,212127,67264,10077
54,212469,67360,10094
56,212706,67421,10105
58,212960,67483,10117
60,213082,67512,10122
62,213384,67604,10137
64,213514,67655,10143
66,213838,67747,10158
68,213908,67787,10162
70,214017,67812,10167
72,214202,67850,10175
74,214213,67879,10176
76,214427,67946,10186
78,214536,67977,10191
80,214617,67975,10195
82,214562,67950,10192
84,214521,67954,10190
86,214478,67948,10188
88,214557,67961,10192
90,213857,67735,10159
92,213891,67755,10160
94,213875,67744,10159
96,213989,67781,10165
98,213336,67565,10134
100,213487,67606,10141
102,213588,67629,10145
104,213743,67679,10153
106,213903,67745,10161
108,214045,67786,10167
110,214157,67830,10173
112,213784,67699,10155
114,213851,67712,10158
116,213975,67758,10164
118,214052,67785,10167
120,214044,67782,10167
122,214197,67830,10174
124,214286,67863,10178
126,213739,67702,10153
128,213899,67738,10160
130,214065,67791,10168
132,214123,67809,10171
134,213578,67645,10145
136,213643,67668,10148
138,213806,67724,10156
140,213903,67754,10160
142,214050,67797,10167
144,213604,67661,10146
146,213668,67678,10149
148,213839,67733,10157
150,213978,67776,10164
152,214063,67803,10168
154,214159,67833,10172
156,214213,67848,10175
158,214314,67884,10180
160,214007,67789,10165
162,214030,67793,10166
164,214132,67823,10171
166,214259,67864,10177
168,214339,67886,10181
170,214382,67909,10183
172,214483,67941,10188
174,214575,67968,10192
176,214581,67976,10192
178,214602,67983,10193
180,214569,67970,10192
182,214292,67883,10178
184,214394,67913,10183
186,214411,67926,10184
188,214425,67935,10185
190,214553,67969,10191
192,214652,67993,10195
194,214338,67898,10181
196,214404,67924,10184
198,214539,67968,10190
200,214545,67974,10190
202,214615,67994,10194
204,214684,68011,10197
206,214440,67929,10185
208,214458,67937,10186
210,214500,67946,10188
212,214560,67964,10191
214,214584,67979,10192
216,214653,68002,10196
218,214666,68006,10196
220,214717,68025,10199
222,214455,67941,10186
224,214421,67930,10184
226,214526,67957,10189
228,214606,67984,10193
230,214652,67999,10195
232,214711,68019,10198
234,214755,68036,10200
236,214846,68061,10205
238,214890,68078,10207
240,214965,68101,10210
242,214993,68109,10212
244,215037,68120,10214
246,214741,68028,10200
248,214822,68044,10203
250,214849,68053,10205
252,214790,68030,10202
254,214770,68028,10201
256,214836,68049,10204
258,214891,68066,10207
260,214886,68059,10206
262,214872,68060,10206
264,214938,68080,10209
266,214966,68089,10210
268,214980,68095,10211
270,214935,68085,10209
272,214952,68091,10209
274,215033,68111,10213
276,215093,68129,10216
278,215128,68142,10218
280,215158,68153,10219
282,215236,68173,10223
284,215268,68183,10224
286,215286,68194,10225
288,215385,68218,10230
290,215415,68226,10231
292,215165,68147,10219
294,215221,68167,10222
296,215206,68163,10221
298,215235,68172,10223
300,215004,68102,10212
302,215077,68121,10215
304,215118,68131,10217
306,215120,68128,10217
308,214914,68061,10207
310,215002,68084,10212
312,215026,68093,10213
314,215035,68101,10213
316,214830,68033,10203
318,214887,68051,10206
320,214898,68048,10207
322,214928,68056,10208
324,214747,67999,10199
326,214804,68015,10202
328,214826,68024,10203
330,214860,68032,10205
332,214652,67965,10195
334,214712,67985,10198
336,214752,67994,10200
338,214759,67999,10200
340,214803,68015,10202
342,214620,67957,10193
344,214660,67970,10195
346,214722,67988,10198
348,214780,68007,10201
350,214820,68022,10203
352,214893,68043,10206
354,214959,68058,10209
356,214991,68068,10211
358,215059,68089,10214
360,215096,68101,10216
362,214949,68051,10209
364,215003,68069,10211
366,215073,68087,10215
368,215120,68099,10217
370,215164,68115,10219
372,214992,68060,10211
374,215063,68081,10214
376,215101,68093,10216
378,215157,68111,10219
380,214980,68054,10210
382,215047,68072,10213
384,215082,68082,10215
386,215125,68094,10217
388,215184,68117,10220
390,215214,68126,10221
392,215270,68142,10224
394,215328,68156,10227
396,215361,68168,10228
398,215421,68184,10231
400,215455,68194,10233
402,215505,68212,10235
404,215528,68221,10236
406,215595,68237,10239
408,215594,68239,10239
410,215590,68239,10239
412,215606,68240,10240
414,215491,68205,10234
416,215564,68227,10238
418,215598,68237,10239
420,215615,68242,10240
422,215480,68198,10234
424,215484,68201,10234
426,215519,68212,10236
428,215513,68210,10235
430,215425,68183,10231
432,215473,68196,10234
434,215530,68211,10236
436,215562,68222,10238
438,215586,68226,10239
440,215603,68233,10240
442,215616,68235,10240
444,215634,68241,10241
446,215637,68240,10241
448,215686,68253,10244
450,215738,68269,10246
452,215757,68282,10247
454,215826,68303,10250
456,215846,68310,10251
458,215899,68328,10254
460,215974,68348,10257
462,216002,68358,10259
464,216048,68373,10261
466,216087,68381,10263
468,216109,68388,10264
470,216147,68401,10265
472,216175,68409,10267
474,216211,68423,10268
476,216255,68439,10271
478,216263,68442,10271
480,216272,68444,10271
482,216135,68402,10265
484,216165,68412,10266
486,216204,68424,10268
488,216235,68433,10270
490,216259,68439,10271
492,216289,68447,10272
494,216342,68464,10275
496,216356,68467,10275
