secs,pps,tps,gps,glst,bpc
0,3059193,192977,14686,56,0.00167
2,2072140,274829,9971,26,0.00485
4,2515027,485003,9462,0,0.0108
6,2237392,620308,9526,0,0.0149
8,2428174,829811,10008,36,0.0179
10,2091894,926456,8840,0,0.0204
12,1900674,1039102,8549,0,0.0226
14,1894174,1154562,8345,5,0.0258
16,1834096,1195960,8030,19,0.0288
18,1753861,1400961,8018,2,0.0311
20,1703526,1436528,7693,19,0.0339
22,1762775,1758646,8185,4,0.036
24,1732003,1916853,8159,7,0.0384
26,1935345,2028039,8045,1,0.0422
28,1937798,2086392,7948,0,0.0477
30,1828310,2132018,7691,5,0.0497
32,1788206,2279354,7669,109,0.0513
34,1802038,2324414,7621,30,0.0568
36,1698773,2351124,7360,3,0.0605
38,1667943,2409117,7186,32,0.0628
40,1646431,2514699,7171,2,0.0656
42,1618883,2638543,7122,37,0.0686
44,1593669,2804050,7144,23,0.0705
46,1613478,3028389,7238,28,0.073
48,1638029,3181839,7351,0,0.0786
50,1605829,3257727,7276,0,0.0814
52,1566587,3350736,7169,7,0.0831
54,1558208,3502927,7163,5,0.0861
56,1607582,3761868,7288,43,0.0896
58,1583081,3805254,7225,0,0.0921
60,1577942,3874020,7182,120,0.0943
62,1573722,4026252,7147,6,0.0986
64,1555316,4173260,7139,308,0.101
66,1569965,4365082,7181,26,0.105
68,1585353,4491966,7216,1,0.109
70,1586021,4583129,7163,31,0.114
72,1561286,4654468,7083,0,0.123
74,1558929,4832356,7122,0,0.126
76,1561697,4897158,7083,26,0.129
78,1566073,4997939,7053,10,0.133
80,1552382,5061374,6991,1,0.136
82,1551064,5232471,7015,22,0.14
84,1560160,5345869,7026,0,0.144
86,1548617,5434623,6962,64,0.146
88,1567860,5599276,6997,43,0.151
90,1579490,5827146,7036,2,0.157
92,1570661,5993547,7056,27,0.159
94,1599693,6195277,7100,0,0.162
96,1607531,6409145,7158,2,0.166
