secs,pps,tps,gps
0,234909,73130,11201
2,236536,73499,11279
4,234829,72993,11197
6,232549,72320,11089
8,232735,72397,11098
10,232388,72203,11081
12,230985,71869,11014
14,230158,71641,10975
16,225008,70182,10731
18,224937,70223,10728
20,224889,70157,10725
22,225106,70265,10735
24,222580,69471,10615
26,222975,69590,10634
28,223771,69866,10672
30,223522,69805,10660
32,223857,69898,10675
34,224364,70040,10699
36,224551,70091,10708
38,224881,70224,10724
40,225063,70262,10733
42,224857,70204,10723
44,224773,70228,10719
46,224987,70305,10730
48,224882,70262,10725
50,224613,70157,10711
52,223312,69736,10649
54,223480,69811,10658
56,223825,69916,10674
58,223944,69943,10679
60,222730,69556,10622
62,222932,69622,10631
64,223119,69673,10640
66,223246,69713,10646
68,222102,69333,10592
70,222118,69334,10592
72,222122,69330,10592
74,222198,69357,10596
76,222351,69388,10603
78,222565,69430,10613
80,221738,69184,10574
82,221799,69216,10577
84,221836,69220,10578
86,221831,69221,10578
88,221920,69251,10583
90,221886,69242,10581
92,221148,69010,10546
94,221360,69080,10556
96,221631,69164,10569
98,221701,69186,10572
100,221882,69246,10581
102,221979,69261,10585
104,222106,69301,10591
106,222301,69379,10601
108,222442,69408,10608
110,222348,69390,10603
112,222416,69406,10606
114,222481,69434,10609
116,222538,69450,10612
118,221958,69276,10585
120,222058,69296,10589
122,222196,69345,10596
124,222208,69355,10596
126,222271,69369,10600
128,222316,69374,10602
130,222291,69372,10601
132,222351,69405,10603
134,222421,69419,10607
136,222074,69319,10590
138,221888,69260,10581
140,221937,69281,10584
142,221985,69296,10586
144,222051,69310,10589
146,222001,69297,10587
148,221498,69143,10563
150,221527,69163,10564
152,221579,69180,10567
154,221659,69212,10571
156,221679,69214,10572
158,221247,69084,10551
160,221223,69076,10550
162,221241,69083,10551
164,221268,69093,10552
166,221226,69075,10550
168,221225,69075,10550
170,221291,69104,10553
172,221409,69134,10559
174,221490,69164,10563
176,221523,69185,10564
178,221582,69200,10567
180,221614,69205,10569
182,221693,69232,10573
184,221722,69237,10574
186,221414,69143,10559
188,221454,69156,10561
190,221592,69195,10568
192,221656,69213,10571
194,221694,69228,10573
196,221717,69239,10574
198,221827,69275,10579
200,221812,69277,10578
202,221927,69315,10584
204,222012,69340,10588
206,222070,69358,10591
208,222153,69385,10595
210,222145,69387,10594
212,222140,69387,10594
214,222169,69392,10595
216,222235,69407,10598
218,222066,69351,10590
220,222042,69345,10589
222,222148,69379,10594
224,222213,69400,10597
226,222285,69424,10601
228,222345,69439,10604
230,222319,69433,10602
232,222390,69451,10606
234,222428,69461,10608
236,222451,69465,10609
238,222553,69496,10614
240,222579,69507,10615
242,222390,69443,10606
244,222295,69414,10601
246,222333,69422,10603
248,222379,69443,10605
250,222472,69466,10610
252,222515,69483,10612
254,222586,69503,10615
256,222657,69526,10619
258,222703,69543,10621
260,222779,69569,10624
262,222850,69584,10628
264,222851,69585,10628
266,222922,69608,10631
268,222955,69620,10633
270,222964,69626,10633
272,223009,69643,10636
274,223046,69656,10637
276,222891,69607,10630
278,222797,69581,10625
280,222830,69590,10627
282,222826,69596,10627
284,222814,69596,10626
286,222839,69607,10628
288,222889,69626,10630
290,222939,69641,10632
292,223030,69668,10637
294,223052,69678,10638
296,223071,69687,10638
298,223142,69708,10642
300,222943,69645,10632
302,222976,69651,10634
304,222953,69647,10633
306,222995,69656,10635
308,222817,69599,10626
310,222843,69612,10627
312,222865,69616,10628
314,222857,69615,10628
316,222883,69621,10629
318,222888,69625,10629
320,222931,69639,10631
322,222966,69647,10633
324,222734,69577,10622
326,222821,69595,10626
328,222877,69611,10629
330,222908,69621,10630
332,222951,69634,10632
334,223032,69652,10636
336,223062,69661,10637
338,223109,69675,10640
340,223104,69677,10639
342,223131,69684,10641
344,223215,69706,10645
346,223194,69696,10643
348,223252,69707,10646
350,223048,69640,10636
352,223085,69648,10638
354,223135,69664,10641
356,223169,69672,10642
358,223238,69689,10645
360,223223,69689,10645
362,223269,69700,10647
364,223305,69707,10648
366,223311,69707,10649
368,223310,69706,10649
370,223341,69715,10650
372,223388,69728,10652
374,223403,69737,10653
376,223251,69686,10646
378,223282,69696,10647
380,223310,69704,10648
382,223306,69704,10648
384,223349,69714,10650
386,223382,69723,10652
388,223405,69733,10653
390,223215,69675,10644
392,223249,69687,10645
394,223297,69695,10648
396,223329,69705,10649
398,223365,69715,10651
400,223177,69660,10642
402,223240,69678,10645
404,223253,69684,10645
406,223260,69687,10646
408,223330,69708,10649
410,223359,69717,10651
412,223396,69731,10652
414,223467,69751,10656
416,223483,69758,10656
418,223502,69767,10657
420,223532,69778,10659
422,223539,69783,10659
424,223572,69795,10661
426,223579,69797,10661
428,223611,69812,10662
430,223642,69820,10664
432,223650,69827,10664
434,223686,69834,10666
436,223702,69840,10667
438,223709,69845,10667
440,223713,69846,10667
442,223734,69855,10668
444,223554,69801,10660
446,223582,69812,10661
448,223623,69826,10663
450,223673,69838,10665
452,223710,69850,10667
454,223742,69857,10669
456,223782,69870,10670
458,223819,69883,10672
460,223687,69840,10666
462,223687,69842,10666
464,223737,69857,10668
466,223775,69869,10670
468,223804,69879,10671
470,223823,69884,10672
472,223865,69896,10674
474,223895,69905,10676
476,223882,69901,10675
478,223902,69907,10676
480,223915,69913,10677
482,223907,69911,10676
484,223759,69866,10669
486,223787,69875,10671
488,223818,69884,10672
490,223862,69896,10674
492,223853,69895,10674
494,223892,69907,10675
496,223904,69911,10676
