secs,pps,tps,gps,glst,bpc
0,1075670,124183,7920,3,0.000733
2,1536894,222782,8635,4,0.00348
4,1414962,366062,7713,1,0.005
6,1169868,429005,6665,52,0.00749
8,1178631,538848,6488,119,0.00961
10,1070587,621958,6265,1,0.011
12,1166328,646511,6119,0,0.0155
14,1098913,753533,5778,0,0.0179
16,1121294,906506,5891,0,0.0197
18,1183844,1071881,6116,2,0.0248
20,1164151,1135769,6076,5,0.028
22,1178258,1211719,5846,2,0.0308
24,1257467,1411531,6113,0,0.0351
26,1209525,1450281,5966,2,0.0386
28,1166518,1511483,5854,5,0.04
30,1168636,1567624,5907,118,0.0415
32,1138906,1572629,5560,3,0.0456
34,1142685,1652199,5514,88,0.0495
36,1169974,1855446,5628,6,0.0522
38,1237432,2067901,5777,191,0.0562
40,1268635,2264574,5964,42,0.0603
42,1276898,2460516,6028,3,0.0633
44,1321041,2621663,6150,38,0.0665
46,1286329,2663216,6016,79,0.069
48,1255090,2730361,5975,181,0.0714
50,1266099,2907725,6049,1,0.0732
52,1262622,3074007,6130,5,0.0751
54,1269271,3127734,6096,35,0.081
56,1220075,3145148,5961,11,0.0839
58,1270733,3292597,6020,0,0.0865
60,1265825,3348038,5963,21,0.0899
62,1257481,3398947,5953,2,0.0937
64,1222797,3446758,5853,6,0.0961
66,1210879,3521669,5860,0,0.099
68,1209468,3628028,5832,22,0.102
70,1206845,3773122,5854,0,0.106
72,1232877,3994485,5922,1,0.107
74,1228072,4096078,5925,12,0.11
76,1265513,4337024,6044,0,0.113
78,1254770,4501398,6050,51,0.116
80,1266973,4644641,6090,126,0.119
82,1247576,4657127,6033,13,0.121
84,1256902,4790985,6040,1,0.124
86,1256180,4928525,6066,5,0.126
88,1267054,5188112,6141,60,0.128
90,1267846,5302542,6161,64,0.13
92,1264123,5355908,6108,0,0.135
94,1251232,5393375,6070,0,0.136
96,1267073,5570232,6124,8,0.14
