secs,pps,tps,gps
0,202801,65515,9653
2,205689,66967,9796
4,206084,66913,9814
6,208485,67527,9926
8,206908,66855,9850
10,207200,66890,9863
12,206676,66750,9839
14,201954,65296,9614
16,201411,65186,9589
18,201138,65145,9577
20,201314,65126,9585
22,201108,65039,9575
24,201596,65198,9598
26,201553,65226,9597
28,201828,65337,9610
30,[2021-03-25 16:30:17] Found Share: 24.5104693  =>  accepted
32,202028,65401,9619
34,201407,65263,9590
36,201091,65207,9575
38,200520,65032,9548
40,200182,64908,9532
42,200341,64971,9539
44,200351,65005,9540
46,200041,64863,9525
48,199877,64796,9517
