secs,pps,tps,gps,glst,bpc
0,2762612,111808,17173,0,0.000892
2,2021897,159153,12585,0,0.00175
4,969328,270080,6702,9,0.00336
6,943923,309396,6192,0,0.00524
8,902270,384626,6060,1,0.00786
10,802334,444519,5547,0,0.00938
12,791035,555909,5772,1,0.0102
14,687373,593163,5423,2,0.0109
16,873122,696434,5568,54,0.0128
18,829541,770214,5455,0,0.0146
20,832068,802847,5428,1,0.0161
22,858708,958314,5581,0,0.0184
24,913625,1062839,5565,0,0.0209
26,1049533,1168434,5632,0,0.0253
28,1028612,1243719,5614,10,0.0271
30,1051489,1280547,5521,0,0.0296
32,1030599,1330514,5486,0,0.031
34,993651,1419574,5479,0,0.0318
36,967936,1433584,5396,0,0.0327
38,927492,1399500,5137,0,0.034
40,968753,1536177,5245,0,0.0369
42,987639,1679347,5336,1,0.0394
44,978773,1707889,5318,0,0.0403
46,936997,1774173,5231,0,0.0415
48,963848,1909151,5283,0,0.0432
50,962154,1924125,5267,0,0.0473
52,933146,1972388,5168,0,0.0491
54,941832,2021960,5152,1,0.0504
56,962381,2060681,5166,0,0.0522
58,1040447,2097522,5039,0,0.0547
60,1051946,2172500,5016,3,0.0581
62,1077416,2274138,5092,0,0.0599
64,1074046,2294611,5002,0,0.0624
66,1071948,2353521,5032,13,0.0659
68,1042613,2380680,4939,1,0.068
70,1048293,2512087,4984,0,0.0701
72,1040259,2557993,4961,0,0.0718
74,1050046,2651374,4985,4,0.0742
76,1043218,2690327,4946,0,0.0766
78,1049011,2760272,4924,0,0.0796
80,1046588,2870646,4954,0,0.0835
82,1064332,3072220,5063,7,0.0856
84,1073745,3239801,5134,0,0.0882
86,1068197,3309890,5153,0,0.0895
88,1059268,3387009,5135,0,0.0908
90,1057737,3519013,5183,13,0.0926
92,1051156,3630943,5213,0,0.0939
94,1096721,3799691,5262,0,0.0988
96,1094072,3802469,5250,0,0.101
