secs,pps,tps,gps,glst,bpc
0,8721902,28004,1145,236,0.00627
2,5229770,79829,1029,364,0.016
4,5633407,127842,998,497,0.0292
6,5632591,177263,972,579,0.0427
8,6243748,231929,982,672,0.0616
10,6130371,289223,984,801,0.0758
12,6003966,336942,977,853,0.0868
14,5816649,385073,973,912,0.0984
16,5729421,433156,972,963,0.111
18,5674413,491121,977,1030,0.123
20,5719452,528751,967,1183,0.137
22,5584282,572271,958,1316,0.147
24,5742535,621560,959,1437,0.164
26,5706206,669551,958,1485,0.176
28,5727741,721615,958,1521,0.19
30,5685346,774186,960,1503,0.201
32,5665999,823864,961,1540,0.214
34,5743190,875055,961,1559,0.23
36,5760452,920763,958,1604,0.244
38,5744497,962124,954,1621,0.258
40,5730775,1009136,954,1642,0.27
42,5692710,1060612,954,1599,0.282
44,5617440,1106434,952,1641,0.292
46,5580434,1141977,947,1736,0.301
48,5560152,1187349,945,1832,0.313
50,5559554,1235831,946,1890,0.327
52,5554184,1292311,948,1880,0.34
54,5528080,1341752,949,1947,0.351
56,5527007,1385397,946,1947,0.363
58,5499072,1418830,943,1968,0.374
60,5474641,1464781,942,2043,0.386
62,5535950,1515082,942,2011,0.402
64,5556140,1563318,942,2100,0.417
66,5540054,1595292,939,2150,0.429
68,5542711,1637621,936,2205,0.442
70,5529773,1686828,937,2240,0.454
72,5485165,1739324,938,2294,0.463
74,5465883,1796967,940,2258,0.474
76,5441444,1838402,939,2255,0.485
78,5400952,1885824,939,2348,0.493
80,5422760,1925685,937,2463,0.508
82,5401167,1968476,936,2561,0.518
84,5438667,2017835,936,22,0.534
86,5425466,2055133,934,88,0.546
88,5458546,2106995,935,102,0.561
90,5413052,2157151,935,138,0.571
92,5427355,2189561,933,235,0.584
94,5423311,2237491,933,279,0.596
96,5446256,2292713,934,335,0.611
98,5432695,2342857,935,374,0.622
100,5407172,2381905,933,508,0.633
102,5438494,2428656,933,559,0.649
104,5408370,2481779,934,530,0.658
106,5397166,2528262,934,607,0.67
108,5395745,2569888,933,693,0.681
110,5401602,2623542,934,717,0.695
112,5395210,2674968,934,718,0.707
114,5394443,2724039,935,747,0.719
116,5387434,2760597,932,944,0.729
118,5391315,2814931,934,972,0.742
120,5393228,2862263,934,1034,0.757
122,5372820,2913315,934,1168,0.766
124,5357893,2960887,934,1124,0.776
126,5379653,3004526,934,1176,0.792
128,5368801,3055100,934,1235,0.803
130,5378839,3103866,935,1253,0.816
132,5367961,3138871,933,1360,0.828
134,5361321,3188194,933,1443,0.84
136,5379882,3236990,933,1463,0.855
138,5380835,3283153,933,1533,0.866
140,5367966,3324017,932,1606,0.878
142,5376991,3372978,933,1713,0.893
144,5381224,3428174,933,1812,0.904
146,5375647,3475949,934,1856,0.917
148,5358394,3516321,933,1887,0.927
150,5373284,3563712,933,1909,0.941
152,5349803,3611440,933,1921,0.951
154,5358930,3660023,934,1952,0.964
156,5346673,3698566,932,1986,0.973
158,5338765,3740002,932,1989,0.985
160,5321306,3792255,932,2010,0.995
162,5325452,3841034,933,2067,1.01
164,5320683,3890272,932,2159,1.02
166,5315890,3926014,931,2232,1.03
168,5321922,3961869,930,2260,1.04
170,5333708,4017664,931,2250,1.06
172,5365162,4070079,931,2185,1.08
174,5351445,4121232,932,2139,1.09
176,5331207,4160899,932,2183,1.1
178,5329634,4216833,932,2222,1.11
180,5328981,4258194,932,97,1.12
182,5308996,4299301,931,153,1.13
184,5307727,4337114,930,301,1.14
186,5293004,4367935,929,415,1.15
188,5280232,4415192,929,509,1.16
190,5270415,4456989,928,628,1.17
192,5277504,4506011,928,687,1.18
194,5290329,4542882,927,799,1.2
196,5291411,4586571,927,952,1.21
198,5285544,4631267,927,1029,1.22
200,5287934,4684649,928,1013,1.23
202,5275126,4724062,927,1030,1.24
204,5282423,4780785,928,962,1.26
206,5286784,4830485,928,1046,1.27
208,5308517,4878474,929,1099,1.29
210,5328040,4928468,929,1021,1.3
212,5315708,4968826,928,1077,1.31
214,5313099,5021197,928,1126,1.33
216,5314406,5068464,929,1222,1.34
218,5319769,5115954,929,1325,1.35
220,5313932,5157549,928,1309,1.36
222,5313778,5196710,928,1392,1.37
224,5305560,5249119,928,1407,1.39
226,5298096,5293139,928,1512,1.4
228,5299062,5342010,928,1433,1.41
230,5276301,5377116,927,1550,1.42
232,5274204,5424862,927,1507,1.43
234,5285998,5472076,927,1540,1.44
236,5290314,5522230,928,1633,1.46
238,5295302,5563058,927,1637,1.47
240,5286554,5611430,927,1622,1.48
242,5283250,5656081,927,1733,1.49
244,5288372,5703920,927,1725,1.5
246,5275080,5737318,926,1858,1.51
248,5270964,5777410,926,1919,1.52
250,5281018,5816751,925,1967,1.54
252,5276118,5864233,925,2007,1.55
254,5270141,5911968,925,2049,1.56
256,5270285,5958802,926,2148,1.57
258,5259009,5997578,925,2199,1.58
260,5259950,6039932,925,2219,1.6
262,5265241,6095027,925,2253,1.61
264,5259427,6139546,925,2260,1.62
266,5256284,6185891,925,2370,1.63
268,5251648,6225145,925,2356,1.64
270,5243861,6265278,924,2415,1.65
272,5239312,6317424,925,2490,1.66
274,5233497,6370660,925,2442,1.67
276,5240760,6417346,925,2536,1.69
278,5235469,6461959,925,2526,1.7
280,5240066,6504559,925,2629,1.71
282,5242244,6550633,925,2632,1.72
284,5234361,6597015,925,2692,1.73
286,5226960,6632237,924,2796,1.74
288,5234209,6678832,924,2863,1.76
290,5236704,6727580,924,2764,1.77
292,5237069,6778939,925,2788,1.78
294,5244088,6820496,924,2766,1.8
296,5253142,6859933,924,2831,1.81
298,5264874,6906535,924,2884,1.83
300,5265321,6958500,924,2874,1.84
302,5262686,7009408,925,2901,1.85
304,5260830,7051164,924,2838,1.86
306,5270592,7097945,924,2876,1.88
308,5261788,7145626,925,2917,1.89
310,5255972,7197734,925,2984,1.9
312,5259478,7232102,924,3101,1.91
314,5256494,7289216,925,3046,1.92
316,5258508,7337845,925,3153,1.94
318,5264773,7389608,925,3100,1.95
320,5267048,7425634,925,3179,1.96
322,5265220,7464572,924,3152,1.98
324,5271652,7511192,924,3238,1.99
326,5260597,7559046,924,3266,2.001
328,5256772,7609880,925,3332,2.01
330,5250154,7652254,925,3304,2.02
332,5244617,7700683,925,3392,2.03
334,5245973,7755040,925,3413,2.04
336,5243375,7799842,925,3417,2.05
338,5236298,7843214,925,3394,2.06
340,5244709,7877349,924,12,2.08
342,5237244,7920549,924,154,2.09
344,5237271,7978414,925,0,2.09
346,5241133,8026290,925,56,2.1
348,5247262,8066033,924,136,2.12
350,5241914,8121332,925,162,2.13
352,5250439,8170063,925,262,2.14
354,5242910,8218626,925,341,2.15
356,5244690,8253244,925,469,2.17
358,5242246,8309429,925,449,2.18
360,5234348,8362732,925,459,2.19
362,5235766,8410017,926,540,2.2
364,5235306,8451874,925,479,2.21
366,5237451,8485997,925,560,2.22
368,5229833,8531365,925,484,2.23
370,5244135,8590049,925,341,2.25
372,5265673,8641525,925,372,2.27
374,5263374,8682943,925,427,2.28
376,5266046,8722557,925,430,2.3
378,5271761,8770451,925,431,2.31
380,5279768,8821680,925,470,2.33
382,5291045,8870722,926,509,2.34
384,5285637,8911063,925,523,2.36
386,5285469,8959729,925,449,2.37
388,5283337,9015046,926,425,2.38
390,5283046,9067147,926,398,2.39
392,5293570,9108356,926,369,2.41
394,5291540,9165138,927,282,2.42
396,5284314,9219349,927,288,2.43
398,5281665,9260134,926,439,2.44
400,5278665,9305374,926,437,2.45
402,5280322,9354504,927,498,2.46
404,5280813,9411447,927,470,2.47
406,5278625,9453062,927,597,2.49
408,5271315,9498341,927,570,2.49
410,5267219,9549472,927,453,2.51
412,5273876,9593532,927,526,2.52
414,5272298,9641161,927,572,2.53
416,5270063,9680325,927,583,2.54
418,5266393,9727858,927,558,2.55
420,5267645,9778488,927,539,2.57
422,5273956,9825127,927,586,2.58
424,5273007,9866269,927,617,2.59
426,5283793,9909078,927,685,2.61
428,5284673,9962939,927,588,2.62
430,5282593,10009352,927,628,2.64
432,5279591,10047312,927,775,2.65
434,5278327,10090163,927,889,2.66
436,5279618,10127817,926,1058,2.67
438,5289404,10180244,926,1147,2.69
440,5287070,10226305,926,1200,2.7
442,5288010,10273935,926,1226,2.71
444,5293449,10314372,926,1269,2.72
446,5288779,10347169,925,1417,2.74
448,5285788,10393816,925,1427,2.75
450,5284700,10450206,926,1439,2.76
452,5290574,10497685,926,1491,2.77
454,5291601,10534398,926,1655,2.79
456,5292270,10575916,925,1805,2.8
458,5286739,10622061,925,1913,2.81
460,5282324,10668477,925,1949,2.82
462,5279712,10707374,925,2068,2.83
464,5282285,10753462,925,2161,2.84
466,5284779,10798761,925,2253,2.86
468,5282732,10846036,925,2346,2.87
470,5283405,10887244,925,2417,2.88
472,5279255,10939259,925,2468,2.89
474,5279494,10993160,925,2475,2.9
476,5275075,11038609,925,2605,2.91
478,5269682,11086964,926,2518,2.92
480,5269233,11144244,926,2462,2.93
