secs,pps,tps,gps
0,217763,68436,10367
2,200658,62858,9551
4,201607,63348,9599
6,208377,65498,9921
8,210456,66238,10020
10,206546,64960,9834
12,206102,64810,9813
14,208717,65649,9938
16,209789,66021,9989
18,210813,66305,10037
20,209756,65923,9987
22,209679,65965,9983
24,207554,65276,9882
26,208326,65514,9919
28,209137,65733,9957
30,209956,65980,9996
32,209830,65983,9990
34,210344,66171,10015
36,210613,66269,10028
38,209950,66062,9996
40,210351,66198,10016
42,210510,66264,10023
44,210644,66320,10030
46,210385,66241,10017
