secs,pps,tps,gps
0,179246,56606,8535
2,196219,61784,9344
4,202954,63872,9665
6,204114,64342,9721
8,201905,63786,9617
10,198942,62728,9475
12,201077,63351,9576
14,202891,63856,9662
16,204621,64371,9744
18,205126,64514,9768
20,205636,64652,9792
22,203159,63959,9675
24,204314,64247,9729
26,205358,64579,9779
28,205669,64708,9794
30,206000,64849,9810
32,206008,64843,9810
34,204583,64469,9743
36,204871,64565,9756
38,205721,64810,9797
40,205937,64871,9807
42,206551,65056,9836
44,207013,65193,9858
46,207513,65314,9881
