secs,pps,tps,gps
0,209618,67498,9991
2,205542,65945,9793
4,206258,65817,9826
6,199436,63423,9500
8,202709,64374,9656
10,202608,64475,9652
12,203637,64893,9702
14,200136,63720,9534
16,202104,64436,9629
18,203011,64692,9671
20,203164,64753,9679
22,203697,64986,9705
24,204320,65141,9734
26,202332,64516,9640
28,202921,64741,9668
30,202702,64718,9658
32,203399,64967,9691
34,203635,65073,9703
36,204260,65303,9733
38,204141,65257,9727
40,204504,65346,9744
42,204844,65452,9760
44,203656,65046,9703
46,204537,65257,9745
48,204851,65332,9759
50,204976,65372,9765
52,204292,65153,9733
54,204588,65247,9747
56,204859,65334,9760
58,205108,65416,9772
60,205583,65526,9794
62,204694,65237,9752
64,204804,65279,9757
66,205034,65386,9768
68,205242,65460,9778
70,204943,65351,9764
72,204641,65276,9749
74,204808,65333,9757
76,205031,65400,9768
78,204414,65192,9738
80,204565,65254,9746
82,204891,65354,9761
84,205062,65412,9769
86,205055,65404,9769
88,204773,65329,9756
90,205158,65446,9774
92,205446,65519,9788
94,205816,65630,9805
96,205202,65429,9776
