secs,pps,tps,gps
0,110221,43199,5244
2,110287,43472,5248
4,104136,41169,4956
6,106568,42020,5071
8,108529,42788,5164
10,109340,43226,5203
12,109874,43437,5228
14,110866,43811,5275
16,109744,43407,5222
18,108971,43106,5185
20,109641,43395,5217
22,110268,43589,5247
24,110526,43667,5259
26,110437,43666,5255
28,109352,43245,5203
30,109554,43336,5213
32,109754,43398,5223
34,110028,43512,5236
36,110347,43636,5251
38,110747,43793,5270
40,110910,43862,5278
42,110055,43539,5237
44,110173,43577,5243
46,110387,43673,5253
