secs,pps,tps,gps
0,192511,66201,9168
2,195748,67009,9321
4,196300,67568,9350
6,196093,67133,9338
8,196320,67137,9348
10,195739,66854,9319
12,196242,67023,9343
14,196403,67052,9351
16,195704,66789,9317
18,194995,66633,9284
20,194785,66510,9274
22,194418,66392,9257
24,191554,65455,9121
26,191437,65418,9115
28,191484,65419,9117
30,191540,65470,9120
32,189783,64930,9037
34,190082,65011,9051
36,190245,65035,9059
38,190253,65006,9059
40,190056,64974,9050
42,190242,65013,9058
44,189874,64832,9040
46,188846,64489,8991
