secs,pps,tps,gps,glst,bpc
0,1372375,150023,8982,1556,0.00173
2,1494120,279528,7675,3372,0.00449
4,1574210,432016,7697,5262,0.00897
6,1662542,603922,7747,6934,0.0128
8,1692423,749269,7671,9110,0.0167
10,1675930,879633,7494,10793,0.0201
12,1811569,1023869,7468,12804,0.025
14,1747513,1190741,7487,15267,0.0288
16,1676778,1357262,7502,17311,0.0317
18,1675444,1495293,7455,19147,0.0345
20,1649464,1644222,7467,21108,0.0381
22,1672003,1810877,7481,22807,0.0422
24,1660339,1960263,7489,24681,0.0458
26,1643234,2094383,7443,26157,0.049
28,1656508,2288742,7494,28199,0.053
30,1632930,2434949,7491,30778,0.0558
32,1681395,2599906,7494,32925,0.0607
34,1752032,2738368,7469,34520,0.0661
36,1745354,2887744,7475,36405,0.071
38,1704210,3026797,7455,38939,0.0733
40,1687252,3161563,7427,40656,0.0758
42,1669389,3274555,7388,42353,0.0791
44,1657244,3436108,7387,44773,0.0823
46,1646614,3609671,7412,46393,0.0854
48,1644150,3787032,7441,48211,0.0885
50,1684498,3923049,7421,49826,0.094
52,1695352,4096461,7441,52337,0.0991
54,1734377,4285183,7458,54369,0.105
56,1740754,4435608,7464,56390,0.109
58,1753260,4563066,7432,58870,0.113
60,1770432,4710482,7433,60790,0.119
62,1743863,4867240,7449,62957,0.121
64,1736011,5050818,7455,64471,0.124
66,1727784,5151614,7435,66980,0.127
68,1707988,5327882,7431,69310,0.13
70,1713574,5469874,7425,71674,0.134
72,1705997,5639619,7435,73849,0.137
74,1723252,5773800,7419,76015,0.141
76,1721100,5923419,7423,78234,0.145
78,1718056,6064949,7417,80979,0.15
80,1721041,6214972,7421,82752,0.153
82,1711383,6351239,7410,84695,0.156
84,1717662,6481488,7391,86961,0.16
86,1728317,6654322,7403,88583,0.165
88,1735613,6815909,7402,90938,0.17
90,1730228,6961114,7401,93141,0.173
92,1759176,7098387,7392,95151,0.18
94,1745693,7244108,7392,97546,0.182
96,1737076,7388598,7391,100166,0.185
