secs,pps,tps,gps,glst,bpc
0,1260832,135750,8148,2510,0.00132
2,1064756,270115,7402,5446,0.00382
4,1019315,362749,7001,7924,0.00572
6,987200,471206,6789,10531,0.00775
8,1128727,611524,6854,13699,0.0107
10,1220856,758282,6813,16807,0.0146
12,1168744,892078,6803,20141,0.0172
14,1146586,1003483,6748,23031,0.0192
16,1099799,1115802,6706,25673,0.0208
18,1119222,1223379,6647,28698,0.023
20,1122683,1361238,6675,31856,0.0263
22,1146081,1517181,6715,34823,0.0293
24,1141118,1658469,6748,37925,0.0316
26,1175894,1769350,6716,41531,0.0354
28,1155929,1908933,6738,44648,0.0373
30,1140777,2083110,6773,47734,0.0392
32,1184687,2219752,6779,51076,0.0436
34,1175898,2336357,6770,53681,0.0459
36,1150405,2444388,6737,56609,0.0475
38,1173187,2605748,6770,58979,0.0506
40,1185663,2742615,6776,61523,0.0534
42,1170272,2884162,6793,64634,0.0559
44,1191367,3013814,6781,67356,0.0589
46,1260135,3129220,6773,69930,0.0659
48,1248579,3242693,6761,72314,0.0677
50,1247007,3373475,6755,74896,0.0707
52,1230539,3497206,6736,77571,0.0724
54,1220855,3607448,6720,80432,0.0746
56,1218259,3720430,6710,83282,0.077
58,1200115,3873551,6720,86036,0.0788
60,1193295,4011323,6728,89038,0.0806
62,1221091,4152397,6741,91984,0.0846
64,1227903,4261308,6725,94528,0.0884
66,1245969,4370247,6711,97115,0.092
68,1239887,4495258,6699,99966,0.0951
70,1241200,4609846,6694,102472,0.0971
72,1247673,4763725,6703,105503,0.101
74,1259850,4908060,6719,107787,0.104
76,1272847,5040931,6718,110839,0.108
78,1268578,5155089,6713,113715,0.111
80,1261438,5269796,6708,116548,0.113
82,1276565,5442204,6720,119668,0.117
84,1284436,5582037,6728,122748,0.121
86,1319849,5746107,6747,125900,0.126
88,1309489,5854172,6735,128630,0.13
90,1299353,5950422,6726,130988,0.131
92,1294733,6099662,6727,133821,0.134
94,1283122,6254296,6734,136765,0.136
96,1277134,6378948,6740,139575,0.137
