secs,pps,tps,gps,glst,bpc
0,1249939,128323,9343,37,0.000953
2,1679465,293481,7657,686,0.00507
4,1636410,463626,7742,1068,0.00836
6,1619819,630798,7751,1566,0.012
8,1561928,766030,7591,1894,0.0136
10,1606691,909812,7554,2319,0.0189
12,1646911,1075368,7572,2479,0.0227
14,1735052,1242741,7591,2607,0.0276
16,1783153,1354843,7489,3312,0.0326
18,1722829,1490086,7438,3761,0.0353
20,1652086,1630303,7418,4160,0.0372
22,1624176,1792701,7424,4764,0.0402
24,1557969,1937094,7424,5070,0.0419
26,1606363,2067041,7372,5538,0.0464
28,1577327,2199545,7336,5980,0.049
30,1564702,2347613,7353,6057,0.0525
32,1613354,2493959,7363,6227,0.0575
34,1651829,2673826,7377,6750,0.0621
36,1616369,2788056,7341,6899,0.0648
38,1653995,2923292,7322,7040,0.0698
40,1705758,3087117,7335,7923,0.0745
42,1701066,3251596,7347,8390,0.0793
44,1683724,3400149,7359,8866,0.0821
46,1641521,3532147,7335,9092,0.0838
48,1681184,3678273,7341,10158,0.0889
50,1657369,3817275,7334,10318,0.0914
52,1642302,3960127,7333,10289,0.0943
54,1647503,4121434,7338,11210,0.0977
56,1641258,4285629,7347,11621,0.101
58,1626252,4403368,7331,12133,0.104
60,1659236,4539460,7320,12711,0.108
62,1659297,4708774,7337,12938,0.113
64,1647518,4893302,7351,12966,0.116
66,1637969,5045167,7364,13525,0.119
68,1630817,5177946,7349,13754,0.122
70,1644840,5321166,7349,14622,0.126
72,1658351,5466236,7352,14866,0.131
74,1659692,5630857,7359,14993,0.135
76,1642346,5767017,7349,15054,0.137
78,1634116,5934448,7360,15665,0.14
80,1625745,6076403,7358,17103,0.143
82,1616728,6232142,7354,17703,0.145
84,1610106,6342320,7334,18012,0.148
86,1621828,6504853,7338,18313,0.152
88,1608734,6648464,7338,18535,0.155
90,1606190,6797122,7344,19519,0.158
92,1608659,6930308,7334,19872,0.162
94,1599461,7075219,7336,20139,0.165
96,1598566,7239689,7341,20140,0.168
